"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Suffolk County, MA"	"25025"	"Apr., 2009"	"2009/04"	36	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"May, 2009"	"2009/05"	28	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Jun., 2009"	"2009/06"	40	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Jul., 2009"	"2009/07"	21	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Aug., 2009"	"2009/08"	27	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Sep., 2009"	"2009/09"	22	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Oct., 2009"	"2009/10"	36	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Nov., 2009"	"2009/11"	27	Not Applicable	Not Applicable	0.0%
	"Suffolk County, MA"	"25025"	"Dec., 2009"	"2009/12"	38	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Jan., 2009"	"2009/01"	58	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Feb., 2009"	"2009/02"	52	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Mar., 2009"	"2009/03"	81	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Apr., 2009"	"2009/04"	86	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"May, 2009"	"2009/05"	47	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Jun., 2009"	"2009/06"	58	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Jul., 2009"	"2009/07"	46	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Aug., 2009"	"2009/08"	56	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Sep., 2009"	"2009/09"	38	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Oct., 2009"	"2009/10"	37	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Nov., 2009"	"2009/11"	58	Not Applicable	Not Applicable	0.0%
	"Worcester County, MA"	"25027"	"Dec., 2009"	"2009/12"	48	Not Applicable	Not Applicable	0.0%
	"Allegan County, MI"	"26005"	"May, 2009"	"2009/05"	11	Not Applicable	Not Applicable	0.0%
	"Allegan County, MI"	"26005"	"Jun., 2009"	"2009/06"	10	Not Applicable	Not Applicable	0.0%
	"Allegan County, MI"	"26005"	"Aug., 2009"	"2009/08"	12	Not Applicable	Not Applicable	0.0%
	"Allegan County, MI"	"26005"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"Allegan County, MI"	"26005"	"Oct., 2009"	"2009/10"	10	Not Applicable	Not Applicable	0.0%
	"Barry County, MI"	"26015"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Bay County, MI"	"26017"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable	0.0%
	"Bay County, MI"	"26017"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable	0.0%
	"Bay County, MI"	"26017"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Mar., 2009"	"2009/03"	14	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"May, 2009"	"2009/05"	10	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Oct., 2009"	"2009/10"	18	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Nov., 2009"	"2009/11"	15	Not Applicable	Not Applicable	0.0%
	"Berrien County, MI"	"26021"	"Dec., 2009"	"2009/12"	14	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Mar., 2009"	"2009/03"	12	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Jun., 2009"	"2009/06"	12	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Aug., 2009"	"2009/08"	14	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Oct., 2009"	"2009/10"	14	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable	0.0%
	"Calhoun County, MI"	"26025"	"Dec., 2009"	"2009/12"	12	Not Applicable	Not Applicable	0.0%
	"Cass County, MI"	"26027"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable	0.0%
	"Eaton County, MI"	"26045"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable	0.0%
	"Eaton County, MI"	"26045"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable	0.0%
	"Eaton County, MI"	"26045"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Jan., 2009"	"2009/01"	24	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Feb., 2009"	"2009/02"	39	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Mar., 2009"	"2009/03"	30	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Apr., 2009"	"2009/04"	34	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"May, 2009"	"2009/05"	37	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Jun., 2009"	"2009/06"	29	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Jul., 2009"	"2009/07"	27	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Aug., 2009"	"2009/08"	23	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Sep., 2009"	"2009/09"	25	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Oct., 2009"	"2009/10"	38	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Nov., 2009"	"2009/11"	35	Not Applicable	Not Applicable	0.0%
	"Genesee County, MI"	"26049"	"Dec., 2009"	"2009/12"	40	Not Applicable	Not Applicable	0.0%
	"Grand Traverse County, MI"	"26055"	"Oct., 2009"	"2009/10"	11	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Jan., 2009"	"2009/01"	22	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Mar., 2009"	"2009/03"	22	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Apr., 2009"	"2009/04"	17	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Jun., 2009"	"2009/06"	13	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Aug., 2009"	"2009/08"	13	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Sep., 2009"	"2009/09"	18	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Oct., 2009"	"2009/10"	15	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Nov., 2009"	"2009/11"	15	Not Applicable	Not Applicable	0.0%
	"Ingham County, MI"	"26065"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Jan., 2009"	"2009/01"	16	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Mar., 2009"	"2009/03"	12	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Apr., 2009"	"2009/04"	15	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"May, 2009"	"2009/05"	15	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Aug., 2009"	"2009/08"	15	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Oct., 2009"	"2009/10"	14	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Nov., 2009"	"2009/11"	26	Not Applicable	Not Applicable	0.0%
	"Jackson County, MI"	"26075"	"Dec., 2009"	"2009/12"	17	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Jan., 2009"	"2009/01"	23	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Feb., 2009"	"2009/02"	22	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Mar., 2009"	"2009/03"	16	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"May, 2009"	"2009/05"	20	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Jun., 2009"	"2009/06"	19	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Aug., 2009"	"2009/08"	17	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Sep., 2009"	"2009/09"	12	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Oct., 2009"	"2009/10"	26	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Nov., 2009"	"2009/11"	19	Not Applicable	Not Applicable	0.0%
	"Kalamazoo County, MI"	"26077"	"Dec., 2009"	"2009/12"	19	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Jan., 2009"	"2009/01"	40	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Feb., 2009"	"2009/02"	28	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Mar., 2009"	"2009/03"	31	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Apr., 2009"	"2009/04"	29	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"May, 2009"	"2009/05"	30	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Jun., 2009"	"2009/06"	38	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Jul., 2009"	"2009/07"	22	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Aug., 2009"	"2009/08"	24	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Sep., 2009"	"2009/09"	31	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Oct., 2009"	"2009/10"	38	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Nov., 2009"	"2009/11"	40	Not Applicable	Not Applicable	0.0%
	"Kent County, MI"	"26081"	"Dec., 2009"	"2009/12"	33	Not Applicable	Not Applicable	0.0%
	"Lenawee County, MI"	"26091"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable	0.0%
	"Lenawee County, MI"	"26091"	"May, 2009"	"2009/05"	13	Not Applicable	Not Applicable	0.0%
	"Lenawee County, MI"	"26091"	"Nov., 2009"	"2009/11"	11	Not Applicable	Not Applicable	0.0%
	"Lenawee County, MI"	"26091"	"Dec., 2009"	"2009/12"	12	Not Applicable	Not Applicable	0.0%
	"Livingston County, MI"	"26093"	"Mar., 2009"	"2009/03"	15	Not Applicable	Not Applicable	0.0%
	"Livingston County, MI"	"26093"	"Apr., 2009"	"2009/04"	13	Not Applicable	Not Applicable	0.0%
	"Livingston County, MI"	"26093"	"Oct., 2009"	"2009/10"	11	Not Applicable	Not Applicable	0.0%
	"Livingston County, MI"	"26093"	"Dec., 2009"	"2009/12"	12	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Jan., 2009"	"2009/01"	65	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Feb., 2009"	"2009/02"	65	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Mar., 2009"	"2009/03"	69	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Apr., 2009"	"2009/04"	49	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"May, 2009"	"2009/05"	67	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Jun., 2009"	"2009/06"	57	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Jul., 2009"	"2009/07"	49	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Aug., 2009"	"2009/08"	40	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Sep., 2009"	"2009/09"	44	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Oct., 2009"	"2009/10"	53	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Nov., 2009"	"2009/11"	64	Not Applicable	Not Applicable	0.0%
	"Macomb County, MI"	"26099"	"Dec., 2009"	"2009/12"	61	Not Applicable	Not Applicable	0.0%
	"Marquette County, MI"	"26103"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable	0.0%
	"Marquette County, MI"	"26103"	"Sep., 2009"	"2009/09"	13	Not Applicable	Not Applicable	0.0%
	"Monroe County, MI"	"26115"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable	0.0%
	"Monroe County, MI"	"26115"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable	0.0%
	"Monroe County, MI"	"26115"	"Dec., 2009"	"2009/12"	12	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Jan., 2009"	"2009/01"	15	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Feb., 2009"	"2009/02"	16	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Mar., 2009"	"2009/03"	14	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Apr., 2009"	"2009/04"	17	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"May, 2009"	"2009/05"	13	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Jun., 2009"	"2009/06"	21	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Jul., 2009"	"2009/07"	12	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Aug., 2009"	"2009/08"	13	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Sep., 2009"	"2009/09"	14	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Oct., 2009"	"2009/10"	11	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Nov., 2009"	"2009/11"	14	Not Applicable	Not Applicable	0.0%
	"Muskegon County, MI"	"26121"	"Dec., 2009"	"2009/12"	13	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Jan., 2009"	"2009/01"	86	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Feb., 2009"	"2009/02"	69	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Mar., 2009"	"2009/03"	77	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Apr., 2009"	"2009/04"	70	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"May, 2009"	"2009/05"	74	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Jun., 2009"	"2009/06"	50	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Jul., 2009"	"2009/07"	52	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Aug., 2009"	"2009/08"	42	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Sep., 2009"	"2009/09"	60	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Oct., 2009"	"2009/10"	68	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Nov., 2009"	"2009/11"	72	Not Applicable	Not Applicable	0.0%
	"Oakland County, MI"	"26125"	"Dec., 2009"	"2009/12"	84	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Feb., 2009"	"2009/02"	14	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Mar., 2009"	"2009/03"	12	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"May, 2009"	"2009/05"	15	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Jun., 2009"	"2009/06"	13	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Oct., 2009"	"2009/10"	17	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Nov., 2009"	"2009/11"	13	Not Applicable	Not Applicable	0.0%
	"Ottawa County, MI"	"26139"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Jan., 2009"	"2009/01"	19	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Feb., 2009"	"2009/02"	19	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Mar., 2009"	"2009/03"	32	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Apr., 2009"	"2009/04"	22	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"May, 2009"	"2009/05"	22	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Jun., 2009"	"2009/06"	19	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Aug., 2009"	"2009/08"	19	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Sep., 2009"	"2009/09"	12	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Oct., 2009"	"2009/10"	24	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Nov., 2009"	"2009/11"	19	Not Applicable	Not Applicable	0.0%
	"Saginaw County, MI"	"26145"	"Dec., 2009"	"2009/12"	16	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Mar., 2009"	"2009/03"	15	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Apr., 2009"	"2009/04"	12	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"May, 2009"	"2009/05"	13	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Jul., 2009"	"2009/07"	15	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Aug., 2009"	"2009/08"	20	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Oct., 2009"	"2009/10"	11	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable	0.0%
	"St. Clair County, MI"	"26147"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable	0.0%
	"Van Buren County, MI"	"26159"	"Oct., 2009"	"2009/10"	11	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Jan., 2009"	"2009/01"	21	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Mar., 2009"	"2009/03"	16	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Apr., 2009"	"2009/04"	14	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Jun., 2009"	"2009/06"	13	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Jul., 2009"	"2009/07"	12	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Aug., 2009"	"2009/08"	15	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Sep., 2009"	"2009/09"	13	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Nov., 2009"	"2009/11"	14	Not Applicable	Not Applicable	0.0%
	"Washtenaw County, MI"	"26161"	"Dec., 2009"	"2009/12"	15	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Jan., 2009"	"2009/01"	139	Not Applicable	Not Applicable	0.1%
	"Wayne County, MI"	"26163"	"Feb., 2009"	"2009/02"	121	Not Applicable	Not Applicable	0.1%
	"Wayne County, MI"	"26163"	"Mar., 2009"	"2009/03"	133	Not Applicable	Not Applicable	0.1%
	"Wayne County, MI"	"26163"	"Apr., 2009"	"2009/04"	114	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"May, 2009"	"2009/05"	115	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Jun., 2009"	"2009/06"	117	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Jul., 2009"	"2009/07"	93	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Aug., 2009"	"2009/08"	117	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Sep., 2009"	"2009/09"	91	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Oct., 2009"	"2009/10"	116	Not Applicable	Not Applicable	0.0%
	"Wayne County, MI"	"26163"	"Nov., 2009"	"2009/11"	136	Not Applicable	Not Applicable	0.1%
	"Wayne County, MI"	"26163"	"Dec., 2009"	"2009/12"	136	Not Applicable	Not Applicable	0.1%
	"Anoka County, MN"	"27003"	"Jan., 2009"	"2009/01"	11	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"Feb., 2009"	"2009/02"	11	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"Mar., 2009"	"2009/03"	12	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"Jun., 2009"	"2009/06"	10	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"Jul., 2009"	"2009/07"	16	Not Applicable	Not Applicable	0.0%
	"Anoka County, MN"	"27003"	"Oct., 2009"	"2009/10"	10	Not Applicable	Not Applicable	0.0%
	"Becker County, MN"	"27005"	"May, 2009"	"2009/05"	11	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Feb., 2009"	"2009/02"	16	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Mar., 2009"	"2009/03"	19	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Apr., 2009"	"2009/04"	16	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Jun., 2009"	"2009/06"	10	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Jul., 2009"	"2009/07"	11	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Aug., 2009"	"2009/08"	13	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Oct., 2009"	"2009/10"	13	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Nov., 2009"	"2009/11"	20	Not Applicable	Not Applicable	0.0%
	"Dakota County, MN"	"27037"	"Dec., 2009"	"2009/12"	13	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Jan., 2009"	"2009/01"	58	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Feb., 2009"	"2009/02"	60	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Mar., 2009"	"2009/03"	60	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Apr., 2009"	"2009/04"	58	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"May, 2009"	"2009/05"	42	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Jun., 2009"	"2009/06"	46	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Jul., 2009"	"2009/07"	40	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Aug., 2009"	"2009/08"	44	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Sep., 2009"	"2009/09"	52	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Oct., 2009"	"2009/10"	53	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Nov., 2009"	"2009/11"	54	Not Applicable	Not Applicable	0.0%
	"Hennepin County, MN"	"27053"	"Dec., 2009"	"2009/12"	53	Not Applicable	Not Applicable	0.0%
	"Olmsted County, MN"	"27109"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable	0.0%
	"Olmsted County, MN"	"27109"	"Mar., 2009"	"2009/03"	16	Not Applicable	Not Applicable	0.0%
	"Olmsted County, MN"	"27109"	"Apr., 2009"	"2009/04"	11	Not Applicable	Not Applicable	0.0%
	"Olmsted County, MN"	"27109"	"Jun., 2009"	"2009/06"	10	Not Applicable	Not Applicable	0.0%
	"Otter Tail County, MN"	"27111"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable	0.0%
	"Ramsey County, MN"	"27123"	"Jan., 2009"	"2009/01"	19	Not Applicable	Not Applicable	0.0%
	"Ramsey County, MN"	"27123"	"Feb., 2009"	"2009/02"	20	Not Applicable	Not Applicable	0.0%
	"Ramsey County, MN"	"27123"	"Mar., 2009"	"2009/03"	30	Not Applicable	Not Applicable	0.0%
	"Ramsey County, MN"	"27123"	"Apr., 2009"	"2009/04"	28	Not Applicable	Not Applicable	0.0%
