"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Martin County, FL"	"12085"	"Apr., 2001"	"2001/04"	12	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"May, 2001"	"2001/05"	12	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jun., 2001"	"2001/06"	11	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Aug., 2001"	"2001/08"	12	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Oct., 2001"	"2001/10"	13	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Nov., 2001"	"2001/11"	12	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jan., 2001"	"2001/01"	163	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Feb., 2001"	"2001/02"	123	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Mar., 2001"	"2001/03"	137	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Apr., 2001"	"2001/04"	118	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"May, 2001"	"2001/05"	104	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jun., 2001"	"2001/06"	142	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Jul., 2001"	"2001/07"	131	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Aug., 2001"	"2001/08"	115	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Sep., 2001"	"2001/09"	114	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Oct., 2001"	"2001/10"	138	Not Applicable	Not Applicable	0.1%
	"Miami-Dade County, FL"	"12086"	"Nov., 2001"	"2001/11"	112	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Dec., 2001"	"2001/12"	134	Not Applicable	Not Applicable	0.1%
	"Okaloosa County, FL"	"12091"	"Jan., 2001"	"2001/01"	18	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Feb., 2001"	"2001/02"	15	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Mar., 2001"	"2001/03"	12	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Apr., 2001"	"2001/04"	10	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Jun., 2001"	"2001/06"	13	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Jul., 2001"	"2001/07"	11	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Aug., 2001"	"2001/08"	10	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Nov., 2001"	"2001/11"	11	Not Applicable	Not Applicable	0.0%
	"Okaloosa County, FL"	"12091"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jan., 2001"	"2001/01"	70	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Feb., 2001"	"2001/02"	61	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Mar., 2001"	"2001/03"	52	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Apr., 2001"	"2001/04"	39	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"May, 2001"	"2001/05"	40	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jun., 2001"	"2001/06"	35	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Jul., 2001"	"2001/07"	42	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Aug., 2001"	"2001/08"	54	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Sep., 2001"	"2001/09"	39	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Oct., 2001"	"2001/10"	39	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Nov., 2001"	"2001/11"	53	Not Applicable	Not Applicable	0.0%
	"Orange County, FL"	"12095"	"Dec., 2001"	"2001/12"	47	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Feb., 2001"	"2001/02"	16	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Mar., 2001"	"2001/03"	11	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"May, 2001"	"2001/05"	10	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Jul., 2001"	"2001/07"	12	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Sep., 2001"	"2001/09"	10	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Oct., 2001"	"2001/10"	17	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Nov., 2001"	"2001/11"	19	Not Applicable	Not Applicable	0.0%
	"Osceola County, FL"	"12097"	"Dec., 2001"	"2001/12"	14	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jan., 2001"	"2001/01"	109	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Feb., 2001"	"2001/02"	99	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Mar., 2001"	"2001/03"	103	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Apr., 2001"	"2001/04"	96	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"May, 2001"	"2001/05"	110	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jun., 2001"	"2001/06"	69	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Jul., 2001"	"2001/07"	78	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Aug., 2001"	"2001/08"	74	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Sep., 2001"	"2001/09"	68	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Oct., 2001"	"2001/10"	81	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Nov., 2001"	"2001/11"	90	Not Applicable	Not Applicable	0.0%
	"Palm Beach County, FL"	"12099"	"Dec., 2001"	"2001/12"	77	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jan., 2001"	"2001/01"	50	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Feb., 2001"	"2001/02"	54	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Mar., 2001"	"2001/03"	51	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Apr., 2001"	"2001/04"	44	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"May, 2001"	"2001/05"	41	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jun., 2001"	"2001/06"	39	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Jul., 2001"	"2001/07"	37	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Aug., 2001"	"2001/08"	39	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Sep., 2001"	"2001/09"	34	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Oct., 2001"	"2001/10"	39	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Nov., 2001"	"2001/11"	37	Not Applicable	Not Applicable	0.0%
	"Pasco County, FL"	"12101"	"Dec., 2001"	"2001/12"	47	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jan., 2001"	"2001/01"	136	Not Applicable	Not Applicable	0.1%
	"Pinellas County, FL"	"12103"	"Feb., 2001"	"2001/02"	114	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Mar., 2001"	"2001/03"	103	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Apr., 2001"	"2001/04"	100	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"May, 2001"	"2001/05"	112	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jun., 2001"	"2001/06"	101	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Jul., 2001"	"2001/07"	81	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Aug., 2001"	"2001/08"	97	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Sep., 2001"	"2001/09"	80	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Oct., 2001"	"2001/10"	81	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Nov., 2001"	"2001/11"	88	Not Applicable	Not Applicable	0.0%
	"Pinellas County, FL"	"12103"	"Dec., 2001"	"2001/12"	86	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jan., 2001"	"2001/01"	53	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Feb., 2001"	"2001/02"	45	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Mar., 2001"	"2001/03"	50	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Apr., 2001"	"2001/04"	50	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"May, 2001"	"2001/05"	44	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jun., 2001"	"2001/06"	41	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Jul., 2001"	"2001/07"	33	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Aug., 2001"	"2001/08"	41	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Sep., 2001"	"2001/09"	41	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Oct., 2001"	"2001/10"	42	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Nov., 2001"	"2001/11"	39	Not Applicable	Not Applicable	0.0%
	"Polk County, FL"	"12105"	"Dec., 2001"	"2001/12"	48	Not Applicable	Not Applicable	0.0%
	"Putnam County, FL"	"12107"	"Jan., 2001"	"2001/01"	10	Not Applicable	Not Applicable	0.0%
	"Putnam County, FL"	"12107"	"Dec., 2001"	"2001/12"	11	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Apr., 2001"	"2001/04"	14	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Jun., 2001"	"2001/06"	10	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Aug., 2001"	"2001/08"	11	Not Applicable	Not Applicable	0.0%
	"St. Johns County, FL"	"12109"	"Dec., 2001"	"2001/12"	12	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jan., 2001"	"2001/01"	24	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Feb., 2001"	"2001/02"	21	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Mar., 2001"	"2001/03"	25	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Apr., 2001"	"2001/04"	19	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"May, 2001"	"2001/05"	18	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jun., 2001"	"2001/06"	20	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Jul., 2001"	"2001/07"	15	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Sep., 2001"	"2001/09"	10	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Oct., 2001"	"2001/10"	19	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Nov., 2001"	"2001/11"	23	Not Applicable	Not Applicable	0.0%
	"St. Lucie County, FL"	"12111"	"Dec., 2001"	"2001/12"	20	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Jan., 2001"	"2001/01"	19	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Jul., 2001"	"2001/07"	13	Not Applicable	Not Applicable	0.0%
	"Santa Rosa County, FL"	"12113"	"Dec., 2001"	"2001/12"	12	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jan., 2001"	"2001/01"	48	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Feb., 2001"	"2001/02"	49	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Mar., 2001"	"2001/03"	48	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Apr., 2001"	"2001/04"	48	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"May, 2001"	"2001/05"	40	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jun., 2001"	"2001/06"	30	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Jul., 2001"	"2001/07"	45	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Aug., 2001"	"2001/08"	33	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Sep., 2001"	"2001/09"	31	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Oct., 2001"	"2001/10"	39	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Nov., 2001"	"2001/11"	35	Not Applicable	Not Applicable	0.0%
	"Sarasota County, FL"	"12115"	"Dec., 2001"	"2001/12"	35	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jan., 2001"	"2001/01"	33	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Feb., 2001"	"2001/02"	18	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Mar., 2001"	"2001/03"	19	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Apr., 2001"	"2001/04"	19	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"May, 2001"	"2001/05"	27	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jun., 2001"	"2001/06"	21	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Jul., 2001"	"2001/07"	10	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Aug., 2001"	"2001/08"	19	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Sep., 2001"	"2001/09"	18	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Oct., 2001"	"2001/10"	16	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Nov., 2001"	"2001/11"	19	Not Applicable	Not Applicable	0.0%
	"Seminole County, FL"	"12117"	"Dec., 2001"	"2001/12"	16	Not Applicable	Not Applicable	0.0%
	"Sumter County, FL"	"12119"	"Aug., 2001"	"2001/08"	10	Not Applicable	Not Applicable	0.0%
	"Sumter County, FL"	"12119"	"Nov., 2001"	"2001/11"	11	Not Applicable	Not Applicable	0.0%
	"Suwannee County, FL"	"12121"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jan., 2001"	"2001/01"	62	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Feb., 2001"	"2001/02"	56	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Mar., 2001"	"2001/03"	55	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Apr., 2001"	"2001/04"	45	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"May, 2001"	"2001/05"	52	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jun., 2001"	"2001/06"	48	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Jul., 2001"	"2001/07"	36	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Aug., 2001"	"2001/08"	35	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Sep., 2001"	"2001/09"	42	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Oct., 2001"	"2001/10"	45	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Nov., 2001"	"2001/11"	49	Not Applicable	Not Applicable	0.0%
	"Volusia County, FL"	"12127"	"Dec., 2001"	"2001/12"	59	Not Applicable	Not Applicable	0.0%
	"Bartow County, GA"	"13015"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Jan., 2001"	"2001/01"	19	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Feb., 2001"	"2001/02"	11	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Apr., 2001"	"2001/04"	16	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"May, 2001"	"2001/05"	13	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Jun., 2001"	"2001/06"	14	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Aug., 2001"	"2001/08"	14	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Sep., 2001"	"2001/09"	12	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Oct., 2001"	"2001/10"	12	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Nov., 2001"	"2001/11"	10	Not Applicable	Not Applicable	0.0%
	"Bibb County, GA"	"13021"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable	0.0%
	"Carroll County, GA"	"13045"	"Jan., 2001"	"2001/01"	12	Not Applicable	Not Applicable	0.0%
	"Carroll County, GA"	"13045"	"Apr., 2001"	"2001/04"	10	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Jan., 2001"	"2001/01"	21	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Feb., 2001"	"2001/02"	18	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Mar., 2001"	"2001/03"	22	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Apr., 2001"	"2001/04"	16	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"May, 2001"	"2001/05"	24	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Jun., 2001"	"2001/06"	23	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Jul., 2001"	"2001/07"	11	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Sep., 2001"	"2001/09"	13	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Oct., 2001"	"2001/10"	12	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Nov., 2001"	"2001/11"	20	Not Applicable	Not Applicable	0.0%
	"Chatham County, GA"	"13051"	"Dec., 2001"	"2001/12"	15	Not Applicable	Not Applicable	0.0%
	"Cherokee County, GA"	"13057"	"Nov., 2001"	"2001/11"	10	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"Jan., 2001"	"2001/01"	13	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"Feb., 2001"	"2001/02"	14	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"Apr., 2001"	"2001/04"	15	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"May, 2001"	"2001/05"	10	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"Jul., 2001"	"2001/07"	14	Not Applicable	Not Applicable	0.0%
	"Clayton County, GA"	"13063"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Jan., 2001"	"2001/01"	40	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Feb., 2001"	"2001/02"	21	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Mar., 2001"	"2001/03"	34	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Apr., 2001"	"2001/04"	33	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"May, 2001"	"2001/05"	36	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Jun., 2001"	"2001/06"	31	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Jul., 2001"	"2001/07"	21	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Aug., 2001"	"2001/08"	25	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Sep., 2001"	"2001/09"	25	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Oct., 2001"	"2001/10"	23	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Nov., 2001"	"2001/11"	24	Not Applicable	Not Applicable	0.0%
	"Cobb County, GA"	"13067"	"Dec., 2001"	"2001/12"	20	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Jan., 2001"	"2001/01"	36	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Feb., 2001"	"2001/02"	25	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Mar., 2001"	"2001/03"	36	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Apr., 2001"	"2001/04"	30	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"May, 2001"	"2001/05"	18	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Jun., 2001"	"2001/06"	21	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Jul., 2001"	"2001/07"	25	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Aug., 2001"	"2001/08"	17	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Sep., 2001"	"2001/09"	20	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Oct., 2001"	"2001/10"	20	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Nov., 2001"	"2001/11"	21	Not Applicable	Not Applicable	0.0%
	"DeKalb County, GA"	"13089"	"Dec., 2001"	"2001/12"	20	Not Applicable	Not Applicable	0.0%
	"Dougherty County, GA"	"13095"	"Jan., 2001"	"2001/01"	13	Not Applicable	Not Applicable	0.0%
	"Floyd County, GA"	"13115"	"Nov., 2001"	"2001/11"	10	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Jan., 2001"	"2001/01"	59	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Feb., 2001"	"2001/02"	46	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Mar., 2001"	"2001/03"	52	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Apr., 2001"	"2001/04"	51	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"May, 2001"	"2001/05"	45	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Jun., 2001"	"2001/06"	34	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Jul., 2001"	"2001/07"	31	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Aug., 2001"	"2001/08"	28	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Sep., 2001"	"2001/09"	31	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Oct., 2001"	"2001/10"	35	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Nov., 2001"	"2001/11"	40	Not Applicable	Not Applicable	0.0%
	"Fulton County, GA"	"13121"	"Dec., 2001"	"2001/12"	31	Not Applicable	Not Applicable	0.0%
	"Glynn County, GA"	"13127"	"Aug., 2001"	"2001/08"	12	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Jan., 2001"	"2001/01"	26	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Feb., 2001"	"2001/02"	21	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Mar., 2001"	"2001/03"	21	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Apr., 2001"	"2001/04"	31	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"May, 2001"	"2001/05"	17	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Jun., 2001"	"2001/06"	18	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Jul., 2001"	"2001/07"	21	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Aug., 2001"	"2001/08"	19	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Sep., 2001"	"2001/09"	26	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Oct., 2001"	"2001/10"	13	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Nov., 2001"	"2001/11"	21	Not Applicable	Not Applicable	0.0%
	"Gwinnett County, GA"	"13135"	"Dec., 2001"	"2001/12"	17	Not Applicable	Not Applicable	0.0%
	"Hall County, GA"	"13139"	"Jan., 2001"	"2001/01"	15	Not Applicable	Not Applicable	0.0%
	"Hall County, GA"	"13139"	"Mar., 2001"	"2001/03"	16	Not Applicable	Not Applicable	0.0%
	"Henry County, GA"	"13151"	"Aug., 2001"	"2001/08"	14	Not Applicable	Not Applicable	0.0%
	"Houston County, GA"	"13153"	"Jul., 2001"	"2001/07"	10	Not Applicable	Not Applicable	0.0%
	"Houston County, GA"	"13153"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable	0.0%
	"Lowndes County, GA"	"13185"	"Jan., 2001"	"2001/01"	15	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Jan., 2001"	"2001/01"	12	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Feb., 2001"	"2001/02"	16	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Mar., 2001"	"2001/03"	17	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Apr., 2001"	"2001/04"	15	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"May, 2001"	"2001/05"	14	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Jun., 2001"	"2001/06"	10	Not Applicable	Not Applicable	0.0%
	"Muscogee County, GA"	"13215"	"Jul., 2001"	"2001/07"	13	Not Applicable	Not Applicable	0.0%
