county_code,year,correlation
06069,2010,-0.3979117106934846
06071,2010,-0.40287463973779386
06073,2010,-0.40617764423574976
06075,2010,-0.3723505724305489
06077,2010,-0.36521926283322986
06079,2010,-0.36711139948440563
06081,2010,-0.34703450470730984
06083,2010,-0.3352445598346789
06085,2010,-0.3119161264581255
06087,2010,-0.2988704389641013
06089,2010,-0.2950684674018139
06093,2010,-0.29701866210509986
06095,2010,-0.2919191467918595
06097,2010,-0.288904355727486
06099,2010,-0.29139717651508973
06101,2010,-0.29518262268343126
06103,2010,-0.29169914477387965
06107,2010,-0.3011967840761971
06109,2010,-0.30643622559862504
06111,2010,-0.30347813370475796
06113,2010,-0.30297245184823307
06001,2011,0.10951680278679295
06005,2011,0.10951680278679295
06007,2011,0.20718784491281506
06009,2011,0.20718784491281506
06013,2011,0.25848019906540776
06017,2011,0.2346495886865792
06019,2011,-0.06645868195163823
06021,2011,-0.06645868195163823
06023,2011,-0.1741224151604037
06025,2011,-0.17578264989978853
06029,2011,-0.22804381214319946
06031,2011,-0.23312934046623424
06033,2011,-0.28188825518406757
06037,2011,-0.3656567198055697
06039,2011,-0.3486466100245804
06041,2011,-0.28721557346707005
06045,2011,-0.30144442372470603
06047,2011,-0.31041208810209064
06053,2011,-0.22735508821570538
06055,2011,-0.2491517300904834
06057,2011,-0.2571733422726027
06059,2011,-0.25897604163278237
06061,2011,-0.24817315997288267
06065,2011,-0.2754834638881422
06067,2011,-0.28178976466221545
06069,2011,-0.28178976466221545
06071,2011,-0.3121848229349388
06073,2011,-0.3131329535058649
06075,2011,-0.27353994288630173
06077,2011,-0.27293218337984915
06079,2011,-0.27210018029216926
06081,2011,-0.24517500271297063
06083,2011,-0.23743069913492199
06085,2011,-0.21506636552775626
06087,2011,-0.20721663982758018
06089,2011,-0.22482606011029904
06093,2011,-0.23858486965630668
06095,2011,-0.23276133304603103
06097,2011,-0.21836610766695802
06099,2011,-0.21721544422503816
06101,2011,-0.2206241504299013
06103,2011,-0.21513466380902743
06107,2011,-0.21971517038675964
06109,2011,-0.22366061652116415
06111,2011,-0.2204476233988978
06113,2011,-0.22124786287951376
06001,2012,-0.3267362189900395
06005,2012,-0.3267362189900395
06007,2012,0.4685168584024276
06009,2012,0.4685168584024276
06013,2012,0.48506243095801765
06017,2012,0.1759514508981784
06019,2012,-0.14645694597761355
06021,2012,-0.14645694597761355
06023,2012,-0.2609127245091049
06025,2012,-0.25959839079741925
06029,2012,-0.34028872085860834
06031,2012,-0.34023591908832695
06033,2012,-0.3774007099687602
06037,2012,-0.43110050340914635
06039,2012,-0.4287368014794798
06041,2012,-0.3854174452935255
06045,2012,-0.39876607581947016
06047,2012,-0.3824254187072969
06053,2012,-0.31183546883252167
06055,2012,-0.3221806532657174
06057,2012,-0.3403499248879868
06059,2012,-0.3315080145959367
06061,2012,-0.33633580326961743
06065,2012,-0.3559634744226672
06067,2012,-0.3590875957424981
06069,2012,-0.3590875957424981
06071,2012,-0.36926181125034047
06073,2012,-0.3724679998247772
06075,2012,-0.32598916773483794
06077,2012,-0.32412130128931504
06079,2012,-0.3263316111661689
06081,2012,-0.29917253028681895
06083,2012,-0.2898308925315841
06085,2012,-0.26430838836242254
06087,2012,-0.25145624796836574
06089,2012,-0.26197810114496584
06093,2012,-0.26197810114496584
06095,2012,-0.2574525117269435
06097,2012,-0.2518834560348917
06099,2012,-0.24841759658666587
06101,2012,-0.2458108156543339
06103,2012,-0.23732730368947091
06107,2012,-0.24126893919860562
06109,2012,-0.24907648945507496
06111,2012,-0.2504238362853218
06113,2012,-0.24970220880002164
06001,2013,0.4159130020627782
06005,2013,0.4159130020627782
06007,2013,0.3459018737698765
06009,2013,0.11651145176387662
06013,2013,0.1878224924603614
06017,2013,0.12823190451075114
06019,2013,-0.13753575559268372
06021,2013,-0.13753575559268372
06023,2013,-0.17792447676209736
06025,2013,-0.1800301395795058
06029,2013,-0.23813878845979256
06031,2013,-0.21838055047738225
06033,2013,-0.36082498115825257
06037,2013,-0.4082194536778692
06039,2013,-0.4063982309817079
06041,2013,-0.34526681267272247
06045,2013,-0.3686718555106311
06047,2013,-0.35604572277196656
06053,2013,-0.27497179801777044
06055,2013,-0.2782524131909463
06057,2013,-0.2948270233900816
06059,2013,-0.2832649304553565
06061,2013,-0.28163852323227134
06065,2013,-0.30530097467025374
06067,2013,-0.30161620175388676
06069,2013,-0.30161620175388676
06071,2013,-0.3197587875733275
06073,2013,-0.3268759148223906
06075,2013,-0.280177096278734
06077,2013,-0.2694603519546014
06079,2013,-0.27204638677447196
06081,2013,-0.24938099647839562
06083,2013,-0.24159108929694212
06085,2013,-0.2184128603177553
06087,2013,-0.20378762477774073
06089,2013,-0.23499683422676906
06093,2013,-0.23499683422676906
06095,2013,-0.22949299437397633
06097,2013,-0.21773793749719364
06099,2013,-0.21103653068978065
06101,2013,-0.2165029229329394
06103,2013,-0.2199936676575385
06107,2013,-0.22487946286396243
06109,2013,-0.23926374267888503
06111,2013,-0.23417259676043437
06113,2013,-0.23407414051385214
06001,2014,0.48912267757788397
06005,2014,0.48912267757788397
06007,2014,0.34376220958837467
06009,2014,0.022879215477040277
06013,2014,0.09675648672596163
06017,2014,-0.036619342015917176
06019,2014,-0.15164501001405853
06021,2014,-0.15164501001405853
06023,2014,-0.19361598378877223
06025,2014,-0.1957114822222964
06029,2014,-0.2254731453499779
06031,2014,-0.18164229234426338
06033,2014,-0.2736424759409865
06037,2014,-0.3232318976076303
06039,2014,-0.3123542182570122
06041,2014,-0.263009182431577
06045,2014,-0.278425953777269
06047,2014,-0.2801681212315795
06053,2014,-0.19627884259513068
06055,2014,-0.20334987937169918
06057,2014,-0.20111565348295973
06059,2014,-0.19573105492580622
06061,2014,-0.20103645619255017
06065,2014,-0.2329006829410059
06067,2014,-0.23164214463267882
06069,2014,-0.23164214463267882
06071,2014,-0.24914745413050735
06073,2014,-0.24634587585922246
06075,2014,-0.18780656254862566
06077,2014,-0.18307729442557052
06079,2014,-0.18226658555666073
06081,2014,-0.15335392586977517
06083,2014,-0.14345661443989416
06085,2014,-0.11071698510706474
06087,2014,-0.10170019340306428
06089,2014,-0.13739510753438713
06093,2014,-0.13739510753438713
06095,2014,-0.1311756358271438
06097,2014,-0.11729945665343978
06099,2014,-0.11368533536448193
06101,2014,-0.11643044787964538
06103,2014,-0.12426370617385611
06107,2014,-0.12195859725312647
06109,2014,-0.12195859725312647
06111,2014,-0.12131003492721637
06113,2014,-0.12519414380777047
06001,2015,0.5511112458253012
06005,2015,-0.528595483210054
06007,2015,-0.24734690186915625
06009,2015,-0.24734690186915625
06013,2015,-0.11211775666782997
06017,2015,-0.09304780251698176
06019,2015,-0.2700770473149872
06021,2015,-0.2700770473149872
06023,2015,-0.2939703308483333
06025,2015,-0.290358948546978
06029,2015,-0.3318763247706873
06031,2015,-0.33197121054632933
06033,2015,-0.4045854699431398
06037,2015,-0.44453568768465235
06039,2015,-0.44416287199746624
06041,2015,-0.3542453063589514
06045,2015,-0.3608373720973053
06047,2015,-0.3661542444817508
06053,2015,-0.2910785158474041
06055,2015,-0.2914466728468337
06057,2015,-0.2951601821942336
06059,2015,-0.2888370071011637
06061,2015,-0.28872629921636117
06065,2015,-0.29777505095728163
06067,2015,-0.2888840311606887
06069,2015,-0.2888840311606887
06071,2015,-0.30366631204394584
06073,2015,-0.3029899522085868
06075,2015,-0.24156172481723007
06077,2015,-0.23296112738419636
06079,2015,-0.2269139677489282
06081,2015,-0.18478846928784726
06083,2015,-0.17527111240701812
06085,2015,-0.14762910319861994
06087,2015,-0.12605053601794505
06089,2015,-0.1554787080769729
06093,2015,-0.16484608226189013
06095,2015,-0.15526892640722617
06097,2015,-0.14618138903676242
06099,2015,-0.14216538646793003
06101,2015,-0.14168837729416942
06103,2015,-0.1392590639989355
06107,2015,-0.14809110904106892
06109,2015,-0.14938681063274548
06111,2015,-0.14831727516533078
06113,2015,-0.14464907010065362
06001,2016,-0.6538553611479508
06005,2016,-0.6538553611479508
06007,2016,-0.163353187169235
06009,2016,-0.27119379540341265
06013,2016,-0.14001854815545045
06017,2016,-0.061637380097130184
06019,2016,-0.20362082495157605
06021,2016,-0.20362082495157605
06023,2016,-0.2463226583752534
06025,2016,-0.22884904978025591
06029,2016,-0.2760118037538983
06031,2016,-0.2695338727331709
06033,2016,-0.3264252782061773
06037,2016,-0.3616160089278748
06039,2016,-0.3476237823330928
06041,2016,-0.28411258973437736
06045,2016,-0.32208997272571804
06047,2016,-0.3196966332579364
06053,2016,-0.2785237527864383
06055,2016,-0.2987163093663432
06057,2016,-0.3125948889276424
06059,2016,-0.30803983075750857
06061,2016,-0.3115893503481402
06065,2016,-0.3339497137138802
06067,2016,-0.3361540616355114
06069,2016,-0.3361540616355114
06071,2016,-0.33711339476801505
06073,2016,-0.34600858471011436
06075,2016,-0.29326221204787
06077,2016,-0.29332955219180035
06079,2016,-0.2923155530215167
06081,2016,-0.26396218924763293
06083,2016,-0.2589675836993732
06085,2016,-0.22165408359188943
06087,2016,-0.20438778549902417
06089,2016,-0.2254560127947758
06093,2016,-0.23729204525320435
06095,2016,-0.23139075145359522
06097,2016,-0.22080276873017957
06099,2016,-0.21824715398109887
06101,2016,-0.2204477667696635
06103,2016,-0.221599315239176
06107,2016,-0.2318240446019528
06109,2016,-0.24315612618717994
06111,2016,-0.24136843365901917
06113,2016,-0.23653509158260916
06001,2017,-0.2981728449951462
06005,2017,-0.2981728449951462
06007,2017,0.053683559742592805
06009,2017,0.053683559742592805
06013,2017,0.07448048242981217
06017,2017,-0.15575140470834353
06019,2017,-0.2508877071333409
06021,2017,-0.2508877071333409
06023,2017,-0.3257621686496188
06025,2017,-0.3268852600612001
06029,2017,-0.3777672591538148
06031,2017,-0.344423312113346
06033,2017,-0.4201218597259969
06037,2017,-0.4548737447883581
06039,2017,-0.45090256502359255
06041,2017,-0.4196738714323041
06045,2017,-0.4272185248446155
06047,2017,-0.42705664868850424
06053,2017,-0.3741850978667516
06055,2017,-0.3714477240613909
06057,2017,-0.344154520013864
06059,2017,-0.34252041151797435
06061,2017,-0.3482346577900295
06065,2017,-0.3635542693134582
06067,2017,-0.3607650442218249
06069,2017,-0.3671669539262144
06071,2017,-0.36622029638941483
06073,2017,-0.3716345691585444
06075,2017,-0.3332838129640617
06077,2017,-0.3306193308328712
06079,2017,-0.3332525734772331
06081,2017,-0.3045304938435706
06083,2017,-0.2922582611391989
06085,2017,-0.26358983608164244
06087,2017,-0.24637945921462098
06089,2017,-0.2598881748404166
06093,2017,-0.2861953727067333
06095,2017,-0.28094000586807955
06097,2017,-0.27342183801660147
06099,2017,-0.2718504295671605
06101,2017,-0.2702036572892455
06103,2017,-0.27885805515361267
06107,2017,-0.27888770067275004
06109,2017,-0.2819017373389407
06111,2017,-0.2781902204264051
06113,2017,-0.2756965173769332
08001,2007,-0.44585729677633207
08035,2007,-0.44585729677633207
08101,2007,-0.8090335464914815
08069,2007,-0.6879190370403062
08005,2007,-0.5577948325462756
08041,2007,-0.5369417451976252
08059,2007,-0.5138426068691663
08043,2007,-0.5383795263844087
08013,2007,-0.5259259361733621
08077,2007,-0.514661212725198
08083,2007,-0.514661212725198
08123,2007,-0.4842876596310722
08029,2007,-0.4517911271990756
08031,2007,-0.44193606934555923
08001,2008,-0.42683721739502384
08035,2008,-0.33360813083426555
08101,2008,-0.6433282302801436
08069,2008,-0.5845607619333584
08005,2008,-0.4030644607739505
08041,2008,-0.3956289877684488
08059,2008,-0.29783250252668464
08043,2008,-0.29783250252668464
08013,2008,-0.2905991012452756
08077,2008,-0.25966085219455654
08083,2008,-0.25966085219455654
