"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Jefferson Parish, LA"	"22051"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2001"	"2001/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2002"	"2002/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2002"	"2002/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2003"	"2003/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2003"	"2003/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2003"	"2003/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2003"	"2003/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2005"	"2005/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2006"	"2006/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2007"	"2007/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2007"	"2007/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2007"	"2007/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2007"	"2007/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2008"	"2008/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2008"	"2008/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2008"	"2008/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2008"	"2008/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2008"	"2008/07"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2009"	"2009/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2010"	"2010/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2010"	"2010/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2010"	"2010/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2010"	"2010/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2011"	"2011/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2011"	"2011/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2011"	"2011/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2011"	"2011/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2012"	"2012/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2012"	"2012/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2013"	"2013/05"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2014"	"2014/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2014"	"2014/08"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2015"	"2015/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2015"	"2015/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2016"	"2016/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2016"	"2016/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2016"	"2016/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2016"	"2016/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jul., 2016"	"2016/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Aug., 2016"	"2016/08"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Sep., 2016"	"2016/09"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2016"	"2016/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2016"	"2016/11"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jan., 2017"	"2017/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2017"	"2017/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"May, 2017"	"2017/05"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Jun., 2017"	"2017/06"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2017"	"2017/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Oct., 2017"	"2017/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2017"	"2017/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Nov., 2017"	"2017/11"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2017"	"2017/12"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Jefferson Parish, LA"	"22051"	"Dec., 2017"	"2017/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Lafayette Parish, LA"	"22055"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Lafayette Parish, LA"	"22055"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Lafayette Parish, LA"	"22055"	"Feb., 2017"	"2017/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2000"	"2000/01"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Mar., 2000"	"2000/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"May, 2000"	"2000/05"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jun., 2000"	"2000/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"May, 2001"	"2001/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Orleans Parish, LA"	"22071"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
