"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2011"	"2011/10"			170	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2011"	"2011/11"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2011"	"2011/11"	"65-74 years"	"65-74"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	54	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2011"	"2011/11"			168	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	77	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2011"	"2011/12"			208	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"	"55-64 years"	"55-64"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	53	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2012"	"2012/01"			195	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"	"75-84 years"	"75-84"	53	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2012"	"2012/02"			180	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	30	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	54	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2012"	"2012/03"			163	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"	"65-74 years"	"65-74"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	65	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2012"	"2012/04"			180	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"	"85+ years"	"85+"	62	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2012"	"2012/05"			180	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	67	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2012"	"2012/06"			191	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2012"	"2012/07"			195	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"	"85+ years"	"85+"	68	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2012"	"2012/08"			188	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2012"	"2012/09"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2012"	"2012/09"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2012"	"2012/09"			168	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2012"	"2012/10"			206	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"	"65-74 years"	"65-74"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	68	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2012"	"2012/11"			197	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	62	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	73	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2012"	"2012/12"			212	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2013"	"2013/01"			215	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2013"	"2013/02"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2013"	"2013/02"			180	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	60	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2013"	"2013/03"			184	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2013"	"2013/04"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	55	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2013"	"2013/04"			174	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"	"85+ years"	"85+"	47	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2013"	"2013/05"			159	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	54	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2013"	"2013/06"			169	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	51	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2013"	"2013/07"			184	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	54	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2013"	"2013/08"			163	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"	"65-74 years"	"65-74"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	59	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2013"	"2013/09"			183	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	68	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2013"	"2013/10"			190	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2013"	"2013/11"			189	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	61	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2013"	"2013/12"			186	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	76	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2014"	"2014/01"			207	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2014"	"2014/02"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2014"	"2014/02"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	61	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2014"	"2014/02"			186	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2014"	"2014/03"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2014"	"2014/03"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	62	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2014"	"2014/03"			196	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2014"	"2014/04"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2014"	"2014/04"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	66	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2014"	"2014/04"			191	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2014"	"2014/05"			195	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	65	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2014"	"2014/06"			181	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"	"85+ years"	"85+"	63	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2014"	"2014/07"			176	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"	"75-84 years"	"75-84"	33	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	68	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2014"	"2014/08"			186	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	50	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2014"	"2014/09"			168	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2014"	"2014/10"			212	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2014"	"2014/11"			238	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
