"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Cook County, IL"	"17031"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	94	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2008"	"2008/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2008"	"2008/11"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2008"	"2008/11"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2008"	"2008/11"	"85+ years"	"85+"	110	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2008"	"2008/12"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2008"	"2008/12"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	114	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2009"	"2009/01"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2009"	"2009/01"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2009"	"2009/01"	"65-74 years"	"65-74"	56	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	113	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2009"	"2009/02"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2009"	"2009/02"	"65-74 years"	"65-74"	52	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2009"	"2009/02"	"85+ years"	"85+"	118	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2009"	"2009/03"	"45-54 years"	"45-54"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2009"	"2009/03"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2009"	"2009/03"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	120	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2009"	"2009/04"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2009"	"2009/04"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2009"	"2009/04"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	69	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	131	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2009"	"2009/05"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2009"	"2009/05"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2009"	"2009/05"	"85+ years"	"85+"	104	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2009"	"2009/06"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2009"	"2009/06"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2009"	"2009/06"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2009"	"2009/06"	"75-84 years"	"75-84"	94	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2009"	"2009/06"	"85+ years"	"85+"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2009"	"2009/07"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2009"	"2009/07"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2009"	"2009/07"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2009"	"2009/07"	"75-84 years"	"75-84"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2009"	"2009/07"	"85+ years"	"85+"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2009"	"2009/08"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2009"	"2009/08"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2009"	"2009/08"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2009"	"2009/08"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2009"	"2009/09"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2009"	"2009/09"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2009"	"2009/09"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2009"	"2009/09"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2009"	"2009/10"	"45-54 years"	"45-54"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2009"	"2009/10"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2009"	"2009/10"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2009"	"2009/10"	"85+ years"	"85+"	110	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2009"	"2009/11"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2009"	"2009/11"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2009"	"2009/11"	"65-74 years"	"65-74"	57	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2009"	"2009/11"	"75-84 years"	"75-84"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2009"	"2009/11"	"85+ years"	"85+"	97	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2009"	"2009/12"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2009"	"2009/12"	"55-64 years"	"55-64"	35	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2009"	"2009/12"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	106	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2010"	"2010/01"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2010"	"2010/01"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2010"	"2010/01"	"65-74 years"	"65-74"	52	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	117	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2010"	"2010/02"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2010"	"2010/02"	"65-74 years"	"65-74"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	96	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2010"	"2010/02"	"85+ years"	"85+"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2010"	"2010/03"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2010"	"2010/03"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2010"	"2010/03"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2010"	"2010/03"	"75-84 years"	"75-84"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2010"	"2010/04"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2010"	"2010/04"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2010"	"2010/04"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2010"	"2010/04"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2010"	"2010/05"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2010"	"2010/05"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	96	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2010"	"2010/05"	"85+ years"	"85+"	96	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2010"	"2010/06"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2010"	"2010/06"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2010"	"2010/06"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2010"	"2010/06"	"75-84 years"	"75-84"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2010"	"2010/06"	"85+ years"	"85+"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2010"	"2010/07"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2010"	"2010/07"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2010"	"2010/07"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2010"	"2010/07"	"75-84 years"	"75-84"	75	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2010"	"2010/07"	"85+ years"	"85+"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2010"	"2010/08"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2010"	"2010/08"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2010"	"2010/08"	"75-84 years"	"75-84"	81	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2010"	"2010/08"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2010"	"2010/09"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2010"	"2010/09"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2010"	"2010/09"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2010"	"2010/09"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2010"	"2010/09"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2010"	"2010/10"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2010"	"2010/10"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2010"	"2010/10"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2010"	"2010/10"	"75-84 years"	"75-84"	96	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2010"	"2010/10"	"85+ years"	"85+"	115	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2010"	"2010/11"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2010"	"2010/11"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2010"	"2010/11"	"75-84 years"	"75-84"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2010"	"2010/11"	"85+ years"	"85+"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2010"	"2010/12"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2010"	"2010/12"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	81	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	114	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2011"	"2011/01"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2011"	"2011/01"	"65-74 years"	"65-74"	59	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	133	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2011"	"2011/02"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2011"	"2011/02"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	145	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2011"	"2011/03"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2011"	"2011/03"	"55-64 years"	"55-64"	35	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2011"	"2011/03"	"65-74 years"	"65-74"	59	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2011"	"2011/04"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2011"	"2011/04"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2011"	"2011/04"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2011"	"2011/04"	"75-84 years"	"75-84"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	107	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2011"	"2011/05"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2011"	"2011/05"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2011"	"2011/05"	"65-74 years"	"65-74"	53	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	94	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2011"	"2011/05"	"85+ years"	"85+"	113	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2011"	"2011/06"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2011"	"2011/06"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2011"	"2011/06"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2011"	"2011/06"	"75-84 years"	"75-84"	78	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2011"	"2011/06"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2011"	"2011/07"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2011"	"2011/07"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2011"	"2011/07"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2011"	"2011/07"	"75-84 years"	"75-84"	72	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2011"	"2011/07"	"85+ years"	"85+"	109	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2011"	"2011/08"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2011"	"2011/08"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2011"	"2011/08"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2011"	"2011/08"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2011"	"2011/09"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2011"	"2011/09"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2011"	"2011/09"	"75-84 years"	"75-84"	69	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2011"	"2011/09"	"85+ years"	"85+"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2011"	"2011/10"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2011"	"2011/10"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2011"	"2011/10"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2011"	"2011/10"	"75-84 years"	"75-84"	85	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2011"	"2011/10"	"85+ years"	"85+"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2011"	"2011/11"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2011"	"2011/11"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2011"	"2011/11"	"65-74 years"	"65-74"	52	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	100	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2011"	"2011/12"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2011"	"2011/12"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2011"	"2011/12"	"65-74 years"	"65-74"	57	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	72	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2012"	"2012/01"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2012"	"2012/01"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2012"	"2012/01"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	92	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	142	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2012"	"2012/02"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2012"	"2012/02"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2012"	"2012/02"	"75-84 years"	"75-84"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	115	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2012"	"2012/03"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2012"	"2012/03"	"55-64 years"	"55-64"	33	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2012"	"2012/03"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	127	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2012"	"2012/04"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2012"	"2012/04"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	105	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2012"	"2012/05"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2012"	"2012/05"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	71	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2012"	"2012/05"	"85+ years"	"85+"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2012"	"2012/06"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2012"	"2012/06"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2012"	"2012/06"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	99	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2012"	"2012/07"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2012"	"2012/07"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2012"	"2012/07"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2012"	"2012/08"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2012"	"2012/08"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2012"	"2012/08"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2012"	"2012/08"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2012"	"2012/08"	"85+ years"	"85+"	97	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2012"	"2012/09"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2012"	"2012/09"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2012"	"2012/10"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2012"	"2012/10"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	81	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	94	Not Applicable	Not Applicable
