"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Gila County, AZ"	"04007"	"2007"	"2007"	"45-54 years"	"45-54"	35	7719	453.4
	"Gila County, AZ"	"04007"	"2007"	"2007"	"55-64 years"	"55-64"	62	8533	726.6
	"Gila County, AZ"	"04007"	"2007"	"2007"	"65-74 years"	"65-74"	138	6759	2041.7
	"Gila County, AZ"	"04007"	"2007"	"2007"	"75-84 years"	"75-84"	206	3837	5368.8
	"Gila County, AZ"	"04007"	"2007"	"2007"	"85+ years"	"85+"	175	1090	16055.0
	"Gila County, AZ"	"04007"	"2008"	"2008"	"15-24 years"	"15-24"	12	5990	Unreliable
	"Gila County, AZ"	"04007"	"2008"	"2008"	"25-34 years"	"25-34"	11	4260	Unreliable
	"Gila County, AZ"	"04007"	"2008"	"2008"	"35-44 years"	"35-44"	22	5471	402.1
	"Gila County, AZ"	"04007"	"2008"	"2008"	"45-54 years"	"45-54"	52	7694	675.9
	"Gila County, AZ"	"04007"	"2008"	"2008"	"55-64 years"	"55-64"	90	8621	1044.0
	"Gila County, AZ"	"04007"	"2008"	"2008"	"65-74 years"	"65-74"	162	6936	2335.6
	"Gila County, AZ"	"04007"	"2008"	"2008"	"75-84 years"	"75-84"	171	3909	4374.5
	"Gila County, AZ"	"04007"	"2008"	"2008"	"85+ years"	"85+"	195	1068	18258.4
	"Gila County, AZ"	"04007"	"2009"	"2009"	"15-24 years"	"15-24"	11	5985	Unreliable
	"Gila County, AZ"	"04007"	"2009"	"2009"	"25-34 years"	"25-34"	10	4417	Unreliable
	"Gila County, AZ"	"04007"	"2009"	"2009"	"35-44 years"	"35-44"	18	5286	Unreliable
	"Gila County, AZ"	"04007"	"2009"	"2009"	"45-54 years"	"45-54"	34	7559	449.8
	"Gila County, AZ"	"04007"	"2009"	"2009"	"55-64 years"	"55-64"	84	8657	970.3
	"Gila County, AZ"	"04007"	"2009"	"2009"	"65-74 years"	"65-74"	136	7182	1893.6
	"Gila County, AZ"	"04007"	"2009"	"2009"	"75-84 years"	"75-84"	181	3906	4633.9
	"Gila County, AZ"	"04007"	"2009"	"2009"	"85+ years"	"85+"	161	1124	14323.8
	"Gila County, AZ"	"04007"	"2010"	"2010"	"25-34 years"	"25-34"	11	4501	Unreliable
	"Gila County, AZ"	"04007"	"2010"	"2010"	"35-44 years"	"35-44"	12	5156	Unreliable
	"Gila County, AZ"	"04007"	"2010"	"2010"	"45-54 years"	"45-54"	38	7517	505.5
	"Gila County, AZ"	"04007"	"2010"	"2010"	"55-64 years"	"55-64"	87	8733	996.2
	"Gila County, AZ"	"04007"	"2010"	"2010"	"65-74 years"	"65-74"	133	7255	1833.2
	"Gila County, AZ"	"04007"	"2010"	"2010"	"75-84 years"	"75-84"	208	4004	5194.8
	"Gila County, AZ"	"04007"	"2010"	"2010"	"85+ years"	"85+"	160	1191	13434.1
	"Gila County, AZ"	"04007"	"2011"	"2011"	"25-34 years"	"25-34"	12	4610	Unreliable
	"Gila County, AZ"	"04007"	"2011"	"2011"	"35-44 years"	"35-44"	25	4866	513.8
	"Gila County, AZ"	"04007"	"2011"	"2011"	"45-54 years"	"45-54"	55	7184	765.6
	"Gila County, AZ"	"04007"	"2011"	"2011"	"55-64 years"	"55-64"	101	8834	1143.3
	"Gila County, AZ"	"04007"	"2011"	"2011"	"65-74 years"	"65-74"	136	7240	1878.5
	"Gila County, AZ"	"04007"	"2011"	"2011"	"75-84 years"	"75-84"	181	3955	4576.5
	"Gila County, AZ"	"04007"	"2011"	"2011"	"85+ years"	"85+"	165	1175	14042.6
	"Gila County, AZ"	"04007"	"2012"	"2012"	"25-34 years"	"25-34"	11	4654	Unreliable
	"Gila County, AZ"	"04007"	"2012"	"2012"	"35-44 years"	"35-44"	14	4717	Unreliable
	"Gila County, AZ"	"04007"	"2012"	"2012"	"45-54 years"	"45-54"	33	6872	480.2
	"Gila County, AZ"	"04007"	"2012"	"2012"	"55-64 years"	"55-64"	98	8685	1128.4
	"Gila County, AZ"	"04007"	"2012"	"2012"	"65-74 years"	"65-74"	150	7857	1909.1
	"Gila County, AZ"	"04007"	"2012"	"2012"	"75-84 years"	"75-84"	162	4094	3957.0
	"Gila County, AZ"	"04007"	"2012"	"2012"	"85+ years"	"85+"	171	1265	13517.8
	"Gila County, AZ"	"04007"	"2013"	"2013"	"25-34 years"	"25-34"	14	4818	Unreliable
	"Gila County, AZ"	"04007"	"2013"	"2013"	"35-44 years"	"35-44"	21	4621	454.4
	"Gila County, AZ"	"04007"	"2013"	"2013"	"45-54 years"	"45-54"	50	6638	753.2
	"Gila County, AZ"	"04007"	"2013"	"2013"	"55-64 years"	"55-64"	81	8597	942.2
	"Gila County, AZ"	"04007"	"2013"	"2013"	"65-74 years"	"65-74"	149	8158	1826.4
	"Gila County, AZ"	"04007"	"2013"	"2013"	"75-84 years"	"75-84"	180	4190	4295.9
	"Gila County, AZ"	"04007"	"2013"	"2013"	"85+ years"	"85+"	187	1335	14007.5
	"Gila County, AZ"	"04007"	"2014"	"2014"	"25-34 years"	"25-34"	12	4925	Unreliable
	"Gila County, AZ"	"04007"	"2014"	"2014"	"35-44 years"	"35-44"	18	4519	Unreliable
	"Gila County, AZ"	"04007"	"2014"	"2014"	"45-54 years"	"45-54"	56	6381	877.6
	"Gila County, AZ"	"04007"	"2014"	"2014"	"55-64 years"	"55-64"	100	8486	1178.4
	"Gila County, AZ"	"04007"	"2014"	"2014"	"65-74 years"	"65-74"	175	8435	2074.7
	"Gila County, AZ"	"04007"	"2014"	"2014"	"75-84 years"	"75-84"	175	4358	4015.6
	"Gila County, AZ"	"04007"	"2014"	"2014"	"85+ years"	"85+"	193	1354	14254.1
	"Gila County, AZ"	"04007"	"2015"	"2015"	"15-24 years"	"15-24"	12	5449	Unreliable
	"Gila County, AZ"	"04007"	"2015"	"2015"	"25-34 years"	"25-34"	16	5036	Unreliable
	"Gila County, AZ"	"04007"	"2015"	"2015"	"35-44 years"	"35-44"	20	4418	452.7
	"Gila County, AZ"	"04007"	"2015"	"2015"	"45-54 years"	"45-54"	55	6150	894.3
	"Gila County, AZ"	"04007"	"2015"	"2015"	"55-64 years"	"55-64"	109	8427	1293.5
	"Gila County, AZ"	"04007"	"2015"	"2015"	"65-74 years"	"65-74"	174	8666	2007.8
	"Gila County, AZ"	"04007"	"2015"	"2015"	"75-84 years"	"75-84"	215	4513	4764.0
	"Gila County, AZ"	"04007"	"2015"	"2015"	"85+ years"	"85+"	205	1430	14335.7
	"Gila County, AZ"	"04007"	"2016"	"2016"	"15-24 years"	"15-24"	10	5391	Unreliable
	"Gila County, AZ"	"04007"	"2016"	"2016"	"25-34 years"	"25-34"	23	5176	444.4
	"Gila County, AZ"	"04007"	"2016"	"2016"	"35-44 years"	"35-44"	22	4438	495.7
	"Gila County, AZ"	"04007"	"2016"	"2016"	"45-54 years"	"45-54"	45	5972	753.5
	"Gila County, AZ"	"04007"	"2016"	"2016"	"55-64 years"	"55-64"	129	8490	1519.4
	"Gila County, AZ"	"04007"	"2016"	"2016"	"65-74 years"	"65-74"	198	8780	2255.1
	"Gila County, AZ"	"04007"	"2016"	"2016"	"75-84 years"	"75-84"	206	4636	4443.5
	"Gila County, AZ"	"04007"	"2016"	"2016"	"85+ years"	"85+"	195	1523	12803.7
	"Gila County, AZ"	"04007"	"2017"	"2017"	"25-34 years"	"25-34"	19	5249	Unreliable
	"Gila County, AZ"	"04007"	"2017"	"2017"	"35-44 years"	"35-44"	24	4517	531.3
	"Gila County, AZ"	"04007"	"2017"	"2017"	"45-54 years"	"45-54"	40	5768	693.5
	"Gila County, AZ"	"04007"	"2017"	"2017"	"55-64 years"	"55-64"	94	8482	1108.2
	"Gila County, AZ"	"04007"	"2017"	"2017"	"65-74 years"	"65-74"	157	8780	1788.2
	"Gila County, AZ"	"04007"	"2017"	"2017"	"75-84 years"	"75-84"	184	4735	3886.0
	"Gila County, AZ"	"04007"	"2017"	"2017"	"85+ years"	"85+"	187	1555	12025.7
	"Graham County, AZ"	"04009"	"1999"	"1999"	"35-44 years"	"35-44"	11	4634	Unreliable
	"Graham County, AZ"	"04009"	"1999"	"1999"	"45-54 years"	"45-54"	21	3563	589.4
	"Graham County, AZ"	"04009"	"1999"	"1999"	"55-64 years"	"55-64"	20	2619	763.7
	"Graham County, AZ"	"04009"	"1999"	"1999"	"65-74 years"	"65-74"	49	2166	2262.2
	"Graham County, AZ"	"04009"	"1999"	"1999"	"75-84 years"	"75-84"	90	1349	6671.6
	"Graham County, AZ"	"04009"	"1999"	"1999"	"85+ years"	"85+"	88	408	21568.6
	"Graham County, AZ"	"04009"	"2000"	"2000"	"45-54 years"	"45-54"	14	3635	Unreliable
	"Graham County, AZ"	"04009"	"2000"	"2000"	"55-64 years"	"55-64"	21	2638	796.1
	"Graham County, AZ"	"04009"	"2000"	"2000"	"65-74 years"	"65-74"	46	2191	2099.5
	"Graham County, AZ"	"04009"	"2000"	"2000"	"75-84 years"	"75-84"	83	1366	6076.1
	"Graham County, AZ"	"04009"	"2000"	"2000"	"85+ years"	"85+"	59	428	13785.0
	"Graham County, AZ"	"04009"	"2001"	"2001"	"35-44 years"	"35-44"	14	4489	Unreliable
	"Graham County, AZ"	"04009"	"2001"	"2001"	"45-54 years"	"45-54"	15	3766	Unreliable
	"Graham County, AZ"	"04009"	"2001"	"2001"	"55-64 years"	"55-64"	22	2666	825.2
	"Graham County, AZ"	"04009"	"2001"	"2001"	"65-74 years"	"65-74"	52	2183	2382.0
	"Graham County, AZ"	"04009"	"2001"	"2001"	"75-84 years"	"75-84"	71	1338	5306.4
	"Graham County, AZ"	"04009"	"2001"	"2001"	"85+ years"	"85+"	72	434	16589.9
	"Graham County, AZ"	"04009"	"2002"	"2002"	"45-54 years"	"45-54"	16	3806	Unreliable
	"Graham County, AZ"	"04009"	"2002"	"2002"	"55-64 years"	"55-64"	36	2725	1321.1
	"Graham County, AZ"	"04009"	"2002"	"2002"	"65-74 years"	"65-74"	51	2204	2314.0
	"Graham County, AZ"	"04009"	"2002"	"2002"	"75-84 years"	"75-84"	69	1402	4921.5
	"Graham County, AZ"	"04009"	"2002"	"2002"	"85+ years"	"85+"	65	448	14508.9
	"Graham County, AZ"	"04009"	"2003"	"2003"	"35-44 years"	"35-44"	12	4378	Unreliable
	"Graham County, AZ"	"04009"	"2003"	"2003"	"45-54 years"	"45-54"	28	3852	726.9
	"Graham County, AZ"	"04009"	"2003"	"2003"	"55-64 years"	"55-64"	28	2797	1001.1
	"Graham County, AZ"	"04009"	"2003"	"2003"	"65-74 years"	"65-74"	43	2246	1914.5
	"Graham County, AZ"	"04009"	"2003"	"2003"	"75-84 years"	"75-84"	77	1387	5551.6
	"Graham County, AZ"	"04009"	"2003"	"2003"	"85+ years"	"85+"	61	444	13738.7
	"Graham County, AZ"	"04009"	"2004"	"2004"	"15-24 years"	"15-24"	10	5710	Unreliable
	"Graham County, AZ"	"04009"	"2004"	"2004"	"45-54 years"	"45-54"	17	3856	Unreliable
	"Graham County, AZ"	"04009"	"2004"	"2004"	"55-64 years"	"55-64"	28	2914	960.9
	"Graham County, AZ"	"04009"	"2004"	"2004"	"65-74 years"	"65-74"	52	2274	2286.7
	"Graham County, AZ"	"04009"	"2004"	"2004"	"75-84 years"	"75-84"	75	1398	5364.8
	"Graham County, AZ"	"04009"	"2004"	"2004"	"85+ years"	"85+"	75	439	17084.3
	"Graham County, AZ"	"04009"	"2005"	"2005"	"35-44 years"	"35-44"	10	4213	Unreliable
	"Graham County, AZ"	"04009"	"2005"	"2005"	"45-54 years"	"45-54"	22	3947	557.4
	"Graham County, AZ"	"04009"	"2005"	"2005"	"55-64 years"	"55-64"	33	2958	1115.6
	"Graham County, AZ"	"04009"	"2005"	"2005"	"65-74 years"	"65-74"	49	2268	2160.5
	"Graham County, AZ"	"04009"	"2005"	"2005"	"75-84 years"	"75-84"	66	1459	4523.6
	"Graham County, AZ"	"04009"	"2005"	"2005"	"85+ years"	"85+"	90	432	20833.3
	"Graham County, AZ"	"04009"	"2006"	"2006"	"35-44 years"	"35-44"	11	4326	Unreliable
	"Graham County, AZ"	"04009"	"2006"	"2006"	"45-54 years"	"45-54"	15	4045	Unreliable
	"Graham County, AZ"	"04009"	"2006"	"2006"	"55-64 years"	"55-64"	29	3126	927.7
	"Graham County, AZ"	"04009"	"2006"	"2006"	"65-74 years"	"65-74"	47	2260	2079.6
	"Graham County, AZ"	"04009"	"2006"	"2006"	"75-84 years"	"75-84"	99	1481	6684.7
	"Graham County, AZ"	"04009"	"2006"	"2006"	"85+ years"	"85+"	75	405	18518.5
	"Graham County, AZ"	"04009"	"2007"	"2007"	"35-44 years"	"35-44"	17	4445	Unreliable
	"Graham County, AZ"	"04009"	"2007"	"2007"	"45-54 years"	"45-54"	17	4208	Unreliable
	"Graham County, AZ"	"04009"	"2007"	"2007"	"55-64 years"	"55-64"	40	3343	1196.5
	"Graham County, AZ"	"04009"	"2007"	"2007"	"65-74 years"	"65-74"	50	2259	2213.4
	"Graham County, AZ"	"04009"	"2007"	"2007"	"75-84 years"	"75-84"	69	1465	4709.9
	"Graham County, AZ"	"04009"	"2007"	"2007"	"85+ years"	"85+"	65	432	15046.3
	"Graham County, AZ"	"04009"	"2008"	"2008"	"35-44 years"	"35-44"	18	4521	Unreliable
	"Graham County, AZ"	"04009"	"2008"	"2008"	"45-54 years"	"45-54"	21	4439	473.1
	"Graham County, AZ"	"04009"	"2008"	"2008"	"55-64 years"	"55-64"	28	3495	801.1
	"Graham County, AZ"	"04009"	"2008"	"2008"	"65-74 years"	"65-74"	62	2397	2586.6
	"Graham County, AZ"	"04009"	"2008"	"2008"	"75-84 years"	"75-84"	67	1399	4789.1
	"Graham County, AZ"	"04009"	"2008"	"2008"	"85+ years"	"85+"	76	452	16814.2
	"Graham County, AZ"	"04009"	"2009"	"2009"	"25-34 years"	"25-34"	10	5286	Unreliable
	"Graham County, AZ"	"04009"	"2009"	"2009"	"35-44 years"	"35-44"	11	4558	Unreliable
	"Graham County, AZ"	"04009"	"2009"	"2009"	"45-54 years"	"45-54"	12	4499	Unreliable
	"Graham County, AZ"	"04009"	"2009"	"2009"	"55-64 years"	"55-64"	32	3634	880.6
	"Graham County, AZ"	"04009"	"2009"	"2009"	"65-74 years"	"65-74"	45	2390	1882.8
	"Graham County, AZ"	"04009"	"2009"	"2009"	"75-84 years"	"75-84"	78	1458	5349.8
	"Graham County, AZ"	"04009"	"2009"	"2009"	"85+ years"	"85+"	68	431	15777.3
	"Graham County, AZ"	"04009"	"2010"	"2010"	"45-54 years"	"45-54"	21	4462	470.6
	"Graham County, AZ"	"04009"	"2010"	"2010"	"55-64 years"	"55-64"	41	3678	1114.7
	"Graham County, AZ"	"04009"	"2010"	"2010"	"65-74 years"	"65-74"	48	2388	2010.1
	"Graham County, AZ"	"04009"	"2010"	"2010"	"75-84 years"	"75-84"	83	1429	5808.3
	"Graham County, AZ"	"04009"	"2010"	"2010"	"85+ years"	"85+"	89	444	20045.0
	"Graham County, AZ"	"04009"	"2011"	"2011"	"35-44 years"	"35-44"	10	4550	Unreliable
	"Graham County, AZ"	"04009"	"2011"	"2011"	"45-54 years"	"45-54"	20	4353	459.5
	"Graham County, AZ"	"04009"	"2011"	"2011"	"55-64 years"	"55-64"	31	3763	823.8
	"Graham County, AZ"	"04009"	"2011"	"2011"	"65-74 years"	"65-74"	51	2405	2120.6
	"Graham County, AZ"	"04009"	"2011"	"2011"	"75-84 years"	"75-84"	60	1436	4178.3
	"Graham County, AZ"	"04009"	"2011"	"2011"	"85+ years"	"85+"	60	451	13303.8
	"Graham County, AZ"	"04009"	"2012"	"2012"	"25-34 years"	"25-34"	11	5454	Unreliable
	"Graham County, AZ"	"04009"	"2012"	"2012"	"45-54 years"	"45-54"	25	4250	588.2
	"Graham County, AZ"	"04009"	"2012"	"2012"	"55-64 years"	"55-64"	34	3840	885.4
	"Graham County, AZ"	"04009"	"2012"	"2012"	"65-74 years"	"65-74"	51	2511	2031.1
	"Graham County, AZ"	"04009"	"2012"	"2012"	"75-84 years"	"75-84"	83	1466	5661.7
	"Graham County, AZ"	"04009"	"2012"	"2012"	"85+ years"	"85+"	79	458	17248.9
	"Graham County, AZ"	"04009"	"2013"	"2013"	"45-54 years"	"45-54"	23	4205	547.0
	"Graham County, AZ"	"04009"	"2013"	"2013"	"55-64 years"	"55-64"	52	3809	1365.2
	"Graham County, AZ"	"04009"	"2013"	"2013"	"65-74 years"	"65-74"	47	2618	1795.3
	"Graham County, AZ"	"04009"	"2013"	"2013"	"75-84 years"	"75-84"	71	1551	4577.7
	"Graham County, AZ"	"04009"	"2013"	"2013"	"85+ years"	"85+"	59	417	14148.7
	"Graham County, AZ"	"04009"	"2014"	"2014"	"25-34 years"	"25-34"	10	5617	Unreliable
	"Graham County, AZ"	"04009"	"2014"	"2014"	"45-54 years"	"45-54"	18	4132	Unreliable
	"Graham County, AZ"	"04009"	"2014"	"2014"	"55-64 years"	"55-64"	37	3874	955.1
	"Graham County, AZ"	"04009"	"2014"	"2014"	"65-74 years"	"65-74"	43	2675	1607.5
	"Graham County, AZ"	"04009"	"2014"	"2014"	"75-84 years"	"75-84"	85	1525	5573.8
	"Graham County, AZ"	"04009"	"2014"	"2014"	"85+ years"	"85+"	74	467	15845.8
	"Graham County, AZ"	"04009"	"2015"	"2015"	"25-34 years"	"25-34"	12	5604	Unreliable
	"Graham County, AZ"	"04009"	"2015"	"2015"	"45-54 years"	"45-54"	17	4082	Unreliable
	"Graham County, AZ"	"04009"	"2015"	"2015"	"55-64 years"	"55-64"	39	3902	999.5
	"Graham County, AZ"	"04009"	"2015"	"2015"	"65-74 years"	"65-74"	51	2745	1857.9
	"Graham County, AZ"	"04009"	"2015"	"2015"	"75-84 years"	"75-84"	72	1540	4675.3
	"Graham County, AZ"	"04009"	"2015"	"2015"	"85+ years"	"85+"	50	503	9940.4
	"Graham County, AZ"	"04009"	"2016"	"2016"	"25-34 years"	"25-34"	13	5649	Unreliable
	"Graham County, AZ"	"04009"	"2016"	"2016"	"45-54 years"	"45-54"	24	4057	591.6
	"Graham County, AZ"	"04009"	"2016"	"2016"	"55-64 years"	"55-64"	41	3859	1062.5
	"Graham County, AZ"	"04009"	"2016"	"2016"	"65-74 years"	"65-74"	53	2803	1890.8
	"Graham County, AZ"	"04009"	"2016"	"2016"	"75-84 years"	"75-84"	62	1564	3964.2
	"Graham County, AZ"	"04009"	"2016"	"2016"	"85+ years"	"85+"	71	513	13840.2
	"Graham County, AZ"	"04009"	"2017"	"2017"	"35-44 years"	"35-44"	13	4793	Unreliable
	"Graham County, AZ"	"04009"	"2017"	"2017"	"45-54 years"	"45-54"	19	4057	Unreliable
	"Graham County, AZ"	"04009"	"2017"	"2017"	"55-64 years"	"55-64"	42	3864	1087.0
	"Graham County, AZ"	"04009"	"2017"	"2017"	"65-74 years"	"65-74"	62	2981	2079.8
	"Graham County, AZ"	"04009"	"2017"	"2017"	"75-84 years"	"75-84"	78	1587	4914.9
	"Graham County, AZ"	"04009"	"2017"	"2017"	"85+ years"	"85+"	73	602	12126.2
	"Greenlee County, AZ"	"04011"	"1999"	"1999"	"55-64 years"	"55-64"	11	722	Unreliable
	"Greenlee County, AZ"	"04011"	"1999"	"1999"	"65-74 years"	"65-74"	16	511	Unreliable
	"Greenlee County, AZ"	"04011"	"1999"	"1999"	"75-84 years"	"75-84"	21	264	7954.5
	"Greenlee County, AZ"	"04011"	"2000"	"2000"	"65-74 years"	"65-74"	17	505	Unreliable
	"Greenlee County, AZ"	"04011"	"2000"	"2000"	"75-84 years"	"75-84"	19	270	Unreliable
	"Greenlee County, AZ"	"04011"	"2000"	"2000"	"85+ years"	"85+"	16	74	Unreliable
	"Greenlee County, AZ"	"04011"	"2001"	"2001"	"75-84 years"	"75-84"	16	272	Unreliable
	"Greenlee County, AZ"	"04011"	"2002"	"2002"	"55-64 years"	"55-64"	10	745	Unreliable
	"Greenlee County, AZ"	"04011"	"2002"	"2002"	"75-84 years"	"75-84"	19	249	Unreliable
	"Greenlee County, AZ"	"04011"	"2002"	"2002"	"85+ years"	"85+"	14	99	Unreliable
	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"55-64 years"	"55-64"	10	771	Unreliable
	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"65-74 years"	"65-74"	10	517	Unreliable
	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"75-84 years"	"75-84"	17	252	Unreliable
	"Greenlee County, AZ"	"04011"	"2003"	"2003"	"85+ years"	"85+"	12	108	Unreliable
	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"65-74 years"	"65-74"	11	488	Unreliable
	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"75-84 years"	"75-84"	10	302	Unreliable
	"Greenlee County, AZ"	"04011"	"2004"	"2004"	"85+ years"	"85+"	12	108	Unreliable
	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"65-74 years"	"65-74"	14	462	Unreliable
	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"75-84 years"	"75-84"	18	322	Unreliable
	"Greenlee County, AZ"	"04011"	"2005"	"2005"	"85+ years"	"85+"	14	98	Unreliable
	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"65-74 years"	"65-74"	13	471	Unreliable
	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"75-84 years"	"75-84"	19	313	Unreliable
	"Greenlee County, AZ"	"04011"	"2006"	"2006"	"85+ years"	"85+"	13	106	Unreliable
	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"55-64 years"	"55-64"	13	914	Unreliable
	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"65-74 years"	"65-74"	13	497	Unreliable
	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"75-84 years"	"75-84"	17	330	Unreliable
	"Greenlee County, AZ"	"04011"	"2007"	"2007"	"85+ years"	"85+"	15	94	Unreliable
	"Greenlee County, AZ"	"04011"	"2008"	"2008"	"85+ years"	"85+"	17	103	Unreliable
	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"65-74 years"	"65-74"	10	551	Unreliable
	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"75-84 years"	"75-84"	14	361	Unreliable
	"Greenlee County, AZ"	"04011"	"2009"	"2009"	"85+ years"	"85+"	13	110	Unreliable
	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"75-84 years"	"75-84"	22	383	5744.1
	"Greenlee County, AZ"	"04011"	"2010"	"2010"	"85+ years"	"85+"	10	106	Unreliable
	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"55-64 years"	"55-64"	10	1034	Unreliable
	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"65-74 years"	"65-74"	10	527	Unreliable
	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"75-84 years"	"75-84"	14	399	Unreliable
	"Greenlee County, AZ"	"04011"	"2011"	"2011"	"85+ years"	"85+"	22	102	21568.6
	"Greenlee County, AZ"	"04011"	"2012"	"2012"	"55-64 years"	"55-64"	10	1028	Unreliable
	"Greenlee County, AZ"	"04011"	"2012"	"2012"	"65-74 years"	"65-74"	10	569	Unreliable
	"Greenlee County, AZ"	"04011"	"2012"	"2012"	"75-84 years"	"75-84"	26	391	6649.6
	"Greenlee County, AZ"	"04011"	"2012"	"2012"	"85+ years"	"85+"	11	106	Unreliable
	"Greenlee County, AZ"	"04011"	"2013"	"2013"	"75-84 years"	"75-84"	11	361	Unreliable
	"Greenlee County, AZ"	"04011"	"2013"	"2013"	"85+ years"	"85+"	10	117	Unreliable
	"Greenlee County, AZ"	"04011"	"2014"	"2014"	"65-74 years"	"65-74"	14	609	Unreliable
	"Greenlee County, AZ"	"04011"	"2014"	"2014"	"75-84 years"	"75-84"	13	362	Unreliable
	"Greenlee County, AZ"	"04011"	"2014"	"2014"	"85+ years"	"85+"	11	109	Unreliable
	"Greenlee County, AZ"	"04011"	"2015"	"2015"	"55-64 years"	"55-64"	12	1109	Unreliable
	"Greenlee County, AZ"	"04011"	"2015"	"2015"	"65-74 years"	"65-74"	14	638	Unreliable
	"Greenlee County, AZ"	"04011"	"2015"	"2015"	"75-84 years"	"75-84"	22	359	6128.1
	"Greenlee County, AZ"	"04011"	"2016"	"2016"	"65-74 years"	"65-74"	16	657	Unreliable
	"Greenlee County, AZ"	"04011"	"2016"	"2016"	"75-84 years"	"75-84"	10	356	Unreliable
	"Greenlee County, AZ"	"04011"	"2016"	"2016"	"85+ years"	"85+"	12	131	Unreliable
	"Greenlee County, AZ"	"04011"	"2017"	"2017"	"55-64 years"	"55-64"	11	1076	Unreliable
	"Greenlee County, AZ"	"04011"	"2017"	"2017"	"65-74 years"	"65-74"	17	689	Unreliable
	"Greenlee County, AZ"	"04011"	"2017"	"2017"	"75-84 years"	"75-84"	13	344	Unreliable
	"Greenlee County, AZ"	"04011"	"2017"	"2017"	"85+ years"	"85+"	13	189	Unreliable
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"35-44 years"	"35-44"	11	2339	Unreliable
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"45-54 years"	"45-54"	14	2320	Unreliable
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"55-64 years"	"55-64"	25	2723	918.1
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"65-74 years"	"65-74"	52	3179	1635.7
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"75-84 years"	"75-84"	45	1497	3006.0
	"La Paz County, AZ"	"04012"	"1999"	"1999"	"85+ years"	"85+"	35	266	13157.9
	"La Paz County, AZ"	"04012"	"2000"	"2000"	"45-54 years"	"45-54"	17	2402	Unreliable
	"La Paz County, AZ"	"04012"	"2000"	"2000"	"55-64 years"	"55-64"	37	2836	1304.7
	"La Paz County, AZ"	"04012"	"2000"	"2000"	"65-74 years"	"65-74"	38	3268	1162.8
	"La Paz County, AZ"	"04012"	"2000"	"2000"	"75-84 years"	"75-84"	64	1545	4142.4
	"La Paz County, AZ"	"04012"	"2000"	"2000"	"85+ years"	"85+"	21	275	7636.4
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"35-44 years"	"35-44"	10	2226	Unreliable
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"45-54 years"	"45-54"	13	2397	Unreliable
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"55-64 years"	"55-64"	28	2897	966.5
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"65-74 years"	"65-74"	51	3365	1515.6
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"75-84 years"	"75-84"	40	1605	2492.2
	"La Paz County, AZ"	"04012"	"2001"	"2001"	"85+ years"	"85+"	23	301	7641.2
	"La Paz County, AZ"	"04012"	"2002"	"2002"	"45-54 years"	"45-54"	25	2407	1038.6
	"La Paz County, AZ"	"04012"	"2002"	"2002"	"55-64 years"	"55-64"	40	2928	1366.1
	"La Paz County, AZ"	"04012"	"2002"	"2002"	"65-74 years"	"65-74"	60	3351	1790.5
	"La Paz County, AZ"	"04012"	"2002"	"2002"	"75-84 years"	"75-84"	60	1699	3531.5
	"La Paz County, AZ"	"04012"	"2002"	"2002"	"85+ years"	"85+"	37	284	13028.2
	"La Paz County, AZ"	"04012"	"2003"	"2003"	"45-54 years"	"45-54"	17	2462	Unreliable
	"La Paz County, AZ"	"04012"	"2003"	"2003"	"55-64 years"	"55-64"	29	2977	974.1
	"La Paz County, AZ"	"04012"	"2003"	"2003"	"65-74 years"	"65-74"	35	3457	1012.4
	"La Paz County, AZ"	"04012"	"2003"	"2003"	"75-84 years"	"75-84"	62	1747	3548.9
