"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"15-24 years"	"15-24"	13	7415	Unreliable
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"25-34 years"	"25-34"	20	6971	286.9
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"35-44 years"	"35-44"	26	7705	337.4
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"45-54 years"	"45-54"	36	6057	594.4
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"55-64 years"	"55-64"	59	4070	1449.6
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"65-74 years"	"65-74"	107	2758	3879.6
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"75-84 years"	"75-84"	138	1760	7840.9
	"Crittenden County, AR"	"05035"	"1999"	"1999"	"85+ years"	"85+"	121	566	21378.1
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"15-24 years"	"15-24"	12	7377	Unreliable
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"25-34 years"	"25-34"	24	6997	343.0
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"35-44 years"	"35-44"	31	7785	398.2
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"45-54 years"	"45-54"	41	6241	656.9
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"55-64 years"	"55-64"	62	4192	1479.0
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"65-74 years"	"65-74"	99	2707	3657.2
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"75-84 years"	"75-84"	123	1775	6929.6
	"Crittenden County, AR"	"05035"	"2000"	"2000"	"85+ years"	"85+"	98	576	17013.9
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"< 1 year"	"1"	14	859	Unreliable
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"15-24 years"	"15-24"	10	7398	Unreliable
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"25-34 years"	"25-34"	12	6815	Unreliable
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"35-44 years"	"35-44"	28	7838	357.2
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"45-54 years"	"45-54"	59	6506	906.9
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"55-64 years"	"55-64"	73	4202	1737.3
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"65-74 years"	"65-74"	88	2687	3275.0
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"75-84 years"	"75-84"	118	1767	6678.0
	"Crittenden County, AR"	"05035"	"2001"	"2001"	"85+ years"	"85+"	116	538	21561.3
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"25-34 years"	"25-34"	18	6724	Unreliable
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"35-44 years"	"35-44"	29	7479	387.8
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"45-54 years"	"45-54"	60	6633	904.6
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"55-64 years"	"55-64"	67	4361	1536.3
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"65-74 years"	"65-74"	102	2640	3863.6
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"75-84 years"	"75-84"	133	1795	7409.5
	"Crittenden County, AR"	"05035"	"2002"	"2002"	"85+ years"	"85+"	113	539	20964.7
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"< 1 year"	"1"	18	842	Unreliable
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"15-24 years"	"15-24"	10	7362	Unreliable
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"25-34 years"	"25-34"	18	6484	Unreliable
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"35-44 years"	"35-44"	21	7401	283.7
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"45-54 years"	"45-54"	58	6734	861.3
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"55-64 years"	"55-64"	73	4479	1629.8
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"65-74 years"	"65-74"	89	2618	3399.5
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"75-84 years"	"75-84"	118	1723	6848.5
	"Crittenden County, AR"	"05035"	"2003"	"2003"	"85+ years"	"85+"	96	539	17810.8
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"< 1 year"	"1"	11	844	Unreliable
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"25-34 years"	"25-34"	12	6556	Unreliable
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"35-44 years"	"35-44"	20	7160	279.3
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"45-54 years"	"45-54"	62	6857	904.2
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"55-64 years"	"55-64"	80	4626	1729.4
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"65-74 years"	"65-74"	106	2657	3989.5
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"75-84 years"	"75-84"	115	1741	6605.4
	"Crittenden County, AR"	"05035"	"2004"	"2004"	"85+ years"	"85+"	79	546	14468.9
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"< 1 year"	"1"	16	836	Unreliable
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"15-24 years"	"15-24"	12	7298	Unreliable
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"25-34 years"	"25-34"	17	6489	Unreliable
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"35-44 years"	"35-44"	25	7110	351.6
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"45-54 years"	"45-54"	64	6967	918.6
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"55-64 years"	"55-64"	56	4701	1191.2
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"65-74 years"	"65-74"	85	2759	3080.8
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"75-84 years"	"75-84"	110	1683	6535.9
	"Crittenden County, AR"	"05035"	"2005"	"2005"	"85+ years"	"85+"	84	568	14788.7
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"< 1 year"	"1"	16	780	Unreliable
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"25-34 years"	"25-34"	15	6474	Unreliable
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"35-44 years"	"35-44"	24	7069	339.5
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"45-54 years"	"45-54"	55	7041	781.1
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"55-64 years"	"55-64"	59	4867	1212.2
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"65-74 years"	"65-74"	91	2878	3161.9
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"75-84 years"	"75-84"	96	1662	5776.2
	"Crittenden County, AR"	"05035"	"2006"	"2006"	"85+ years"	"85+"	84	553	15189.9
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"< 1 year"	"1"	11	834	Unreliable
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"15-24 years"	"15-24"	13	7282	Unreliable
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"25-34 years"	"25-34"	15	6483	Unreliable
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"35-44 years"	"35-44"	23	6924	332.2
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"45-54 years"	"45-54"	54	7176	752.5
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"55-64 years"	"55-64"	84	5054	1662.0
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"65-74 years"	"65-74"	84	2963	2835.0
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"75-84 years"	"75-84"	99	1635	6055.0
	"Crittenden County, AR"	"05035"	"2007"	"2007"	"85+ years"	"85+"	97	556	17446.0
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"< 1 year"	"1"	21	886	2370.2
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"25-34 years"	"25-34"	21	6543	321.0
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"35-44 years"	"35-44"	17	6738	Unreliable
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"45-54 years"	"45-54"	58	7324	791.9
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"55-64 years"	"55-64"	81	5192	1560.1
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"65-74 years"	"65-74"	106	3052	3473.1
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"75-84 years"	"75-84"	112	1697	6599.9
	"Crittenden County, AR"	"05035"	"2008"	"2008"	"85+ years"	"85+"	106	575	18434.8
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"25-34 years"	"25-34"	13	6603	Unreliable
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"35-44 years"	"35-44"	27	6597	409.3
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"45-54 years"	"45-54"	62	7380	840.1
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"55-64 years"	"55-64"	87	5420	1605.2
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"65-74 years"	"65-74"	95	3181	2986.5
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"75-84 years"	"75-84"	80	1603	4990.6
	"Crittenden County, AR"	"05035"	"2009"	"2009"	"85+ years"	"85+"	95	603	15754.6
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"< 1 year"	"1"	10	804	Unreliable
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"15-24 years"	"15-24"	11	7174	Unreliable
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"25-34 years"	"25-34"	15	6610	Unreliable
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"35-44 years"	"35-44"	29	6503	445.9
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"45-54 years"	"45-54"	58	7380	785.9
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"55-64 years"	"55-64"	70	5571	1256.5
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"65-74 years"	"65-74"	95	3220	2950.3
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"75-84 years"	"75-84"	116	1645	7051.7
	"Crittenden County, AR"	"05035"	"2010"	"2010"	"85+ years"	"85+"	85	612	13888.9
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"< 1 year"	"1"	15	806	Unreliable
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"25-34 years"	"25-34"	11	6603	Unreliable
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"35-44 years"	"35-44"	25	6326	395.2
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"45-54 years"	"45-54"	57	7171	794.9
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"55-64 years"	"55-64"	99	5757	1719.6
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"65-74 years"	"65-74"	97	3308	2932.3
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"75-84 years"	"75-84"	107	1685	6350.1
	"Crittenden County, AR"	"05035"	"2011"	"2011"	"85+ years"	"85+"	109	636	17138.4
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"< 1 year"	"1"	10	798	Unreliable
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"25-34 years"	"25-34"	11	6434	Unreliable
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"35-44 years"	"35-44"	23	6224	369.5
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"45-54 years"	"45-54"	50	6942	720.3
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"55-64 years"	"55-64"	93	5818	1598.5
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"65-74 years"	"65-74"	98	3386	2894.3
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"75-84 years"	"75-84"	97	1662	5836.3
	"Crittenden County, AR"	"05035"	"2012"	"2012"	"85+ years"	"85+"	100	675	14814.8
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"25-34 years"	"25-34"	16	6428	Unreliable
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"35-44 years"	"35-44"	19	6128	Unreliable
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"45-54 years"	"45-54"	52	6785	766.4
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"55-64 years"	"55-64"	95	5892	1612.4
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"65-74 years"	"65-74"	101	3528	2862.8
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"75-84 years"	"75-84"	97	1663	5832.8
	"Crittenden County, AR"	"05035"	"2013"	"2013"	"85+ years"	"85+"	87	673	12927.2
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"25-34 years"	"25-34"	12	6419	Unreliable
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"35-44 years"	"35-44"	25	6054	413.0
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"45-54 years"	"45-54"	46	6543	703.0
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"55-64 years"	"55-64"	103	5943	1733.1
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"65-74 years"	"65-74"	119	3635	3273.7
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"75-84 years"	"75-84"	102	1694	6021.3
	"Crittenden County, AR"	"05035"	"2014"	"2014"	"85+ years"	"85+"	81	673	12035.7
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"25-34 years"	"25-34"	12	6339	Unreliable
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"35-44 years"	"35-44"	17	5934	Unreliable
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"45-54 years"	"45-54"	53	6395	828.8
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"55-64 years"	"55-64"	94	6019	1561.7
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"65-74 years"	"65-74"	97	3712	2613.1
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"75-84 years"	"75-84"	90	1751	5139.9
	"Crittenden County, AR"	"05035"	"2015"	"2015"	"85+ years"	"85+"	91	670	13582.1
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"15-24 years"	"15-24"	13	6791	Unreliable
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"35-44 years"	"35-44"	23	5855	392.8
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"45-54 years"	"45-54"	43	6302	682.3
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"55-64 years"	"55-64"	97	6031	1608.4
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"65-74 years"	"65-74"	113	3760	3005.3
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"75-84 years"	"75-84"	116	1872	6196.6
	"Crittenden County, AR"	"05035"	"2016"	"2016"	"85+ years"	"85+"	95	683	13909.2
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"15-24 years"	"15-24"	10	6607	Unreliable
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"25-34 years"	"25-34"	17	6400	Unreliable
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"35-44 years"	"35-44"	26	5761	451.3
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"45-54 years"	"45-54"	37	6114	605.2
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"55-64 years"	"55-64"	105	6104	1720.2
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"65-74 years"	"65-74"	122	3933	3102.0
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"75-84 years"	"75-84"	123	1965	6259.5
	"Crittenden County, AR"	"05035"	"2017"	"2017"	"85+ years"	"85+"	90	730	12328.8
	"Cross County, AR"	"05037"	"1999"	"1999"	"45-54 years"	"45-54"	15	2482	Unreliable
	"Cross County, AR"	"05037"	"1999"	"1999"	"55-64 years"	"55-64"	18	1846	Unreliable
	"Cross County, AR"	"05037"	"1999"	"1999"	"65-74 years"	"65-74"	44	1410	3120.6
	"Cross County, AR"	"05037"	"1999"	"1999"	"75-84 years"	"75-84"	57	934	6102.8
	"Cross County, AR"	"05037"	"1999"	"1999"	"85+ years"	"85+"	45	337	13353.1
	"Cross County, AR"	"05037"	"2000"	"2000"	"45-54 years"	"45-54"	11	2532	Unreliable
	"Cross County, AR"	"05037"	"2000"	"2000"	"55-64 years"	"55-64"	17	1881	Unreliable
	"Cross County, AR"	"05037"	"2000"	"2000"	"65-74 years"	"65-74"	56	1397	4008.6
	"Cross County, AR"	"05037"	"2000"	"2000"	"75-84 years"	"75-84"	70	933	7502.7
	"Cross County, AR"	"05037"	"2000"	"2000"	"85+ years"	"85+"	56	338	16568.0
	"Cross County, AR"	"05037"	"2001"	"2001"	"45-54 years"	"45-54"	17	2566	Unreliable
	"Cross County, AR"	"05037"	"2001"	"2001"	"55-64 years"	"55-64"	28	1940	1443.3
	"Cross County, AR"	"05037"	"2001"	"2001"	"65-74 years"	"65-74"	41	1321	3103.7
	"Cross County, AR"	"05037"	"2001"	"2001"	"75-84 years"	"75-84"	78	943	8271.5
	"Cross County, AR"	"05037"	"2001"	"2001"	"85+ years"	"85+"	56	327	17125.4
	"Cross County, AR"	"05037"	"2002"	"2002"	"35-44 years"	"35-44"	12	2769	Unreliable
	"Cross County, AR"	"05037"	"2002"	"2002"	"45-54 years"	"45-54"	19	2520	Unreliable
	"Cross County, AR"	"05037"	"2002"	"2002"	"55-64 years"	"55-64"	29	2070	1401.0
	"Cross County, AR"	"05037"	"2002"	"2002"	"65-74 years"	"65-74"	42	1285	3268.5
	"Cross County, AR"	"05037"	"2002"	"2002"	"75-84 years"	"75-84"	69	964	7157.7
	"Cross County, AR"	"05037"	"2002"	"2002"	"85+ years"	"85+"	67	308	21753.2
	"Cross County, AR"	"05037"	"2003"	"2003"	"45-54 years"	"45-54"	13	2487	Unreliable
	"Cross County, AR"	"05037"	"2003"	"2003"	"55-64 years"	"55-64"	27	2129	1268.2
	"Cross County, AR"	"05037"	"2003"	"2003"	"65-74 years"	"65-74"	47	1274	3689.2
	"Cross County, AR"	"05037"	"2003"	"2003"	"75-84 years"	"75-84"	57	958	5949.9
	"Cross County, AR"	"05037"	"2003"	"2003"	"85+ years"	"85+"	50	283	17667.8
	"Cross County, AR"	"05037"	"2004"	"2004"	"45-54 years"	"45-54"	12	2513	Unreliable
	"Cross County, AR"	"05037"	"2004"	"2004"	"55-64 years"	"55-64"	29	2218	1307.5
	"Cross County, AR"	"05037"	"2004"	"2004"	"65-74 years"	"65-74"	27	1255	2151.4
	"Cross County, AR"	"05037"	"2004"	"2004"	"75-84 years"	"75-84"	50	960	5208.3
	"Cross County, AR"	"05037"	"2004"	"2004"	"85+ years"	"85+"	32	301	10631.2
	"Cross County, AR"	"05037"	"2005"	"2005"	"55-64 years"	"55-64"	46	2256	2039.0
	"Cross County, AR"	"05037"	"2005"	"2005"	"65-74 years"	"65-74"	32	1304	2454.0
	"Cross County, AR"	"05037"	"2005"	"2005"	"75-84 years"	"75-84"	72	946	7611.0
	"Cross County, AR"	"05037"	"2005"	"2005"	"85+ years"	"85+"	49	313	15655.0
	"Cross County, AR"	"05037"	"2006"	"2006"	"45-54 years"	"45-54"	12	2529	Unreliable
	"Cross County, AR"	"05037"	"2006"	"2006"	"55-64 years"	"55-64"	34	2236	1520.6
	"Cross County, AR"	"05037"	"2006"	"2006"	"65-74 years"	"65-74"	36	1336	2694.6
	"Cross County, AR"	"05037"	"2006"	"2006"	"75-84 years"	"75-84"	62	915	6776.0
	"Cross County, AR"	"05037"	"2006"	"2006"	"85+ years"	"85+"	39	329	11854.1
	"Cross County, AR"	"05037"	"2007"	"2007"	"45-54 years"	"45-54"	18	2571	Unreliable
	"Cross County, AR"	"05037"	"2007"	"2007"	"55-64 years"	"55-64"	31	2260	1371.7
	"Cross County, AR"	"05037"	"2007"	"2007"	"65-74 years"	"65-74"	42	1390	3021.6
	"Cross County, AR"	"05037"	"2007"	"2007"	"75-84 years"	"75-84"	54	882	6122.4
	"Cross County, AR"	"05037"	"2007"	"2007"	"85+ years"	"85+"	46	333	13813.8
	"Cross County, AR"	"05037"	"2008"	"2008"	"45-54 years"	"45-54"	15	2646	Unreliable
	"Cross County, AR"	"05037"	"2008"	"2008"	"55-64 years"	"55-64"	31	2244	1381.5
	"Cross County, AR"	"05037"	"2008"	"2008"	"65-74 years"	"65-74"	30	1452	2066.1
	"Cross County, AR"	"05037"	"2008"	"2008"	"75-84 years"	"75-84"	55	893	6159.0
	"Cross County, AR"	"05037"	"2008"	"2008"	"85+ years"	"85+"	52	352	14772.7
	"Cross County, AR"	"05037"	"2009"	"2009"	"35-44 years"	"35-44"	10	2350	Unreliable
	"Cross County, AR"	"05037"	"2009"	"2009"	"45-54 years"	"45-54"	10	2680	Unreliable
	"Cross County, AR"	"05037"	"2009"	"2009"	"55-64 years"	"55-64"	34	2238	1519.2
	"Cross County, AR"	"05037"	"2009"	"2009"	"65-74 years"	"65-74"	39	1491	2615.7
	"Cross County, AR"	"05037"	"2009"	"2009"	"75-84 years"	"75-84"	50	898	5567.9
	"Cross County, AR"	"05037"	"2009"	"2009"	"85+ years"	"85+"	53	339	15634.2
	"Cross County, AR"	"05037"	"2010"	"2010"	"45-54 years"	"45-54"	12	2671	Unreliable
	"Cross County, AR"	"05037"	"2010"	"2010"	"55-64 years"	"55-64"	30	2299	1304.9
	"Cross County, AR"	"05037"	"2010"	"2010"	"65-74 years"	"65-74"	42	1547	2714.9
	"Cross County, AR"	"05037"	"2010"	"2010"	"75-84 years"	"75-84"	44	851	5170.4
	"Cross County, AR"	"05037"	"2010"	"2010"	"85+ years"	"85+"	49	361	13573.4
	"Cross County, AR"	"05037"	"2011"	"2011"	"45-54 years"	"45-54"	15	2648	Unreliable
	"Cross County, AR"	"05037"	"2011"	"2011"	"55-64 years"	"55-64"	30	2304	1302.1
	"Cross County, AR"	"05037"	"2011"	"2011"	"65-74 years"	"65-74"	41	1605	2554.5
	"Cross County, AR"	"05037"	"2011"	"2011"	"75-84 years"	"75-84"	48	850	5647.1
	"Cross County, AR"	"05037"	"2011"	"2011"	"85+ years"	"85+"	59	377	15649.9
	"Cross County, AR"	"05037"	"2012"	"2012"	"45-54 years"	"45-54"	24	2550	941.2
	"Cross County, AR"	"05037"	"2012"	"2012"	"55-64 years"	"55-64"	47	2233	2104.8
	"Cross County, AR"	"05037"	"2012"	"2012"	"65-74 years"	"65-74"	61	1685	3620.2
	"Cross County, AR"	"05037"	"2012"	"2012"	"75-84 years"	"75-84"	51	834	6115.1
	"Cross County, AR"	"05037"	"2012"	"2012"	"85+ years"	"85+"	63	375	16800.0
	"Cross County, AR"	"05037"	"2013"	"2013"	"45-54 years"	"45-54"	16	2479	Unreliable
	"Cross County, AR"	"05037"	"2013"	"2013"	"55-64 years"	"55-64"	28	2207	1268.7
	"Cross County, AR"	"05037"	"2013"	"2013"	"65-74 years"	"65-74"	54	1750	3085.7
	"Cross County, AR"	"05037"	"2013"	"2013"	"75-84 years"	"75-84"	51	853	5978.9
	"Cross County, AR"	"05037"	"2013"	"2013"	"85+ years"	"85+"	45	365	12328.8
	"Cross County, AR"	"05037"	"2014"	"2014"	"45-54 years"	"45-54"	19	2368	Unreliable
	"Cross County, AR"	"05037"	"2014"	"2014"	"55-64 years"	"55-64"	21	2224	944.2
	"Cross County, AR"	"05037"	"2014"	"2014"	"65-74 years"	"65-74"	47	1791	2624.2
	"Cross County, AR"	"05037"	"2014"	"2014"	"75-84 years"	"75-84"	59	866	6812.9
	"Cross County, AR"	"05037"	"2014"	"2014"	"85+ years"	"85+"	69	373	18498.7
	"Cross County, AR"	"05037"	"2015"	"2015"	"45-54 years"	"45-54"	15	2330	Unreliable
	"Cross County, AR"	"05037"	"2015"	"2015"	"55-64 years"	"55-64"	26	2227	1167.5
	"Cross County, AR"	"05037"	"2015"	"2015"	"65-74 years"	"65-74"	55	1779	3091.6
	"Cross County, AR"	"05037"	"2015"	"2015"	"75-84 years"	"75-84"	57	872	6536.7
	"Cross County, AR"	"05037"	"2015"	"2015"	"85+ years"	"85+"	51	382	13350.8
	"Cross County, AR"	"05037"	"2016"	"2016"	"55-64 years"	"55-64"	44	2252	1953.8
	"Cross County, AR"	"05037"	"2016"	"2016"	"65-74 years"	"65-74"	53	1824	2905.7
	"Cross County, AR"	"05037"	"2016"	"2016"	"75-84 years"	"75-84"	61	860	7093.0
	"Cross County, AR"	"05037"	"2016"	"2016"	"85+ years"	"85+"	61	372	16397.8
	"Cross County, AR"	"05037"	"2017"	"2017"	"45-54 years"	"45-54"	21	2153	975.4
	"Cross County, AR"	"05037"	"2017"	"2017"	"55-64 years"	"55-64"	30	2276	1318.1
	"Cross County, AR"	"05037"	"2017"	"2017"	"65-74 years"	"65-74"	53	1820	2912.1
	"Cross County, AR"	"05037"	"2017"	"2017"	"75-84 years"	"75-84"	52	910	5714.3
	"Cross County, AR"	"05037"	"2017"	"2017"	"85+ years"	"85+"	58	368	15760.9
	"Dallas County, AR"	"05039"	"1999"	"1999"	"55-64 years"	"55-64"	18	899	Unreliable
	"Dallas County, AR"	"05039"	"1999"	"1999"	"65-74 years"	"65-74"	19	784	Unreliable
	"Dallas County, AR"	"05039"	"1999"	"1999"	"75-84 years"	"75-84"	32	575	5565.2
	"Dallas County, AR"	"05039"	"1999"	"1999"	"85+ years"	"85+"	39	232	16810.3
	"Dallas County, AR"	"05039"	"2000"	"2000"	"45-54 years"	"45-54"	10	1322	Unreliable
	"Dallas County, AR"	"05039"	"2000"	"2000"	"55-64 years"	"55-64"	17	895	Unreliable
	"Dallas County, AR"	"05039"	"2000"	"2000"	"65-74 years"	"65-74"	29	773	3751.6
	"Dallas County, AR"	"05039"	"2000"	"2000"	"75-84 years"	"75-84"	39	559	6976.7
	"Dallas County, AR"	"05039"	"2000"	"2000"	"85+ years"	"85+"	56	232	24137.9
	"Dallas County, AR"	"05039"	"2001"	"2001"	"45-54 years"	"45-54"	10	1368	Unreliable
	"Dallas County, AR"	"05039"	"2001"	"2001"	"55-64 years"	"55-64"	18	900	Unreliable
	"Dallas County, AR"	"05039"	"2001"	"2001"	"65-74 years"	"65-74"	24	761	3153.7
	"Dallas County, AR"	"05039"	"2001"	"2001"	"75-84 years"	"75-84"	35	544	6433.8
	"Dallas County, AR"	"05039"	"2001"	"2001"	"85+ years"	"85+"	28	231	12121.2
	"Dallas County, AR"	"05039"	"2002"	"2002"	"65-74 years"	"65-74"	30	743	4037.7
	"Dallas County, AR"	"05039"	"2002"	"2002"	"75-84 years"	"75-84"	35	558	6272.4
	"Dallas County, AR"	"05039"	"2002"	"2002"	"85+ years"	"85+"	36	227	15859.0
	"Dallas County, AR"	"05039"	"2003"	"2003"	"55-64 years"	"55-64"	16	982	Unreliable
	"Dallas County, AR"	"05039"	"2003"	"2003"	"65-74 years"	"65-74"	22	723	3042.9
	"Dallas County, AR"	"05039"	"2003"	"2003"	"75-84 years"	"75-84"	40	527	7590.1
	"Dallas County, AR"	"05039"	"2003"	"2003"	"85+ years"	"85+"	39	244	15983.6
	"Dallas County, AR"	"05039"	"2004"	"2004"	"55-64 years"	"55-64"	11	1047	Unreliable
	"Dallas County, AR"	"05039"	"2004"	"2004"	"65-74 years"	"65-74"	26	741	3508.8
	"Dallas County, AR"	"05039"	"2004"	"2004"	"75-84 years"	"75-84"	18	531	Unreliable
	"Dallas County, AR"	"05039"	"2004"	"2004"	"85+ years"	"85+"	29	221	13122.2
	"Dallas County, AR"	"05039"	"2005"	"2005"	"55-64 years"	"55-64"	15	1068	Unreliable
	"Dallas County, AR"	"05039"	"2005"	"2005"	"65-74 years"	"65-74"	18	726	Unreliable
	"Dallas County, AR"	"05039"	"2005"	"2005"	"75-84 years"	"75-84"	35	544	6433.8
	"Dallas County, AR"	"05039"	"2005"	"2005"	"85+ years"	"85+"	40	217	18433.2
