"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"25-34 years"	"25-34"	10	2906	Unreliable
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"35-44 years"	"35-44"	10	2865	Unreliable
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"45-54 years"	"45-54"	19	3228	Unreliable
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"55-64 years"	"55-64"	21	4326	485.4
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"65-74 years"	"65-74"	42	3362	1249.3
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"75-84 years"	"75-84"	73	1497	4876.4
	"Montezuma County, CO"	"08083"	"2016"	"2016"	"85+ years"	"85+"	77	609	12643.7
	"Montezuma County, CO"	"08083"	"2017"	"2017"	"45-54 years"	"45-54"	14	3073	Unreliable
	"Montezuma County, CO"	"08083"	"2017"	"2017"	"55-64 years"	"55-64"	34	4199	809.7
	"Montezuma County, CO"	"08083"	"2017"	"2017"	"65-74 years"	"65-74"	63	3403	1851.3
	"Montezuma County, CO"	"08083"	"2017"	"2017"	"75-84 years"	"75-84"	76	1538	4941.5
	"Montezuma County, CO"	"08083"	"2017"	"2017"	"85+ years"	"85+"	72	633	11374.4
	"Montrose County, CO"	"08085"	"1999"	"1999"	"45-54 years"	"45-54"	10	4678	Unreliable
	"Montrose County, CO"	"08085"	"1999"	"1999"	"55-64 years"	"55-64"	33	3475	949.6
	"Montrose County, CO"	"08085"	"1999"	"1999"	"65-74 years"	"65-74"	60	2623	2287.5
	"Montrose County, CO"	"08085"	"1999"	"1999"	"75-84 years"	"75-84"	99	1771	5590.1
	"Montrose County, CO"	"08085"	"1999"	"1999"	"85+ years"	"85+"	88	663	13273.0
	"Montrose County, CO"	"08085"	"2000"	"2000"	"35-44 years"	"35-44"	14	4977	Unreliable
	"Montrose County, CO"	"08085"	"2000"	"2000"	"45-54 years"	"45-54"	18	4783	Unreliable
	"Montrose County, CO"	"08085"	"2000"	"2000"	"55-64 years"	"55-64"	29	3587	808.5
	"Montrose County, CO"	"08085"	"2000"	"2000"	"65-74 years"	"65-74"	45	2624	1714.9
	"Montrose County, CO"	"08085"	"2000"	"2000"	"75-84 years"	"75-84"	88	1787	4924.5
	"Montrose County, CO"	"08085"	"2000"	"2000"	"85+ years"	"85+"	80	687	11644.8
	"Montrose County, CO"	"08085"	"2001"	"2001"	"35-44 years"	"35-44"	13	4966	Unreliable
	"Montrose County, CO"	"08085"	"2001"	"2001"	"45-54 years"	"45-54"	12	5089	Unreliable
	"Montrose County, CO"	"08085"	"2001"	"2001"	"55-64 years"	"55-64"	30	3750	800.0
	"Montrose County, CO"	"08085"	"2001"	"2001"	"65-74 years"	"65-74"	46	2716	1693.7
	"Montrose County, CO"	"08085"	"2001"	"2001"	"75-84 years"	"75-84"	102	1850	5513.5
	"Montrose County, CO"	"08085"	"2001"	"2001"	"85+ years"	"85+"	109	730	14931.5
	"Montrose County, CO"	"08085"	"2002"	"2002"	"45-54 years"	"45-54"	19	5342	Unreliable
	"Montrose County, CO"	"08085"	"2002"	"2002"	"55-64 years"	"55-64"	34	4026	844.5
	"Montrose County, CO"	"08085"	"2002"	"2002"	"65-74 years"	"65-74"	65	2774	2343.2
	"Montrose County, CO"	"08085"	"2002"	"2002"	"75-84 years"	"75-84"	117	1885	6206.9
	"Montrose County, CO"	"08085"	"2002"	"2002"	"85+ years"	"85+"	112	747	14993.3
	"Montrose County, CO"	"08085"	"2003"	"2003"	"35-44 years"	"35-44"	10	4824	Unreliable
	"Montrose County, CO"	"08085"	"2003"	"2003"	"45-54 years"	"45-54"	17	5411	Unreliable
	"Montrose County, CO"	"08085"	"2003"	"2003"	"55-64 years"	"55-64"	41	4281	957.7
	"Montrose County, CO"	"08085"	"2003"	"2003"	"65-74 years"	"65-74"	50	2925	1709.4
	"Montrose County, CO"	"08085"	"2003"	"2003"	"75-84 years"	"75-84"	84	1898	4425.7
	"Montrose County, CO"	"08085"	"2003"	"2003"	"85+ years"	"85+"	119	799	14893.6
	"Montrose County, CO"	"08085"	"2004"	"2004"	"45-54 years"	"45-54"	17	5479	Unreliable
	"Montrose County, CO"	"08085"	"2004"	"2004"	"55-64 years"	"55-64"	38	4509	842.8
	"Montrose County, CO"	"08085"	"2004"	"2004"	"65-74 years"	"65-74"	56	3075	1821.1
	"Montrose County, CO"	"08085"	"2004"	"2004"	"75-84 years"	"75-84"	100	1935	5168.0
	"Montrose County, CO"	"08085"	"2004"	"2004"	"85+ years"	"85+"	97	785	12356.7
	"Montrose County, CO"	"08085"	"2005"	"2005"	"35-44 years"	"35-44"	13	4804	Unreliable
	"Montrose County, CO"	"08085"	"2005"	"2005"	"45-54 years"	"45-54"	25	5692	439.2
	"Montrose County, CO"	"08085"	"2005"	"2005"	"55-64 years"	"55-64"	26	4710	552.0
	"Montrose County, CO"	"08085"	"2005"	"2005"	"65-74 years"	"65-74"	49	3238	1513.3
	"Montrose County, CO"	"08085"	"2005"	"2005"	"75-84 years"	"75-84"	97	1985	4886.6
	"Montrose County, CO"	"08085"	"2005"	"2005"	"85+ years"	"85+"	110	811	13563.5
	"Montrose County, CO"	"08085"	"2006"	"2006"	"45-54 years"	"45-54"	24	5892	407.3
	"Montrose County, CO"	"08085"	"2006"	"2006"	"55-64 years"	"55-64"	29	5027	576.9
	"Montrose County, CO"	"08085"	"2006"	"2006"	"65-74 years"	"65-74"	59	3415	1727.7
	"Montrose County, CO"	"08085"	"2006"	"2006"	"75-84 years"	"75-84"	109	2081	5237.9
	"Montrose County, CO"	"08085"	"2006"	"2006"	"85+ years"	"85+"	127	855	14853.8
	"Montrose County, CO"	"08085"	"2007"	"2007"	"45-54 years"	"45-54"	26	6090	426.9
	"Montrose County, CO"	"08085"	"2007"	"2007"	"55-64 years"	"55-64"	47	5254	894.6
	"Montrose County, CO"	"08085"	"2007"	"2007"	"65-74 years"	"65-74"	57	3598	1584.2
	"Montrose County, CO"	"08085"	"2007"	"2007"	"75-84 years"	"75-84"	95	2106	4510.9
	"Montrose County, CO"	"08085"	"2007"	"2007"	"85+ years"	"85+"	130	925	14054.1
	"Montrose County, CO"	"08085"	"2008"	"2008"	"45-54 years"	"45-54"	28	6090	459.8
	"Montrose County, CO"	"08085"	"2008"	"2008"	"55-64 years"	"55-64"	27	5459	494.6
	"Montrose County, CO"	"08085"	"2008"	"2008"	"65-74 years"	"65-74"	63	3803	1656.6
	"Montrose County, CO"	"08085"	"2008"	"2008"	"75-84 years"	"75-84"	110	2131	5161.9
	"Montrose County, CO"	"08085"	"2008"	"2008"	"85+ years"	"85+"	114	990	11515.2
	"Montrose County, CO"	"08085"	"2009"	"2009"	"45-54 years"	"45-54"	27	6136	440.0
	"Montrose County, CO"	"08085"	"2009"	"2009"	"55-64 years"	"55-64"	48	5674	846.0
	"Montrose County, CO"	"08085"	"2009"	"2009"	"65-74 years"	"65-74"	72	3952	1821.9
	"Montrose County, CO"	"08085"	"2009"	"2009"	"75-84 years"	"75-84"	100	2172	4604.1
	"Montrose County, CO"	"08085"	"2009"	"2009"	"85+ years"	"85+"	128	1031	12415.1
	"Montrose County, CO"	"08085"	"2010"	"2010"	"45-54 years"	"45-54"	18	6026	Unreliable
	"Montrose County, CO"	"08085"	"2010"	"2010"	"55-64 years"	"55-64"	43	5793	742.3
	"Montrose County, CO"	"08085"	"2010"	"2010"	"65-74 years"	"65-74"	57	4042	1410.2
	"Montrose County, CO"	"08085"	"2010"	"2010"	"75-84 years"	"75-84"	117	2249	5202.3
	"Montrose County, CO"	"08085"	"2010"	"2010"	"85+ years"	"85+"	127	1058	12003.8
	"Montrose County, CO"	"08085"	"2011"	"2011"	"45-54 years"	"45-54"	31	5856	529.4
	"Montrose County, CO"	"08085"	"2011"	"2011"	"55-64 years"	"55-64"	44	5909	744.6
	"Montrose County, CO"	"08085"	"2011"	"2011"	"65-74 years"	"65-74"	58	4188	1384.9
	"Montrose County, CO"	"08085"	"2011"	"2011"	"75-84 years"	"75-84"	99	2290	4323.1
	"Montrose County, CO"	"08085"	"2011"	"2011"	"85+ years"	"85+"	159	1107	14363.1
	"Montrose County, CO"	"08085"	"2012"	"2012"	"45-54 years"	"45-54"	26	5649	460.3
	"Montrose County, CO"	"08085"	"2012"	"2012"	"55-64 years"	"55-64"	47	5941	791.1
	"Montrose County, CO"	"08085"	"2012"	"2012"	"65-74 years"	"65-74"	76	4468	1701.0
	"Montrose County, CO"	"08085"	"2012"	"2012"	"75-84 years"	"75-84"	105	2312	4541.5
	"Montrose County, CO"	"08085"	"2012"	"2012"	"85+ years"	"85+"	169	1127	14995.6
	"Montrose County, CO"	"08085"	"2013"	"2013"	"35-44 years"	"35-44"	12	4477	Unreliable
	"Montrose County, CO"	"08085"	"2013"	"2013"	"45-54 years"	"45-54"	17	5434	Unreliable
	"Montrose County, CO"	"08085"	"2013"	"2013"	"55-64 years"	"55-64"	39	5998	650.2
	"Montrose County, CO"	"08085"	"2013"	"2013"	"65-74 years"	"65-74"	66	4714	1400.1
	"Montrose County, CO"	"08085"	"2013"	"2013"	"75-84 years"	"75-84"	87	2496	3485.6
	"Montrose County, CO"	"08085"	"2013"	"2013"	"85+ years"	"85+"	123	1126	10923.6
	"Montrose County, CO"	"08085"	"2014"	"2014"	"35-44 years"	"35-44"	10	4460	Unreliable
	"Montrose County, CO"	"08085"	"2014"	"2014"	"45-54 years"	"45-54"	30	5270	569.3
	"Montrose County, CO"	"08085"	"2014"	"2014"	"55-64 years"	"55-64"	45	6108	736.7
	"Montrose County, CO"	"08085"	"2014"	"2014"	"65-74 years"	"65-74"	63	4951	1272.5
	"Montrose County, CO"	"08085"	"2014"	"2014"	"75-84 years"	"75-84"	108	2641	4089.4
	"Montrose County, CO"	"08085"	"2014"	"2014"	"85+ years"	"85+"	175	1102	15880.2
	"Montrose County, CO"	"08085"	"2015"	"2015"	"45-54 years"	"45-54"	21	5130	409.4
	"Montrose County, CO"	"08085"	"2015"	"2015"	"55-64 years"	"55-64"	53	6232	850.4
	"Montrose County, CO"	"08085"	"2015"	"2015"	"65-74 years"	"65-74"	68	5078	1339.1
	"Montrose County, CO"	"08085"	"2015"	"2015"	"75-84 years"	"75-84"	126	2708	4652.9
	"Montrose County, CO"	"08085"	"2015"	"2015"	"85+ years"	"85+"	156	1131	13793.1
	"Montrose County, CO"	"08085"	"2016"	"2016"	"45-54 years"	"45-54"	18	5059	Unreliable
	"Montrose County, CO"	"08085"	"2016"	"2016"	"55-64 years"	"55-64"	59	6351	929.0
	"Montrose County, CO"	"08085"	"2016"	"2016"	"65-74 years"	"65-74"	73	5337	1367.8
	"Montrose County, CO"	"08085"	"2016"	"2016"	"75-84 years"	"75-84"	117	2781	4207.1
	"Montrose County, CO"	"08085"	"2016"	"2016"	"85+ years"	"85+"	158	1124	14056.9
	"Montrose County, CO"	"08085"	"2017"	"2017"	"35-44 years"	"35-44"	10	4505	Unreliable
	"Montrose County, CO"	"08085"	"2017"	"2017"	"45-54 years"	"45-54"	23	4990	460.9
	"Montrose County, CO"	"08085"	"2017"	"2017"	"55-64 years"	"55-64"	57	6344	898.5
	"Montrose County, CO"	"08085"	"2017"	"2017"	"65-74 years"	"65-74"	77	5414	1422.2
	"Montrose County, CO"	"08085"	"2017"	"2017"	"75-84 years"	"75-84"	129	2821	4572.8
	"Montrose County, CO"	"08085"	"2017"	"2017"	"85+ years"	"85+"	151	1215	12428.0
	"Morgan County, CO"	"08087"	"1999"	"1999"	"55-64 years"	"55-64"	22	2142	1027.1
	"Morgan County, CO"	"08087"	"1999"	"1999"	"65-74 years"	"65-74"	43	1748	2460.0
	"Morgan County, CO"	"08087"	"1999"	"1999"	"75-84 years"	"75-84"	71	1240	5725.8
	"Morgan County, CO"	"08087"	"1999"	"1999"	"85+ years"	"85+"	76	528	14393.9
	"Morgan County, CO"	"08087"	"2000"	"2000"	"45-54 years"	"45-54"	13	3225	Unreliable
	"Morgan County, CO"	"08087"	"2000"	"2000"	"55-64 years"	"55-64"	26	2165	1200.9
	"Morgan County, CO"	"08087"	"2000"	"2000"	"65-74 years"	"65-74"	41	1759	2330.9
	"Morgan County, CO"	"08087"	"2000"	"2000"	"75-84 years"	"75-84"	63	1247	5052.1
	"Morgan County, CO"	"08087"	"2000"	"2000"	"85+ years"	"85+"	93	535	17383.2
	"Morgan County, CO"	"08087"	"2001"	"2001"	"15-24 years"	"15-24"	11	3819	Unreliable
	"Morgan County, CO"	"08087"	"2001"	"2001"	"55-64 years"	"55-64"	27	2251	1199.5
	"Morgan County, CO"	"08087"	"2001"	"2001"	"65-74 years"	"65-74"	46	1803	2551.3
	"Morgan County, CO"	"08087"	"2001"	"2001"	"75-84 years"	"75-84"	65	1247	5212.5
	"Morgan County, CO"	"08087"	"2001"	"2001"	"85+ years"	"85+"	83	548	15146.0
	"Morgan County, CO"	"08087"	"2002"	"2002"	"35-44 years"	"35-44"	11	4006	Unreliable
	"Morgan County, CO"	"08087"	"2002"	"2002"	"45-54 years"	"45-54"	16	3474	Unreliable
	"Morgan County, CO"	"08087"	"2002"	"2002"	"55-64 years"	"55-64"	19	2323	Unreliable
	"Morgan County, CO"	"08087"	"2002"	"2002"	"65-74 years"	"65-74"	33	1829	1804.3
	"Morgan County, CO"	"08087"	"2002"	"2002"	"75-84 years"	"75-84"	75	1236	6068.0
	"Morgan County, CO"	"08087"	"2002"	"2002"	"85+ years"	"85+"	74	552	13405.8
	"Morgan County, CO"	"08087"	"2003"	"2003"	"35-44 years"	"35-44"	10	3937	Unreliable
	"Morgan County, CO"	"08087"	"2003"	"2003"	"45-54 years"	"45-54"	20	3596	556.2
	"Morgan County, CO"	"08087"	"2003"	"2003"	"55-64 years"	"55-64"	20	2444	818.3
	"Morgan County, CO"	"08087"	"2003"	"2003"	"65-74 years"	"65-74"	33	1852	1781.9
	"Morgan County, CO"	"08087"	"2003"	"2003"	"75-84 years"	"75-84"	60	1250	4800.0
	"Morgan County, CO"	"08087"	"2003"	"2003"	"85+ years"	"85+"	83	563	14742.5
	"Morgan County, CO"	"08087"	"2004"	"2004"	"45-54 years"	"45-54"	11	3687	Unreliable
	"Morgan County, CO"	"08087"	"2004"	"2004"	"55-64 years"	"55-64"	21	2453	856.1
	"Morgan County, CO"	"08087"	"2004"	"2004"	"65-74 years"	"65-74"	35	1895	1847.0
	"Morgan County, CO"	"08087"	"2004"	"2004"	"75-84 years"	"75-84"	69	1258	5484.9
	"Morgan County, CO"	"08087"	"2004"	"2004"	"85+ years"	"85+"	70	570	12280.7
	"Morgan County, CO"	"08087"	"2005"	"2005"	"45-54 years"	"45-54"	11	3833	Unreliable
	"Morgan County, CO"	"08087"	"2005"	"2005"	"55-64 years"	"55-64"	18	2536	Unreliable
	"Morgan County, CO"	"08087"	"2005"	"2005"	"65-74 years"	"65-74"	51	1895	2691.3
	"Morgan County, CO"	"08087"	"2005"	"2005"	"75-84 years"	"75-84"	59	1279	4613.0
	"Morgan County, CO"	"08087"	"2005"	"2005"	"85+ years"	"85+"	92	583	15780.4
	"Morgan County, CO"	"08087"	"2006"	"2006"	"45-54 years"	"45-54"	11	3945	Unreliable
	"Morgan County, CO"	"08087"	"2006"	"2006"	"55-64 years"	"55-64"	22	2652	829.6
	"Morgan County, CO"	"08087"	"2006"	"2006"	"65-74 years"	"65-74"	33	1905	1732.3
	"Morgan County, CO"	"08087"	"2006"	"2006"	"75-84 years"	"75-84"	56	1331	4207.4
	"Morgan County, CO"	"08087"	"2006"	"2006"	"85+ years"	"85+"	98	595	16470.6
	"Morgan County, CO"	"08087"	"2007"	"2007"	"45-54 years"	"45-54"	23	3945	583.0
	"Morgan County, CO"	"08087"	"2007"	"2007"	"55-64 years"	"55-64"	29	2733	1061.1
	"Morgan County, CO"	"08087"	"2007"	"2007"	"65-74 years"	"65-74"	32	1907	1678.0
	"Morgan County, CO"	"08087"	"2007"	"2007"	"75-84 years"	"75-84"	70	1329	5267.1
	"Morgan County, CO"	"08087"	"2007"	"2007"	"85+ years"	"85+"	79	583	13550.6
	"Morgan County, CO"	"08087"	"2008"	"2008"	"45-54 years"	"45-54"	14	3945	Unreliable
	"Morgan County, CO"	"08087"	"2008"	"2008"	"55-64 years"	"55-64"	21	2854	735.8
	"Morgan County, CO"	"08087"	"2008"	"2008"	"65-74 years"	"65-74"	46	1922	2393.3
	"Morgan County, CO"	"08087"	"2008"	"2008"	"75-84 years"	"75-84"	61	1333	4576.1
	"Morgan County, CO"	"08087"	"2008"	"2008"	"85+ years"	"85+"	87	580	15000.0
	"Morgan County, CO"	"08087"	"2009"	"2009"	"45-54 years"	"45-54"	27	3971	679.9
	"Morgan County, CO"	"08087"	"2009"	"2009"	"55-64 years"	"55-64"	24	2941	816.0
	"Morgan County, CO"	"08087"	"2009"	"2009"	"65-74 years"	"65-74"	43	1977	2175.0
	"Morgan County, CO"	"08087"	"2009"	"2009"	"75-84 years"	"75-84"	55	1323	4157.2
	"Morgan County, CO"	"08087"	"2009"	"2009"	"85+ years"	"85+"	66	627	10526.3
	"Morgan County, CO"	"08087"	"2010"	"2010"	"35-44 years"	"35-44"	12	3436	Unreliable
	"Morgan County, CO"	"08087"	"2010"	"2010"	"45-54 years"	"45-54"	11	3983	Unreliable
	"Morgan County, CO"	"08087"	"2010"	"2010"	"55-64 years"	"55-64"	27	3003	899.1
	"Morgan County, CO"	"08087"	"2010"	"2010"	"65-74 years"	"65-74"	40	2017	1983.1
	"Morgan County, CO"	"08087"	"2010"	"2010"	"75-84 years"	"75-84"	62	1329	4665.2
	"Morgan County, CO"	"08087"	"2010"	"2010"	"85+ years"	"85+"	95	619	15347.3
	"Morgan County, CO"	"08087"	"2011"	"2011"	"45-54 years"	"45-54"	20	3855	518.8
	"Morgan County, CO"	"08087"	"2011"	"2011"	"55-64 years"	"55-64"	23	3150	730.2
	"Morgan County, CO"	"08087"	"2011"	"2011"	"65-74 years"	"65-74"	41	2032	2017.7
	"Morgan County, CO"	"08087"	"2011"	"2011"	"75-84 years"	"75-84"	65	1364	4765.4
	"Morgan County, CO"	"08087"	"2011"	"2011"	"85+ years"	"85+"	84	664	12650.6
	"Morgan County, CO"	"08087"	"2012"	"2012"	"45-54 years"	"45-54"	19	3899	Unreliable
	"Morgan County, CO"	"08087"	"2012"	"2012"	"55-64 years"	"55-64"	35	3230	1083.6
	"Morgan County, CO"	"08087"	"2012"	"2012"	"65-74 years"	"65-74"	49	2145	2284.4
	"Morgan County, CO"	"08087"	"2012"	"2012"	"75-84 years"	"75-84"	72	1428	5042.0
	"Morgan County, CO"	"08087"	"2012"	"2012"	"85+ years"	"85+"	92	685	13430.7
	"Morgan County, CO"	"08087"	"2013"	"2013"	"45-54 years"	"45-54"	12	3767	Unreliable
	"Morgan County, CO"	"08087"	"2013"	"2013"	"55-64 years"	"55-64"	15	3323	Unreliable
	"Morgan County, CO"	"08087"	"2013"	"2013"	"65-74 years"	"65-74"	44	2212	1989.2
	"Morgan County, CO"	"08087"	"2013"	"2013"	"75-84 years"	"75-84"	44	1414	3111.7
	"Morgan County, CO"	"08087"	"2013"	"2013"	"85+ years"	"85+"	88	684	12865.5
	"Morgan County, CO"	"08087"	"2014"	"2014"	"45-54 years"	"45-54"	14	3672	Unreliable
	"Morgan County, CO"	"08087"	"2014"	"2014"	"55-64 years"	"55-64"	19	3405	Unreliable
	"Morgan County, CO"	"08087"	"2014"	"2014"	"65-74 years"	"65-74"	44	2222	1980.2
	"Morgan County, CO"	"08087"	"2014"	"2014"	"75-84 years"	"75-84"	56	1440	3888.9
	"Morgan County, CO"	"08087"	"2014"	"2014"	"85+ years"	"85+"	95	707	13437.1
	"Morgan County, CO"	"08087"	"2015"	"2015"	"45-54 years"	"45-54"	16	3533	Unreliable
	"Morgan County, CO"	"08087"	"2015"	"2015"	"55-64 years"	"55-64"	41	3481	1177.8
	"Morgan County, CO"	"08087"	"2015"	"2015"	"65-74 years"	"65-74"	39	2275	1714.3
	"Morgan County, CO"	"08087"	"2015"	"2015"	"75-84 years"	"75-84"	84	1477	5687.2
	"Morgan County, CO"	"08087"	"2015"	"2015"	"85+ years"	"85+"	76	710	10704.2
	"Morgan County, CO"	"08087"	"2016"	"2016"	"35-44 years"	"35-44"	11	3196	Unreliable
	"Morgan County, CO"	"08087"	"2016"	"2016"	"45-54 years"	"45-54"	17	3376	Unreliable
	"Morgan County, CO"	"08087"	"2016"	"2016"	"55-64 years"	"55-64"	33	3504	941.8
	"Morgan County, CO"	"08087"	"2016"	"2016"	"65-74 years"	"65-74"	53	2318	2286.5
	"Morgan County, CO"	"08087"	"2016"	"2016"	"75-84 years"	"75-84"	63	1479	4259.6
	"Morgan County, CO"	"08087"	"2016"	"2016"	"85+ years"	"85+"	89	708	12570.6
	"Morgan County, CO"	"08087"	"2017"	"2017"	"35-44 years"	"35-44"	10	3288	Unreliable
	"Morgan County, CO"	"08087"	"2017"	"2017"	"45-54 years"	"45-54"	17	3328	Unreliable
	"Morgan County, CO"	"08087"	"2017"	"2017"	"55-64 years"	"55-64"	31	3611	858.5
	"Morgan County, CO"	"08087"	"2017"	"2017"	"65-74 years"	"65-74"	58	2315	2505.4
	"Morgan County, CO"	"08087"	"2017"	"2017"	"75-84 years"	"75-84"	66	1333	4951.2
	"Morgan County, CO"	"08087"	"2017"	"2017"	"85+ years"	"85+"	90	702	12820.5
	"Otero County, CO"	"08089"	"1999"	"1999"	"45-54 years"	"45-54"	13	2741	Unreliable
	"Otero County, CO"	"08089"	"1999"	"1999"	"55-64 years"	"55-64"	16	2021	Unreliable
	"Otero County, CO"	"08089"	"1999"	"1999"	"65-74 years"	"65-74"	39	1737	2245.3
	"Otero County, CO"	"08089"	"1999"	"1999"	"75-84 years"	"75-84"	54	1117	4834.4
	"Otero County, CO"	"08089"	"1999"	"1999"	"85+ years"	"85+"	75	461	16269.0
	"Otero County, CO"	"08089"	"2000"	"2000"	"55-64 years"	"55-64"	22	2003	1098.4
	"Otero County, CO"	"08089"	"2000"	"2000"	"65-74 years"	"65-74"	44	1751	2512.8
	"Otero County, CO"	"08089"	"2000"	"2000"	"75-84 years"	"75-84"	66	1127	5856.3
	"Otero County, CO"	"08089"	"2000"	"2000"	"85+ years"	"85+"	76	464	16379.3
	"Otero County, CO"	"08089"	"2001"	"2001"	"45-54 years"	"45-54"	10	2779	Unreliable
	"Otero County, CO"	"08089"	"2001"	"2001"	"55-64 years"	"55-64"	21	1995	1052.6
	"Otero County, CO"	"08089"	"2001"	"2001"	"65-74 years"	"65-74"	37	1736	2131.3
	"Otero County, CO"	"08089"	"2001"	"2001"	"75-84 years"	"75-84"	57	1130	5044.2
	"Otero County, CO"	"08089"	"2001"	"2001"	"85+ years"	"85+"	76	448	16964.3
	"Otero County, CO"	"08089"	"2002"	"2002"	"45-54 years"	"45-54"	19	2777	Unreliable
	"Otero County, CO"	"08089"	"2002"	"2002"	"55-64 years"	"55-64"	24	2055	1167.9
	"Otero County, CO"	"08089"	"2002"	"2002"	"65-74 years"	"65-74"	45	1738	2589.2
	"Otero County, CO"	"08089"	"2002"	"2002"	"75-84 years"	"75-84"	75	1142	6567.4
	"Otero County, CO"	"08089"	"2002"	"2002"	"85+ years"	"85+"	66	462	14285.7
	"Otero County, CO"	"08089"	"2003"	"2003"	"35-44 years"	"35-44"	12	2462	Unreliable
	"Otero County, CO"	"08089"	"2003"	"2003"	"45-54 years"	"45-54"	11	2764	Unreliable
	"Otero County, CO"	"08089"	"2003"	"2003"	"55-64 years"	"55-64"	23	2053	1120.3
	"Otero County, CO"	"08089"	"2003"	"2003"	"65-74 years"	"65-74"	42	1751	2398.6
	"Otero County, CO"	"08089"	"2003"	"2003"	"75-84 years"	"75-84"	62	1167	5312.8
	"Otero County, CO"	"08089"	"2003"	"2003"	"85+ years"	"85+"	80	440	18181.8
	"Otero County, CO"	"08089"	"2004"	"2004"	"45-54 years"	"45-54"	14	2797	Unreliable
	"Otero County, CO"	"08089"	"2004"	"2004"	"55-64 years"	"55-64"	20	2106	949.7
	"Otero County, CO"	"08089"	"2004"	"2004"	"65-74 years"	"65-74"	42	1755	2393.2
	"Otero County, CO"	"08089"	"2004"	"2004"	"75-84 years"	"75-84"	72	1154	6239.2
	"Otero County, CO"	"08089"	"2004"	"2004"	"85+ years"	"85+"	63	428	14719.6
	"Otero County, CO"	"08089"	"2005"	"2005"	"45-54 years"	"45-54"	16	2753	Unreliable
	"Otero County, CO"	"08089"	"2005"	"2005"	"55-64 years"	"55-64"	21	2235	939.6
	"Otero County, CO"	"08089"	"2005"	"2005"	"65-74 years"	"65-74"	42	1740	2413.8
	"Otero County, CO"	"08089"	"2005"	"2005"	"75-84 years"	"75-84"	63	1172	5375.4
	"Otero County, CO"	"08089"	"2005"	"2005"	"85+ years"	"85+"	73	430	16976.7
	"Otero County, CO"	"08089"	"2006"	"2006"	"45-54 years"	"45-54"	16	2692	Unreliable
	"Otero County, CO"	"08089"	"2006"	"2006"	"55-64 years"	"55-64"	28	2275	1230.8
	"Otero County, CO"	"08089"	"2006"	"2006"	"65-74 years"	"65-74"	45	1754	2565.6
	"Otero County, CO"	"08089"	"2006"	"2006"	"75-84 years"	"75-84"	61	1189	5130.4
	"Otero County, CO"	"08089"	"2006"	"2006"	"85+ years"	"85+"	79	443	17833.0
	"Otero County, CO"	"08089"	"2007"	"2007"	"45-54 years"	"45-54"	14	2681	Unreliable
	"Otero County, CO"	"08089"	"2007"	"2007"	"55-64 years"	"55-64"	20	2311	865.4
	"Otero County, CO"	"08089"	"2007"	"2007"	"65-74 years"	"65-74"	34	1761	1930.7
	"Otero County, CO"	"08089"	"2007"	"2007"	"75-84 years"	"75-84"	53	1175	4510.6
	"Otero County, CO"	"08089"	"2007"	"2007"	"85+ years"	"85+"	79	458	17248.9
	"Otero County, CO"	"08089"	"2008"	"2008"	"45-54 years"	"45-54"	18	2637	Unreliable
	"Otero County, CO"	"08089"	"2008"	"2008"	"55-64 years"	"55-64"	23	2412	953.6
	"Otero County, CO"	"08089"	"2008"	"2008"	"65-74 years"	"65-74"	46	1763	2609.2
	"Otero County, CO"	"08089"	"2008"	"2008"	"75-84 years"	"75-84"	70	1163	6018.9
	"Otero County, CO"	"08089"	"2008"	"2008"	"85+ years"	"85+"	90	468	19230.8
	"Otero County, CO"	"08089"	"2009"	"2009"	"45-54 years"	"45-54"	11	2586	Unreliable
	"Otero County, CO"	"08089"	"2009"	"2009"	"55-64 years"	"55-64"	33	2475	1333.3
	"Otero County, CO"	"08089"	"2009"	"2009"	"65-74 years"	"65-74"	38	1767	2150.5
	"Otero County, CO"	"08089"	"2009"	"2009"	"75-84 years"	"75-84"	49	1179	4156.1
	"Otero County, CO"	"08089"	"2009"	"2009"	"85+ years"	"85+"	74	471	15711.3
	"Otero County, CO"	"08089"	"2010"	"2010"	"45-54 years"	"45-54"	10	2625	Unreliable
	"Otero County, CO"	"08089"	"2010"	"2010"	"55-64 years"	"55-64"	29	2519	1151.3
	"Otero County, CO"	"08089"	"2010"	"2010"	"65-74 years"	"65-74"	45	1774	2536.6
	"Otero County, CO"	"08089"	"2010"	"2010"	"75-84 years"	"75-84"	57	1219	4676.0
	"Otero County, CO"	"08089"	"2010"	"2010"	"85+ years"	"85+"	69	465	14838.7
	"Otero County, CO"	"08089"	"2011"	"2011"	"45-54 years"	"45-54"	12	2530	Unreliable
	"Otero County, CO"	"08089"	"2011"	"2011"	"55-64 years"	"55-64"	30	2577	1164.1
	"Otero County, CO"	"08089"	"2011"	"2011"	"65-74 years"	"65-74"	44	1813	2426.9
