"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Lassen County, CA"	"06035"	"2010"	"2010"	"65-74 years"	"65-74"	44	1984	2217.7
	"Lassen County, CA"	"06035"	"2010"	"2010"	"75-84 years"	"75-84"	57	1041	5475.5
	"Lassen County, CA"	"06035"	"2010"	"2010"	"85+ years"	"85+"	56	449	12472.2
	"Lassen County, CA"	"06035"	"2011"	"2011"	"35-44 years"	"35-44"	13	5376	Unreliable
	"Lassen County, CA"	"06035"	"2011"	"2011"	"45-54 years"	"45-54"	15	5262	Unreliable
	"Lassen County, CA"	"06035"	"2011"	"2011"	"55-64 years"	"55-64"	31	4122	752.1
	"Lassen County, CA"	"06035"	"2011"	"2011"	"65-74 years"	"65-74"	34	1993	1706.0
	"Lassen County, CA"	"06035"	"2011"	"2011"	"75-84 years"	"75-84"	62	1065	5821.6
	"Lassen County, CA"	"06035"	"2011"	"2011"	"85+ years"	"85+"	60	462	12987.0
	"Lassen County, CA"	"06035"	"2012"	"2012"	"35-44 years"	"35-44"	12	5238	Unreliable
	"Lassen County, CA"	"06035"	"2012"	"2012"	"45-54 years"	"45-54"	27	5109	528.5
	"Lassen County, CA"	"06035"	"2012"	"2012"	"55-64 years"	"55-64"	27	4028	670.3
	"Lassen County, CA"	"06035"	"2012"	"2012"	"65-74 years"	"65-74"	40	2135	1873.5
	"Lassen County, CA"	"06035"	"2012"	"2012"	"75-84 years"	"75-84"	45	1065	4225.4
	"Lassen County, CA"	"06035"	"2012"	"2012"	"85+ years"	"85+"	60	487	12320.3
	"Lassen County, CA"	"06035"	"2013"	"2013"	"45-54 years"	"45-54"	22	4723	465.8
	"Lassen County, CA"	"06035"	"2013"	"2013"	"55-64 years"	"55-64"	48	3945	1216.7
	"Lassen County, CA"	"06035"	"2013"	"2013"	"65-74 years"	"65-74"	57	2293	2485.8
	"Lassen County, CA"	"06035"	"2013"	"2013"	"75-84 years"	"75-84"	44	1063	4139.2
	"Lassen County, CA"	"06035"	"2013"	"2013"	"85+ years"	"85+"	61	487	12525.7
	"Lassen County, CA"	"06035"	"2014"	"2014"	"45-54 years"	"45-54"	21	4595	457.0
	"Lassen County, CA"	"06035"	"2014"	"2014"	"55-64 years"	"55-64"	30	3926	764.1
	"Lassen County, CA"	"06035"	"2014"	"2014"	"65-74 years"	"65-74"	41	2413	1699.1
	"Lassen County, CA"	"06035"	"2014"	"2014"	"75-84 years"	"75-84"	49	1068	4588.0
	"Lassen County, CA"	"06035"	"2014"	"2014"	"85+ years"	"85+"	50	496	10080.6
	"Lassen County, CA"	"06035"	"2015"	"2015"	"45-54 years"	"45-54"	11	4365	Unreliable
	"Lassen County, CA"	"06035"	"2015"	"2015"	"55-64 years"	"55-64"	39	3931	992.1
	"Lassen County, CA"	"06035"	"2015"	"2015"	"65-74 years"	"65-74"	52	2465	2109.5
	"Lassen County, CA"	"06035"	"2015"	"2015"	"75-84 years"	"75-84"	52	1118	4651.2
	"Lassen County, CA"	"06035"	"2015"	"2015"	"85+ years"	"85+"	64	491	13034.6
	"Lassen County, CA"	"06035"	"2016"	"2016"	"45-54 years"	"45-54"	21	4230	496.5
	"Lassen County, CA"	"06035"	"2016"	"2016"	"55-64 years"	"55-64"	46	3862	1191.1
	"Lassen County, CA"	"06035"	"2016"	"2016"	"65-74 years"	"65-74"	62	2534	2446.7
	"Lassen County, CA"	"06035"	"2016"	"2016"	"75-84 years"	"75-84"	41	1120	3660.7
	"Lassen County, CA"	"06035"	"2016"	"2016"	"85+ years"	"85+"	65	526	12357.4
	"Lassen County, CA"	"06035"	"2017"	"2017"	"45-54 years"	"45-54"	14	4156	Unreliable
	"Lassen County, CA"	"06035"	"2017"	"2017"	"55-64 years"	"55-64"	33	3832	861.2
	"Lassen County, CA"	"06035"	"2017"	"2017"	"65-74 years"	"65-74"	56	2733	2049.0
	"Lassen County, CA"	"06035"	"2017"	"2017"	"75-84 years"	"75-84"	55	1159	4745.5
	"Lassen County, CA"	"06035"	"2017"	"2017"	"85+ years"	"85+"	65	545	11926.6
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"< 1 year"	"1"	842	144909	581.1
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"1-4 years"	"1-4"	179	601440	29.8
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"5-14 years"	"5-14"	237	1509886	15.7
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"15-24 years"	"15-24"	958	1358988	70.5
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"25-34 years"	"25-34"	1346	1598012	84.2
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"35-44 years"	"35-44"	2668	1511824	176.5
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"45-54 years"	"45-54"	4467	1114163	400.9
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"55-64 years"	"55-64"	6143	680689	902.5
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"65-74 years"	"65-74"	10923	491965	2220.3
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"75-84 years"	"75-84"	16664	319011	5223.6
	"Los Angeles County, CA"	"06037"	"1999"	"1999"	"85+ years"	"85+"	15479	106403	14547.5
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"< 1 year"	"1"	780	143291	544.3
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"1-4 years"	"1-4"	177	594340	29.8
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"5-14 years"	"5-14"	225	1525699	14.7
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"15-24 years"	"15-24"	997	1385303	72.0
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"25-34 years"	"25-34"	1295	1581722	81.9
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"35-44 years"	"35-44"	2669	1517478	175.9
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"45-54 years"	"45-54"	4385	1148612	381.8
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"55-64 years"	"55-64"	6103	696220	876.6
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"65-74 years"	"65-74"	10298	492833	2089.6
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"75-84 years"	"75-84"	16721	324693	5149.8
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"85+ years"	"85+"	15679	109147	14365.0
	"Los Angeles County, CA"	"06037"	"2000"	"2000"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"< 1 year"	"1"	829	153321	540.7
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"1-4 years"	"1-4"	155	574050	27.0
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"5-14 years"	"5-14"	213	1532086	13.9
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"15-24 years"	"15-24"	1043	1408295	74.1
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"25-34 years"	"25-34"	1345	1571221	85.6
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"35-44 years"	"35-44"	2621	1527350	171.6
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"45-54 years"	"45-54"	4688	1197697	391.4
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"55-64 years"	"55-64"	6319	720599	876.9
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"65-74 years"	"65-74"	10220	495832	2061.2
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"75-84 years"	"75-84"	16609	333717	4977.0
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"85+ years"	"85+"	16001	111866	14303.7
	"Los Angeles County, CA"	"06037"	"2001"	"2001"	"Not Stated"	"NS"	20	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"< 1 year"	"1"	831	147731	562.5
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"1-4 years"	"1-4"	159	570554	27.9
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"5-14 years"	"5-14"	208	1529836	13.6
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"15-24 years"	"15-24"	1137	1423686	79.9
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"25-34 years"	"25-34"	1350	1568441	86.1
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"35-44 years"	"35-44"	2597	1529578	169.8
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"45-54 years"	"45-54"	4689	1223812	383.1
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"55-64 years"	"55-64"	6386	759078	841.3
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"65-74 years"	"65-74"	9862	498529	1978.2
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"75-84 years"	"75-84"	16570	340619	4864.7
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"85+ years"	"85+"	16062	114049	14083.4
	"Los Angeles County, CA"	"06037"	"2002"	"2002"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"< 1 year"	"1"	823	147047	559.7
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"1-4 years"	"1-4"	157	566721	27.7
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"5-14 years"	"5-14"	228	1514703	15.1
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"15-24 years"	"15-24"	1086	1437730	75.5
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"25-34 years"	"25-34"	1327	1560728	85.0
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"35-44 years"	"35-44"	2580	1529428	168.7
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"45-54 years"	"45-54"	4981	1251567	398.0
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"55-64 years"	"55-64"	6779	793254	854.6
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"65-74 years"	"65-74"	9868	502329	1964.4
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"75-84 years"	"75-84"	16654	346132	4811.5
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"85+ years"	"85+"	16597	117506	14124.4
	"Los Angeles County, CA"	"06037"	"2003"	"2003"	"Not Stated"	"NS"	13	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"< 1 year"	"1"	757	144386	524.3
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"1-4 years"	"1-4"	140	564023	24.8
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"5-14 years"	"5-14"	226	1486773	15.2
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"15-24 years"	"15-24"	1064	1447599	73.5
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"25-34 years"	"25-34"	1240	1547982	80.1
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"35-44 years"	"35-44"	2416	1527705	158.1
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"45-54 years"	"45-54"	4792	1275890	375.6
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"55-64 years"	"55-64"	6645	824213	806.2
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"65-74 years"	"65-74"	9405	506154	1858.1
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"75-84 years"	"75-84"	16247	348559	4661.2
	"Los Angeles County, CA"	"06037"	"2004"	"2004"	"85+ years"	"85+"	16234	119979	13530.7
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"< 1 year"	"1"	748	142995	523.1
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"1-4 years"	"1-4"	147	555022	26.5
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"5-14 years"	"5-14"	180	1444751	12.5
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"15-24 years"	"15-24"	1070	1455627	73.5
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"25-34 years"	"25-34"	1284	1525749	84.2
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"35-44 years"	"35-44"	2385	1519951	156.9
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"45-54 years"	"45-54"	5016	1298905	386.2
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"55-64 years"	"55-64"	6885	856709	803.7
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"65-74 years"	"65-74"	9365	509842	1836.8
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"75-84 years"	"75-84"	16254	351365	4626.0
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"85+ years"	"85+"	17021	125457	13567.2
	"Los Angeles County, CA"	"06037"	"2005"	"2005"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"< 1 year"	"1"	737	139179	529.5
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"1-4 years"	"1-4"	131	536600	24.4
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"5-14 years"	"5-14"	178	1404651	12.7
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"15-24 years"	"15-24"	1094	1460986	74.9
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"25-34 years"	"25-34"	1239	1503562	82.4
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"35-44 years"	"35-44"	2363	1504614	157.1
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"45-54 years"	"45-54"	4960	1315594	377.0
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"55-64 years"	"55-64"	7058	885980	796.6
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"65-74 years"	"65-74"	9141	509715	1793.4
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"75-84 years"	"75-84"	15754	347468	4533.9
	"Los Angeles County, CA"	"06037"	"2006"	"2006"	"85+ years"	"85+"	16984	129606	13104.3
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"< 1 year"	"1"	815	138666	587.7
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"1-4 years"	"1-4"	121	524133	23.1
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"5-14 years"	"5-14"	177	1359969	13.0
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"15-24 years"	"15-24"	1010	1468863	68.8
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"25-34 years"	"25-34"	1216	1482639	82.0
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"35-44 years"	"35-44"	2107	1480261	142.3
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"45-54 years"	"45-54"	4788	1329239	360.2
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"55-64 years"	"55-64"	7005	914704	765.8
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"65-74 years"	"65-74"	8863	520178	1703.8
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"75-84 years"	"75-84"	15185	346489	4382.5
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"85+ years"	"85+"	17084	135218	12634.4
	"Los Angeles County, CA"	"06037"	"2007"	"2007"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"< 1 year"	"1"	743	139245	533.6
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"1-4 years"	"1-4"	111	521742	21.3
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"5-14 years"	"5-14"	209	1334749	15.7
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"15-24 years"	"15-24"	937	1483593	63.2
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"25-34 years"	"25-34"	1123	1478765	75.9
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"35-44 years"	"35-44"	2034	1461350	139.2
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"45-54 years"	"45-54"	4624	1345965	343.5
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"55-64 years"	"55-64"	7052	945350	746.0
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"65-74 years"	"65-74"	8704	538313	1616.9
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"75-84 years"	"75-84"	14986	344892	4345.1
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"85+ years"	"85+"	17649	141183	12500.8
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Not Stated"	"NS"	19	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"< 1 year"	"1"	706	129807	543.9
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"1-4 years"	"1-4"	120	523587	22.9
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"5-14 years"	"5-14"	156	1321338	11.8
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"15-24 years"	"15-24"	830	1498872	55.4
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"25-34 years"	"25-34"	1114	1478176	75.4
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"35-44 years"	"35-44"	2008	1443328	139.1
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"45-54 years"	"45-54"	4744	1362368	348.2
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"55-64 years"	"55-64"	7130	981839	726.2
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"65-74 years"	"65-74"	9119	556136	1639.7
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"75-84 years"	"75-84"	14256	344800	4134.6
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"85+ years"	"85+"	17723	147149	12044.3
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"< 1 year"	"1"	614	128500	477.8
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"1-4 years"	"1-4"	106	517293	20.5
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"5-14 years"	"5-14"	160	1312535	12.2
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"15-24 years"	"15-24"	791	1506418	52.5
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"25-34 years"	"25-34"	1053	1475731	71.4
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"35-44 years"	"35-44"	1786	1430326	124.9
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"45-54 years"	"45-54"	4292	1368947	313.5
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"55-64 years"	"55-64"	7180	1013156	708.7
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"65-74 years"	"65-74"	8810	568470	1549.8
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"75-84 years"	"75-84"	13805	345603	3994.5
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"85+ years"	"85+"	18177	151626	11988.0
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"< 1 year"	"1"	619	132772	466.2
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"1-4 years"	"1-4"	106	515435	20.6
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"5-14 years"	"5-14"	130	1294634	10.0
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"15-24 years"	"15-24"	742	1502269	49.4
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"25-34 years"	"25-34"	1083	1493904	72.5
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"35-44 years"	"35-44"	1737	1420986	122.2
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"45-54 years"	"45-54"	4218	1370921	307.7
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"55-64 years"	"55-64"	7475	1058231	706.4
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"65-74 years"	"65-74"	9041	590208	1531.8
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"75-84 years"	"75-84"	13933	349523	3986.3
	"Los Angeles County, CA"	"06037"	"2011"	"2011"	"85+ years"	"85+"	19268	160173	12029.5
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"< 1 year"	"1"	568	133130	426.7
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"1-4 years"	"1-4"	96	517350	18.6
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"5-14 years"	"5-14"	116	1283507	9.0
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"15-24 years"	"15-24"	682	1503737	45.4
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"25-34 years"	"25-34"	1064	1511122	70.4
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"35-44 years"	"35-44"	1740	1416467	122.8
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"45-54 years"	"45-54"	4360	1371062	318.0
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"55-64 years"	"55-64"	7570	1081835	699.7
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"65-74 years"	"65-74"	9273	623895	1486.3
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"75-84 years"	"75-84"	13727	354742	3869.6
	"Los Angeles County, CA"	"06037"	"2012"	"2012"	"85+ years"	"85+"	19476	165942	11736.6
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"< 1 year"	"1"	571	129616	440.5
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"1-4 years"	"1-4"	85	510531	16.6
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"5-14 years"	"5-14"	137	1270404	10.8
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"15-24 years"	"15-24"	736	1482642	49.6
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"25-34 years"	"25-34"	1026	1542584	66.5
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"35-44 years"	"35-44"	1791	1408709	127.1
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"45-54 years"	"45-54"	4336	1374460	315.5
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"55-64 years"	"55-64"	7595	1111051	683.6
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"65-74 years"	"65-74"	9683	656237	1475.5
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"75-84 years"	"75-84"	13702	360951	3796.1
	"Los Angeles County, CA"	"06037"	"2013"	"2013"	"85+ years"	"85+"	20215	169883	11899.4
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"< 1 year"	"1"	524	130934	400.2
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"1-4 years"	"1-4"	98	513510	19.1
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"5-14 years"	"5-14"	117	1257655	9.3
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"15-24 years"	"15-24"	707	1463392	48.3
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"25-34 years"	"25-34"	1101	1574478	69.9
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"35-44 years"	"35-44"	1737	1408931	123.3
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"45-54 years"	"45-54"	4186	1390055	301.1
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"55-64 years"	"55-64"	7909	1144743	690.9
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"65-74 years"	"65-74"	9707	688159	1410.6
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"75-84 years"	"75-84"	13178	369302	3568.4
	"Los Angeles County, CA"	"06037"	"2014"	"2014"	"85+ years"	"85+"	19520	175546	11119.6
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"< 1 year"	"1"	513	129368	396.5
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"1-4 years"	"1-4"	82	511591	16.0
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"5-14 years"	"5-14"	128	1243165	10.3
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"15-24 years"	"15-24"	730	1433517	50.9
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"25-34 years"	"25-34"	1163	1600315	72.7
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"35-44 years"	"35-44"	1862	1403339	132.7
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"45-54 years"	"45-54"	4186	1395986	299.9
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"55-64 years"	"55-64"	8139	1175676	692.3
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"65-74 years"	"65-74"	10550	720357	1464.6
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"75-84 years"	"75-84"	13878	376262	3688.4
	"Los Angeles County, CA"	"06037"	"2015"	"2015"	"85+ years"	"85+"	21176	180716	11717.8
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"< 1 year"	"1"	521	127571	408.4
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"1-4 years"	"1-4"	82	500733	16.4
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"5-14 years"	"5-14"	98	1236055	7.9
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"15-24 years"	"15-24"	811	1394445	58.2
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"25-34 years"	"25-34"	1337	1614407	82.8
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"35-44 years"	"35-44"	1819	1383875	131.4
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"45-54 years"	"45-54"	4130	1383892	298.4
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"55-64 years"	"55-64"	8336	1188364	701.5
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"65-74 years"	"65-74"	10836	742240	1459.9
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"75-84 years"	"75-84"	14187	381299	3720.7
	"Los Angeles County, CA"	"06037"	"2016"	"2016"	"85+ years"	"85+"	21025	185034	11362.8
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"< 1 year"	"1"	468	123118	380.1
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"1-4 years"	"1-4"	58	494861	11.7
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"5-14 years"	"5-14"	122	1226204	9.9
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"15-24 years"	"15-24"	752	1364205	55.1
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"25-34 years"	"25-34"	1293	1639715	78.9
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"35-44 years"	"35-44"	1765	1388269	127.1
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"45-54 years"	"45-54"	4070	1375895	295.8
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"55-64 years"	"55-64"	8359	1207280	692.4
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"65-74 years"	"65-74"	11095	765857	1448.7
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"75-84 years"	"75-84"	14123	389212	3628.6
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"85+ years"	"85+"	21686	188891	11480.7
	"Madera County, CA"	"06039"	"1999"	"1999"	"< 1 year"	"1"	10	1753	Unreliable
	"Madera County, CA"	"06039"	"1999"	"1999"	"15-24 years"	"15-24"	12	18027	Unreliable
	"Madera County, CA"	"06039"	"1999"	"1999"	"25-34 years"	"25-34"	19	17007	Unreliable
	"Madera County, CA"	"06039"	"1999"	"1999"	"35-44 years"	"35-44"	39	18847	206.9
	"Madera County, CA"	"06039"	"1999"	"1999"	"45-54 years"	"45-54"	50	14867	336.3
	"Madera County, CA"	"06039"	"1999"	"1999"	"55-64 years"	"55-64"	92	9506	967.8
	"Madera County, CA"	"06039"	"1999"	"1999"	"65-74 years"	"65-74"	172	7717	2228.8
	"Madera County, CA"	"06039"	"1999"	"1999"	"75-84 years"	"75-84"	241	4507	5347.2
