"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Middlesex County, CT"	"09007"	"1999"	"1999"	"85+ years"	"85+"	407	3002	13557.6
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"< 1 year"	"1"	16	1836	Unreliable
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"25-34 years"	"25-34"	14	20451	Unreliable
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"35-44 years"	"35-44"	33	27818	118.6
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"45-54 years"	"45-54"	72	23664	304.3
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"55-64 years"	"55-64"	127	14794	858.5
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"65-74 years"	"65-74"	249	10372	2400.7
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"75-84 years"	"75-84"	424	7627	5559.2
	"Middlesex County, CT"	"09007"	"2000"	"2000"	"85+ years"	"85+"	466	3086	15100.5
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"25-34 years"	"25-34"	15	19870	Unreliable
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"35-44 years"	"35-44"	34	27772	122.4
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"45-54 years"	"45-54"	77	24722	311.5
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"55-64 years"	"55-64"	112	15715	712.7
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"65-74 years"	"65-74"	163	10370	1571.8
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"75-84 years"	"75-84"	392	7760	5051.5
	"Middlesex County, CT"	"09007"	"2001"	"2001"	"85+ years"	"85+"	500	3187	15688.7
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"< 1 year"	"1"	11	1823	Unreliable
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"15-24 years"	"15-24"	12	17811	Unreliable
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"25-34 years"	"25-34"	11	19296	Unreliable
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"35-44 years"	"35-44"	41	27759	147.7
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"45-54 years"	"45-54"	73	25083	291.0
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"55-64 years"	"55-64"	128	17045	751.0
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"65-74 years"	"65-74"	225	10524	2138.0
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"75-84 years"	"75-84"	424	7878	5382.1
	"Middlesex County, CT"	"09007"	"2002"	"2002"	"85+ years"	"85+"	462	3254	14197.9
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"25-34 years"	"25-34"	16	18822	Unreliable
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"35-44 years"	"35-44"	43	27656	155.5
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"45-54 years"	"45-54"	67	25581	261.9
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"55-64 years"	"55-64"	144	18024	798.9
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"65-74 years"	"65-74"	211	10648	1981.6
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"75-84 years"	"75-84"	398	7958	5001.3
	"Middlesex County, CT"	"09007"	"2003"	"2003"	"85+ years"	"85+"	465	3375	13777.8
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"< 1 year"	"1"	10	1745	Unreliable
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"15-24 years"	"15-24"	13	18655	Unreliable
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"25-34 years"	"25-34"	11	18234	Unreliable
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"35-44 years"	"35-44"	31	27202	114.0
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"45-54 years"	"45-54"	88	26014	338.3
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"55-64 years"	"55-64"	126	18780	670.9
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"65-74 years"	"65-74"	183	10754	1701.7
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"75-84 years"	"75-84"	355	8094	4386.0
	"Middlesex County, CT"	"09007"	"2004"	"2004"	"85+ years"	"85+"	464	3485	13314.2
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"15-24 years"	"15-24"	14	18933	Unreliable
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"25-34 years"	"25-34"	13	17506	Unreliable
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"35-44 years"	"35-44"	31	26846	115.5
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"45-54 years"	"45-54"	85	26512	320.6
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"55-64 years"	"55-64"	117	19790	591.2
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"65-74 years"	"65-74"	168	10868	1545.8
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"75-84 years"	"75-84"	362	8152	4440.6
	"Middlesex County, CT"	"09007"	"2005"	"2005"	"85+ years"	"85+"	491	3596	13654.1
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"25-34 years"	"25-34"	10	17087	Unreliable
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"35-44 years"	"35-44"	39	26336	148.1
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"45-54 years"	"45-54"	78	27383	284.8
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"55-64 years"	"55-64"	130	20535	633.1
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"65-74 years"	"65-74"	193	11155	1730.2
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"75-84 years"	"75-84"	363	8197	4428.4
	"Middlesex County, CT"	"09007"	"2006"	"2006"	"85+ years"	"85+"	514	3791	13558.4
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"< 1 year"	"1"	12	1701	Unreliable
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"25-34 years"	"25-34"	14	16915	Unreliable
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"35-44 years"	"35-44"	26	25477	102.1
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"45-54 years"	"45-54"	82	27739	295.6
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"55-64 years"	"55-64"	163	21383	762.3
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"65-74 years"	"65-74"	183	11553	1584.0
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"75-84 years"	"75-84"	368	8226	4473.6
	"Middlesex County, CT"	"09007"	"2007"	"2007"	"85+ years"	"85+"	521	3853	13521.9
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"25-34 years"	"25-34"	15	17153	Unreliable
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"35-44 years"	"35-44"	34	24711	137.6
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"45-54 years"	"45-54"	81	28020	289.1
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"55-64 years"	"55-64"	143	22015	649.6
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"65-74 years"	"65-74"	203	12326	1646.9
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"75-84 years"	"75-84"	396	8119	4877.4
	"Middlesex County, CT"	"09007"	"2008"	"2008"	"85+ years"	"85+"	525	3971	13220.9
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"15-24 years"	"15-24"	11	19624	Unreliable
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"25-34 years"	"25-34"	13	17234	Unreliable
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"35-44 years"	"35-44"	38	23698	160.4
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"45-54 years"	"45-54"	80	28291	282.8
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"55-64 years"	"55-64"	145	22786	636.4
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"65-74 years"	"65-74"	180	12921	1393.1
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"75-84 years"	"75-84"	357	8152	4379.3
	"Middlesex County, CT"	"09007"	"2009"	"2009"	"85+ years"	"85+"	499	4019	12416.0
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"15-24 years"	"15-24"	14	19548	Unreliable
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"25-34 years"	"25-34"	17	17214	Unreliable
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"35-44 years"	"35-44"	31	22868	135.6
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"45-54 years"	"45-54"	81	28525	284.0
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"55-64 years"	"55-64"	147	23524	624.9
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"65-74 years"	"65-74"	208	13396	1552.7
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"75-84 years"	"75-84"	354	8113	4363.4
	"Middlesex County, CT"	"09007"	"2010"	"2010"	"85+ years"	"85+"	544	4112	13229.6
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"15-24 years"	"15-24"	12	19653	Unreliable
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"35-44 years"	"35-44"	29	21887	132.5
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"45-54 years"	"45-54"	75	28301	265.0
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"55-64 years"	"55-64"	140	24459	572.4
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"65-74 years"	"65-74"	221	13986	1580.2
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"75-84 years"	"75-84"	343	8109	4229.9
	"Middlesex County, CT"	"09007"	"2011"	"2011"	"85+ years"	"85+"	614	4242	14474.3
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"15-24 years"	"15-24"	16	19852	Unreliable
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"25-34 years"	"25-34"	12	17860	Unreliable
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"35-44 years"	"35-44"	33	20877	158.1
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"45-54 years"	"45-54"	87	27989	310.8
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"55-64 years"	"55-64"	159	24455	650.2
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"65-74 years"	"65-74"	197	15021	1311.5
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"75-84 years"	"75-84"	334	8053	4147.5
	"Middlesex County, CT"	"09007"	"2012"	"2012"	"85+ years"	"85+"	563	4496	12522.2
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"25-34 years"	"25-34"	13	18013	Unreliable
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"35-44 years"	"35-44"	27	19920	135.5
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"45-54 years"	"45-54"	90	27583	326.3
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"55-64 years"	"55-64"	166	24874	667.4
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"65-74 years"	"65-74"	238	15857	1500.9
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"75-84 years"	"75-84"	319	8153	3912.7
	"Middlesex County, CT"	"09007"	"2013"	"2013"	"85+ years"	"85+"	635	4439	14305.0
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"25-34 years"	"25-34"	22	18165	121.1
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"35-44 years"	"35-44"	21	19047	110.3
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"45-54 years"	"45-54"	69	27038	255.2
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"55-64 years"	"55-64"	154	25326	608.1
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"65-74 years"	"65-74"	246	16432	1497.1
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"75-84 years"	"75-84"	360	8186	4397.8
	"Middlesex County, CT"	"09007"	"2014"	"2014"	"85+ years"	"85+"	587	4573	12836.2
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"< 1 year"	"1"	11	1389	Unreliable
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"15-24 years"	"15-24"	14	20686	Unreliable
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"25-34 years"	"25-34"	22	18219	120.8
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"35-44 years"	"35-44"	27	18294	147.6
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"45-54 years"	"45-54"	75	26494	283.1
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"55-64 years"	"55-64"	185	25712	719.5
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"65-74 years"	"65-74"	246	17073	1440.9
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"75-84 years"	"75-84"	363	8284	4381.9
	"Middlesex County, CT"	"09007"	"2015"	"2015"	"85+ years"	"85+"	579	4587	12622.6
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"25-34 years"	"25-34"	24	18284	131.3
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"35-44 years"	"35-44"	24	17703	135.6
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"45-54 years"	"45-54"	93	25749	361.2
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"55-64 years"	"55-64"	167	26246	636.3
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"65-74 years"	"65-74"	250	17619	1418.9
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"75-84 years"	"75-84"	360	8485	4242.8
	"Middlesex County, CT"	"09007"	"2016"	"2016"	"85+ years"	"85+"	609	4665	13054.7
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"15-24 years"	"15-24"	11	20367	Unreliable
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"25-34 years"	"25-34"	23	18594	123.7
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"35-44 years"	"35-44"	33	17561	187.9
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"45-54 years"	"45-54"	75	24862	301.7
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"55-64 years"	"55-64"	180	26331	683.6
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"65-74 years"	"65-74"	253	18444	1371.7
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"75-84 years"	"75-84"	366	8885	4119.3
	"Middlesex County, CT"	"09007"	"2017"	"2017"	"85+ years"	"85+"	655	4806	13628.8
	"New Haven County, CT"	"09009"	"1999"	"1999"	"< 1 year"	"1"	70	10165	688.6
	"New Haven County, CT"	"09009"	"1999"	"1999"	"5-14 years"	"5-14"	24	115281	20.8
	"New Haven County, CT"	"09009"	"1999"	"1999"	"15-24 years"	"15-24"	70	102454	68.3
	"New Haven County, CT"	"09009"	"1999"	"1999"	"25-34 years"	"25-34"	87	115010	75.6
	"New Haven County, CT"	"09009"	"1999"	"1999"	"35-44 years"	"35-44"	257	134478	191.1
	"New Haven County, CT"	"09009"	"1999"	"1999"	"45-54 years"	"45-54"	416	109995	378.2
	"New Haven County, CT"	"09009"	"1999"	"1999"	"55-64 years"	"55-64"	663	70547	939.8
	"New Haven County, CT"	"09009"	"1999"	"1999"	"65-74 years"	"65-74"	1214	57099	2126.1
	"New Haven County, CT"	"09009"	"1999"	"1999"	"75-84 years"	"75-84"	2413	45832	5264.9
	"New Haven County, CT"	"09009"	"1999"	"1999"	"85+ years"	"85+"	2405	16552	14530.0
	"New Haven County, CT"	"09009"	"2000"	"2000"	"< 1 year"	"1"	65	10144	640.8
	"New Haven County, CT"	"09009"	"2000"	"2000"	"1-4 years"	"1-4"	12	42950	Unreliable
	"New Haven County, CT"	"09009"	"2000"	"2000"	"5-14 years"	"5-14"	21	116223	18.1
	"New Haven County, CT"	"09009"	"2000"	"2000"	"15-24 years"	"15-24"	62	103871	59.7
	"New Haven County, CT"	"09009"	"2000"	"2000"	"25-34 years"	"25-34"	117	112312	104.2
	"New Haven County, CT"	"09009"	"2000"	"2000"	"35-44 years"	"35-44"	268	134536	199.2
	"New Haven County, CT"	"09009"	"2000"	"2000"	"45-54 years"	"45-54"	468	112863	414.7
	"New Haven County, CT"	"09009"	"2000"	"2000"	"55-64 years"	"55-64"	688	71817	958.0
	"New Haven County, CT"	"09009"	"2000"	"2000"	"65-74 years"	"65-74"	1350	56315	2397.2
	"New Haven County, CT"	"09009"	"2000"	"2000"	"75-84 years"	"75-84"	2390	46049	5190.1
	"New Haven County, CT"	"09009"	"2000"	"2000"	"85+ years"	"85+"	2532	16928	14957.5
	"New Haven County, CT"	"09009"	"2001"	"2001"	"< 1 year"	"1"	69	10172	678.3
	"New Haven County, CT"	"09009"	"2001"	"2001"	"5-14 years"	"5-14"	10	116178	Unreliable
	"New Haven County, CT"	"09009"	"2001"	"2001"	"15-24 years"	"15-24"	66	106454	62.0
	"New Haven County, CT"	"09009"	"2001"	"2001"	"25-34 years"	"25-34"	98	109749	89.3
	"New Haven County, CT"	"09009"	"2001"	"2001"	"35-44 years"	"35-44"	254	134313	189.1
	"New Haven County, CT"	"09009"	"2001"	"2001"	"45-54 years"	"45-54"	434	117274	370.1
	"New Haven County, CT"	"09009"	"2001"	"2001"	"55-64 years"	"55-64"	641	74526	860.1
	"New Haven County, CT"	"09009"	"2001"	"2001"	"65-74 years"	"65-74"	1182	55157	2143.0
	"New Haven County, CT"	"09009"	"2001"	"2001"	"75-84 years"	"75-84"	2359	46219	5104.0
	"New Haven County, CT"	"09009"	"2001"	"2001"	"85+ years"	"85+"	2561	17492	14641.0
	"New Haven County, CT"	"09009"	"2002"	"2002"	"< 1 year"	"1"	65	10024	648.4
	"New Haven County, CT"	"09009"	"2002"	"2002"	"5-14 years"	"5-14"	20	116180	17.2
	"New Haven County, CT"	"09009"	"2002"	"2002"	"15-24 years"	"15-24"	73	108542	67.3
	"New Haven County, CT"	"09009"	"2002"	"2002"	"25-34 years"	"25-34"	115	109277	105.2
	"New Haven County, CT"	"09009"	"2002"	"2002"	"35-44 years"	"35-44"	279	133129	209.6
	"New Haven County, CT"	"09009"	"2002"	"2002"	"45-54 years"	"45-54"	477	118072	404.0
	"New Haven County, CT"	"09009"	"2002"	"2002"	"55-64 years"	"55-64"	647	79796	810.8
	"New Haven County, CT"	"09009"	"2002"	"2002"	"65-74 years"	"65-74"	1137	54146	2099.9
	"New Haven County, CT"	"09009"	"2002"	"2002"	"75-84 years"	"75-84"	2394	46209	5180.8
	"New Haven County, CT"	"09009"	"2002"	"2002"	"85+ years"	"85+"	2631	18056	14571.3
	"New Haven County, CT"	"09009"	"2003"	"2003"	"< 1 year"	"1"	78	10287	758.2
	"New Haven County, CT"	"09009"	"2003"	"2003"	"1-4 years"	"1-4"	10	41174	Unreliable
	"New Haven County, CT"	"09009"	"2003"	"2003"	"5-14 years"	"5-14"	16	115647	Unreliable
	"New Haven County, CT"	"09009"	"2003"	"2003"	"15-24 years"	"15-24"	70	110971	63.1
	"New Haven County, CT"	"09009"	"2003"	"2003"	"25-34 years"	"25-34"	86	108791	79.1
	"New Haven County, CT"	"09009"	"2003"	"2003"	"35-44 years"	"35-44"	236	131779	179.1
	"New Haven County, CT"	"09009"	"2003"	"2003"	"45-54 years"	"45-54"	461	120393	382.9
	"New Haven County, CT"	"09009"	"2003"	"2003"	"55-64 years"	"55-64"	704	84118	836.9
	"New Haven County, CT"	"09009"	"2003"	"2003"	"65-74 years"	"65-74"	1084	53853	2012.9
	"New Haven County, CT"	"09009"	"2003"	"2003"	"75-84 years"	"75-84"	2219	46198	4803.2
	"New Haven County, CT"	"09009"	"2003"	"2003"	"85+ years"	"85+"	2585	18728	13802.9
	"New Haven County, CT"	"09009"	"2004"	"2004"	"< 1 year"	"1"	71	9870	719.4
	"New Haven County, CT"	"09009"	"2004"	"2004"	"5-14 years"	"5-14"	18	114908	Unreliable
	"New Haven County, CT"	"09009"	"2004"	"2004"	"15-24 years"	"15-24"	67	112660	59.5
	"New Haven County, CT"	"09009"	"2004"	"2004"	"25-34 years"	"25-34"	111	107599	103.2
	"New Haven County, CT"	"09009"	"2004"	"2004"	"35-44 years"	"35-44"	258	130103	198.3
	"New Haven County, CT"	"09009"	"2004"	"2004"	"45-54 years"	"45-54"	451	122653	367.7
	"New Haven County, CT"	"09009"	"2004"	"2004"	"55-64 years"	"55-64"	710	87643	810.1
	"New Haven County, CT"	"09009"	"2004"	"2004"	"65-74 years"	"65-74"	1079	53603	2012.9
	"New Haven County, CT"	"09009"	"2004"	"2004"	"75-84 years"	"75-84"	2340	45664	5124.4
	"New Haven County, CT"	"09009"	"2004"	"2004"	"85+ years"	"85+"	2730	19124	14275.3
	"New Haven County, CT"	"09009"	"2005"	"2005"	"< 1 year"	"1"	71	9712	731.1
	"New Haven County, CT"	"09009"	"2005"	"2005"	"5-14 years"	"5-14"	16	112795	Unreliable
	"New Haven County, CT"	"09009"	"2005"	"2005"	"15-24 years"	"15-24"	83	115838	71.7
	"New Haven County, CT"	"09009"	"2005"	"2005"	"25-34 years"	"25-34"	94	105619	89.0
	"New Haven County, CT"	"09009"	"2005"	"2005"	"35-44 years"	"35-44"	229	128643	178.0
	"New Haven County, CT"	"09009"	"2005"	"2005"	"45-54 years"	"45-54"	453	125198	361.8
	"New Haven County, CT"	"09009"	"2005"	"2005"	"55-64 years"	"55-64"	721	91109	791.4
	"New Haven County, CT"	"09009"	"2005"	"2005"	"65-74 years"	"65-74"	1036	53358	1941.6
	"New Haven County, CT"	"09009"	"2005"	"2005"	"75-84 years"	"75-84"	2219	45083	4922.0
	"New Haven County, CT"	"09009"	"2005"	"2005"	"85+ years"	"85+"	2754	19682	13992.5
	"New Haven County, CT"	"09009"	"2006"	"2006"	"< 1 year"	"1"	75	9660	776.4
	"New Haven County, CT"	"09009"	"2006"	"2006"	"5-14 years"	"5-14"	10	111403	Unreliable
	"New Haven County, CT"	"09009"	"2006"	"2006"	"15-24 years"	"15-24"	90	117804	76.4
	"New Haven County, CT"	"09009"	"2006"	"2006"	"25-34 years"	"25-34"	93	104436	89.0
	"New Haven County, CT"	"09009"	"2006"	"2006"	"35-44 years"	"35-44"	209	126722	164.9
	"New Haven County, CT"	"09009"	"2006"	"2006"	"45-54 years"	"45-54"	468	127705	366.5
	"New Haven County, CT"	"09009"	"2006"	"2006"	"55-64 years"	"55-64"	718	94494	759.8
	"New Haven County, CT"	"09009"	"2006"	"2006"	"65-74 years"	"65-74"	1070	53433	2002.5
	"New Haven County, CT"	"09009"	"2006"	"2006"	"75-84 years"	"75-84"	2145	44468	4823.7
	"New Haven County, CT"	"09009"	"2006"	"2006"	"85+ years"	"85+"	2762	20284	13616.6
	"New Haven County, CT"	"09009"	"2007"	"2007"	"< 1 year"	"1"	73	9955	733.3
	"New Haven County, CT"	"09009"	"2007"	"2007"	"5-14 years"	"5-14"	10	110183	Unreliable
	"New Haven County, CT"	"09009"	"2007"	"2007"	"15-24 years"	"15-24"	65	119543	54.4
	"New Haven County, CT"	"09009"	"2007"	"2007"	"25-34 years"	"25-34"	84	104331	80.5
	"New Haven County, CT"	"09009"	"2007"	"2007"	"35-44 years"	"35-44"	178	124056	143.5
	"New Haven County, CT"	"09009"	"2007"	"2007"	"45-54 years"	"45-54"	496	129735	382.3
	"New Haven County, CT"	"09009"	"2007"	"2007"	"55-64 years"	"55-64"	734	97131	755.7
	"New Haven County, CT"	"09009"	"2007"	"2007"	"65-74 years"	"65-74"	999	54832	1821.9
	"New Haven County, CT"	"09009"	"2007"	"2007"	"75-84 years"	"75-84"	2047	43490	4706.8
	"New Haven County, CT"	"09009"	"2007"	"2007"	"85+ years"	"85+"	2819	20801	13552.2
	"New Haven County, CT"	"09009"	"2008"	"2008"	"< 1 year"	"1"	80	9762	819.5
	"New Haven County, CT"	"09009"	"2008"	"2008"	"5-14 years"	"5-14"	10	109300	Unreliable
	"New Haven County, CT"	"09009"	"2008"	"2008"	"15-24 years"	"15-24"	89	120371	73.9
	"New Haven County, CT"	"09009"	"2008"	"2008"	"25-34 years"	"25-34"	91	105895	85.9
	"New Haven County, CT"	"09009"	"2008"	"2008"	"35-44 years"	"35-44"	177	120596	146.8
	"New Haven County, CT"	"09009"	"2008"	"2008"	"45-54 years"	"45-54"	488	131008	372.5
	"New Haven County, CT"	"09009"	"2008"	"2008"	"55-64 years"	"55-64"	721	99068	727.8
	"New Haven County, CT"	"09009"	"2008"	"2008"	"65-74 years"	"65-74"	1009	57519	1754.2
	"New Haven County, CT"	"09009"	"2008"	"2008"	"75-84 years"	"75-84"	1936	42515	4553.7
	"New Haven County, CT"	"09009"	"2008"	"2008"	"85+ years"	"85+"	2884	21220	13591.0
	"New Haven County, CT"	"09009"	"2009"	"2009"	"< 1 year"	"1"	67	9369	715.1
	"New Haven County, CT"	"09009"	"2009"	"2009"	"1-4 years"	"1-4"	11	39428	Unreliable
	"New Haven County, CT"	"09009"	"2009"	"2009"	"5-14 years"	"5-14"	11	108575	Unreliable
	"New Haven County, CT"	"09009"	"2009"	"2009"	"15-24 years"	"15-24"	70	121537	57.6
	"New Haven County, CT"	"09009"	"2009"	"2009"	"25-34 years"	"25-34"	96	107075	89.7
	"New Haven County, CT"	"09009"	"2009"	"2009"	"35-44 years"	"35-44"	189	116612	162.1
	"New Haven County, CT"	"09009"	"2009"	"2009"	"45-54 years"	"45-54"	458	132241	346.3
	"New Haven County, CT"	"09009"	"2009"	"2009"	"55-64 years"	"55-64"	785	102381	766.7
	"New Haven County, CT"	"09009"	"2009"	"2009"	"65-74 years"	"65-74"	1001	59472	1683.1
	"New Haven County, CT"	"09009"	"2009"	"2009"	"75-84 years"	"75-84"	1843	41597	4430.6
	"New Haven County, CT"	"09009"	"2009"	"2009"	"85+ years"	"85+"	2884	21738	13267.1
	"New Haven County, CT"	"09009"	"2010"	"2010"	"< 1 year"	"1"	56	9220	607.4
	"New Haven County, CT"	"09009"	"2010"	"2010"	"15-24 years"	"15-24"	73	121887	59.9
	"New Haven County, CT"	"09009"	"2010"	"2010"	"25-34 years"	"25-34"	101	107891	93.6
	"New Haven County, CT"	"09009"	"2010"	"2010"	"35-44 years"	"35-44"	166	114007	145.6
	"New Haven County, CT"	"09009"	"2010"	"2010"	"45-54 years"	"45-54"	457	132623	344.6
	"New Haven County, CT"	"09009"	"2010"	"2010"	"55-64 years"	"55-64"	783	105318	743.5
	"New Haven County, CT"	"09009"	"2010"	"2010"	"65-74 years"	"65-74"	1042	60734	1715.7
	"New Haven County, CT"	"09009"	"2010"	"2010"	"75-84 years"	"75-84"	1792	41125	4357.4
	"New Haven County, CT"	"09009"	"2010"	"2010"	"85+ years"	"85+"	2984	22113	13494.3
	"New Haven County, CT"	"09009"	"2011"	"2011"	"< 1 year"	"1"	42	9151	459.0
	"New Haven County, CT"	"09009"	"2011"	"2011"	"5-14 years"	"5-14"	15	106418	Unreliable
	"New Haven County, CT"	"09009"	"2011"	"2011"	"15-24 years"	"15-24"	68	120606	56.4
	"New Haven County, CT"	"09009"	"2011"	"2011"	"25-34 years"	"25-34"	117	109769	106.6
	"New Haven County, CT"	"09009"	"2011"	"2011"	"35-44 years"	"35-44"	176	110213	159.7
	"New Haven County, CT"	"09009"	"2011"	"2011"	"45-54 years"	"45-54"	470	131570	357.2
	"New Haven County, CT"	"09009"	"2011"	"2011"	"55-64 years"	"55-64"	843	109559	769.4
	"New Haven County, CT"	"09009"	"2011"	"2011"	"65-74 years"	"65-74"	991	62692	1580.7
	"New Haven County, CT"	"09009"	"2011"	"2011"	"75-84 years"	"75-84"	1855	40343	4598.1
	"New Haven County, CT"	"09009"	"2011"	"2011"	"85+ years"	"85+"	3009	22520	13361.5
	"New Haven County, CT"	"09009"	"2012"	"2012"	"< 1 year"	"1"	49	9009	543.9
