"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"St. Clair County, MI"	"26147"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"St. Clair County, MI"	"26147"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"St. Clair County, MI"	"26147"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"St. Clair County, MI"	"26147"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Shiawassee County, MI"	"26155"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Tuscola County, MI"	"26157"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Van Buren County, MI"	"26159"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Jan., 2010"	"2010/01"	17	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Mar., 2010"	"2010/03"	17	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Apr., 2010"	"2010/04"	22	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Nov., 2010"	"2010/11"	14	Not Applicable	Not Applicable
	"Washtenaw County, MI"	"26161"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Jan., 2010"	"2010/01"	144	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Feb., 2010"	"2010/02"	112	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Mar., 2010"	"2010/03"	137	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Apr., 2010"	"2010/04"	125	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"May, 2010"	"2010/05"	126	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Jun., 2010"	"2010/06"	116	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Jul., 2010"	"2010/07"	102	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Aug., 2010"	"2010/08"	99	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Sep., 2010"	"2010/09"	88	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Oct., 2010"	"2010/10"	125	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Nov., 2010"	"2010/11"	112	Not Applicable	Not Applicable
	"Wayne County, MI"	"26163"	"Dec., 2010"	"2010/12"	103	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Mar., 2010"	"2010/03"	17	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Nov., 2010"	"2010/11"	16	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"Dec., 2010"	"2010/12"	17	Not Applicable	Not Applicable
	"Crow Wing County, MN"	"27035"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Jul., 2010"	"2010/07"	13	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Sep., 2010"	"2010/09"	18	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Oct., 2010"	"2010/10"	15	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Nov., 2010"	"2010/11"	16	Not Applicable	Not Applicable
	"Dakota County, MN"	"27037"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Jan., 2010"	"2010/01"	58	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Feb., 2010"	"2010/02"	56	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Mar., 2010"	"2010/03"	75	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Apr., 2010"	"2010/04"	60	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"May, 2010"	"2010/05"	60	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Jun., 2010"	"2010/06"	43	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Jul., 2010"	"2010/07"	49	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Aug., 2010"	"2010/08"	51	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Sep., 2010"	"2010/09"	45	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Oct., 2010"	"2010/10"	62	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Nov., 2010"	"2010/11"	52	Not Applicable	Not Applicable
	"Hennepin County, MN"	"27053"	"Dec., 2010"	"2010/12"	61	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	"Nov., 2010"	"2010/11"	10	Not Applicable	Not Applicable
	"Olmsted County, MN"	"27109"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Jan., 2010"	"2010/01"	32	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Feb., 2010"	"2010/02"	25	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Mar., 2010"	"2010/03"	35	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Apr., 2010"	"2010/04"	21	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"May, 2010"	"2010/05"	28	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Jun., 2010"	"2010/06"	21	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Jul., 2010"	"2010/07"	28	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Aug., 2010"	"2010/08"	27	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Sep., 2010"	"2010/09"	33	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Oct., 2010"	"2010/10"	39	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Nov., 2010"	"2010/11"	26	Not Applicable	Not Applicable
	"Ramsey County, MN"	"27123"	"Dec., 2010"	"2010/12"	33	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Jan., 2010"	"2010/01"	21	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"May, 2010"	"2010/05"	18	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Jun., 2010"	"2010/06"	10	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Aug., 2010"	"2010/08"	18	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Sep., 2010"	"2010/09"	17	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Oct., 2010"	"2010/10"	17	Not Applicable	Not Applicable
	"St. Louis County, MN"	"27137"	"Dec., 2010"	"2010/12"	23	Not Applicable	Not Applicable
	"Stearns County, MN"	"27145"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Washington County, MN"	"27163"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"DeSoto County, MS"	"28033"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Forrest County, MS"	"28035"	"Apr., 2010"	"2010/04"	13	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"May, 2010"	"2010/05"	15	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Sep., 2010"	"2010/09"	14	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Nov., 2010"	"2010/11"	20	Not Applicable	Not Applicable
	"Harrison County, MS"	"28047"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Jan., 2010"	"2010/01"	16	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Mar., 2010"	"2010/03"	20	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Apr., 2010"	"2010/04"	14	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Jun., 2010"	"2010/06"	14	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Sep., 2010"	"2010/09"	16	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Nov., 2010"	"2010/11"	18	Not Applicable	Not Applicable
	"Hinds County, MS"	"28049"	"Dec., 2010"	"2010/12"	22	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"Jun., 2010"	"2010/06"	10	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"Nov., 2010"	"2010/11"	15	Not Applicable	Not Applicable
	"Jackson County, MS"	"28059"	"Dec., 2010"	"2010/12"	17	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"May, 2010"	"2010/05"	14	Not Applicable	Not Applicable
	"Jones County, MS"	"28067"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Lauderdale County, MS"	"28075"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Lee County, MS"	"28081"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Madison County, MS"	"28089"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Madison County, MS"	"28089"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"Feb., 2010"	"2010/02"	15	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Rankin County, MS"	"28121"	"Dec., 2010"	"2010/12"	17	Not Applicable	Not Applicable
	"Audrain County, MO"	"29007"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"Feb., 2010"	"2010/02"	12	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"Jul., 2010"	"2010/07"	13	Not Applicable	Not Applicable
	"Boone County, MO"	"29019"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Buchanan County, MO"	"29021"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"Butler County, MO"	"29023"	"Jun., 2010"	"2010/06"	10	Not Applicable	Not Applicable
	"Butler County, MO"	"29023"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Cape Girardeau County, MO"	"29031"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Cass County, MO"	"29037"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Jan., 2010"	"2010/01"	18	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Mar., 2010"	"2010/03"	18	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"May, 2010"	"2010/05"	14	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Jun., 2010"	"2010/06"	22	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Jul., 2010"	"2010/07"	17	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Sep., 2010"	"2010/09"	16	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Clay County, MO"	"29047"	"Dec., 2010"	"2010/12"	21	Not Applicable	Not Applicable
	"Cole County, MO"	"29051"	"Mar., 2010"	"2010/03"	15	Not Applicable	Not Applicable
	"Franklin County, MO"	"29071"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"Franklin County, MO"	"29071"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Jan., 2010"	"2010/01"	22	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Feb., 2010"	"2010/02"	22	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Mar., 2010"	"2010/03"	40	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Apr., 2010"	"2010/04"	30	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"May, 2010"	"2010/05"	33	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Jun., 2010"	"2010/06"	14	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Jul., 2010"	"2010/07"	24	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Aug., 2010"	"2010/08"	18	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Sep., 2010"	"2010/09"	25	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Oct., 2010"	"2010/10"	18	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Nov., 2010"	"2010/11"	15	Not Applicable	Not Applicable
	"Greene County, MO"	"29077"	"Dec., 2010"	"2010/12"	34	Not Applicable	Not Applicable
	"Howell County, MO"	"29091"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Jan., 2010"	"2010/01"	63	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Feb., 2010"	"2010/02"	49	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Mar., 2010"	"2010/03"	59	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Apr., 2010"	"2010/04"	36	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"May, 2010"	"2010/05"	32	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Jun., 2010"	"2010/06"	38	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Jul., 2010"	"2010/07"	40	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Aug., 2010"	"2010/08"	54	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Sep., 2010"	"2010/09"	42	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Oct., 2010"	"2010/10"	59	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Nov., 2010"	"2010/11"	45	Not Applicable	Not Applicable
	"Jackson County, MO"	"29095"	"Dec., 2010"	"2010/12"	59	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"Nov., 2010"	"2010/11"	14	Not Applicable	Not Applicable
	"Jasper County, MO"	"29097"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Jan., 2010"	"2010/01"	21	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Mar., 2010"	"2010/03"	22	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Apr., 2010"	"2010/04"	17	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Sep., 2010"	"2010/09"	12	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Oct., 2010"	"2010/10"	19	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Nov., 2010"	"2010/11"	16	Not Applicable	Not Applicable
	"Jefferson County, MO"	"29099"	"Dec., 2010"	"2010/12"	19	Not Applicable	Not Applicable
	"Johnson County, MO"	"29101"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Lawrence County, MO"	"29109"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Marion County, MO"	"29127"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Pettis County, MO"	"29159"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Jan., 2010"	"2010/01"	23	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Feb., 2010"	"2010/02"	23	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Mar., 2010"	"2010/03"	23	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Apr., 2010"	"2010/04"	21	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Oct., 2010"	"2010/10"	20	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Nov., 2010"	"2010/11"	22	Not Applicable	Not Applicable
	"St. Charles County, MO"	"29183"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Jan., 2010"	"2010/01"	80	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Feb., 2010"	"2010/02"	83	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Mar., 2010"	"2010/03"	80	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Apr., 2010"	"2010/04"	60	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"May, 2010"	"2010/05"	66	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Jun., 2010"	"2010/06"	63	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Jul., 2010"	"2010/07"	67	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Aug., 2010"	"2010/08"	69	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Sep., 2010"	"2010/09"	56	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Oct., 2010"	"2010/10"	64	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Nov., 2010"	"2010/11"	50	Not Applicable	Not Applicable
	"St. Louis County, MO"	"29189"	"Dec., 2010"	"2010/12"	71	Not Applicable	Not Applicable
	"Texas County, MO"	"29215"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"St. Louis city, MO"	"29510"	"Jan., 2010"	"2010/01"	29	Not Applicable	Not Applicable
	"St. Louis city, MO"	"29510"	"Feb., 2010"	"2010/02"	23	Not Applicable	Not Applicable
