"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Windham County, CT"	"09015"	"Jan., 2002"	"2002/01"	15	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Feb., 2002"	"2002/02"	12	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Mar., 2002"	"2002/03"	12	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Aug., 2002"	"2002/08"	11	Not Applicable	Not Applicable	0.0%
	"Windham County, CT"	"09015"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Feb., 2002"	"2002/02"	10	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Mar., 2002"	"2002/03"	12	Not Applicable	Not Applicable	0.0%
	"Kent County, DE"	"10001"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jan., 2002"	"2002/01"	42	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Feb., 2002"	"2002/02"	43	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Mar., 2002"	"2002/03"	44	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Apr., 2002"	"2002/04"	31	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"May, 2002"	"2002/05"	24	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jun., 2002"	"2002/06"	25	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Jul., 2002"	"2002/07"	31	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Aug., 2002"	"2002/08"	29	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Sep., 2002"	"2002/09"	22	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Oct., 2002"	"2002/10"	21	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Nov., 2002"	"2002/11"	19	Not Applicable	Not Applicable	0.0%
	"New Castle County, DE"	"10003"	"Dec., 2002"	"2002/12"	37	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jan., 2002"	"2002/01"	24	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Feb., 2002"	"2002/02"	20	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Mar., 2002"	"2002/03"	21	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Apr., 2002"	"2002/04"	18	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"May, 2002"	"2002/05"	22	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jun., 2002"	"2002/06"	17	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Jul., 2002"	"2002/07"	17	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Sep., 2002"	"2002/09"	17	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Oct., 2002"	"2002/10"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Nov., 2002"	"2002/11"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, DE"	"10005"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jan., 2002"	"2002/01"	31	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Feb., 2002"	"2002/02"	27	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Mar., 2002"	"2002/03"	22	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Apr., 2002"	"2002/04"	27	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"May, 2002"	"2002/05"	26	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jun., 2002"	"2002/06"	26	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Jul., 2002"	"2002/07"	18	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Aug., 2002"	"2002/08"	24	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Sep., 2002"	"2002/09"	22	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Oct., 2002"	"2002/10"	19	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Nov., 2002"	"2002/11"	24	Not Applicable	Not Applicable	0.0%
	"District of Columbia, DC"	"11001"	"Dec., 2002"	"2002/12"	23	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Jan., 2002"	"2002/01"	14	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Feb., 2002"	"2002/02"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Mar., 2002"	"2002/03"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Apr., 2002"	"2002/04"	14	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Aug., 2002"	"2002/08"	12	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Sep., 2002"	"2002/09"	11	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Nov., 2002"	"2002/11"	19	Not Applicable	Not Applicable	0.0%
	"Alachua County, FL"	"12001"	"Dec., 2002"	"2002/12"	12	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Feb., 2002"	"2002/02"	11	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Oct., 2002"	"2002/10"	14	Not Applicable	Not Applicable	0.0%
	"Bay County, FL"	"12005"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Jan., 2002"	"2002/01"	66	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Feb., 2002"	"2002/02"	42	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Mar., 2002"	"2002/03"	55	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Apr., 2002"	"2002/04"	42	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"May, 2002"	"2002/05"	35	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Jun., 2002"	"2002/06"	37	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Jul., 2002"	"2002/07"	35	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Aug., 2002"	"2002/08"	51	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Sep., 2002"	"2002/09"	42	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Oct., 2002"	"2002/10"	32	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Nov., 2002"	"2002/11"	33	Not Applicable	Not Applicable	0.0%
	"Brevard County, FL"	"12009"	"Dec., 2002"	"2002/12"	40	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Jan., 2002"	"2002/01"	139	Not Applicable	Not Applicable	0.1%
	"Broward County, FL"	"12011"	"Feb., 2002"	"2002/02"	144	Not Applicable	Not Applicable	0.1%
	"Broward County, FL"	"12011"	"Mar., 2002"	"2002/03"	127	Not Applicable	Not Applicable	0.1%
	"Broward County, FL"	"12011"	"Apr., 2002"	"2002/04"	100	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"May, 2002"	"2002/05"	94	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Jun., 2002"	"2002/06"	85	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Jul., 2002"	"2002/07"	132	Not Applicable	Not Applicable	0.1%
	"Broward County, FL"	"12011"	"Aug., 2002"	"2002/08"	84	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Sep., 2002"	"2002/09"	110	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Oct., 2002"	"2002/10"	100	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Nov., 2002"	"2002/11"	86	Not Applicable	Not Applicable	0.0%
	"Broward County, FL"	"12011"	"Dec., 2002"	"2002/12"	98	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Jan., 2002"	"2002/01"	22	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Feb., 2002"	"2002/02"	34	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Mar., 2002"	"2002/03"	32	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Apr., 2002"	"2002/04"	21	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"May, 2002"	"2002/05"	24	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Jun., 2002"	"2002/06"	21	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Jul., 2002"	"2002/07"	27	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Aug., 2002"	"2002/08"	20	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Oct., 2002"	"2002/10"	19	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Nov., 2002"	"2002/11"	20	Not Applicable	Not Applicable	0.0%
	"Charlotte County, FL"	"12015"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Jan., 2002"	"2002/01"	37	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Feb., 2002"	"2002/02"	24	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Mar., 2002"	"2002/03"	25	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Apr., 2002"	"2002/04"	23	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Jun., 2002"	"2002/06"	19	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Jul., 2002"	"2002/07"	16	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Aug., 2002"	"2002/08"	17	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Sep., 2002"	"2002/09"	12	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable	0.0%
	"Citrus County, FL"	"12017"	"Dec., 2002"	"2002/12"	22	Not Applicable	Not Applicable	0.0%
	"Clay County, FL"	"12019"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable	0.0%
	"Clay County, FL"	"12019"	"Jun., 2002"	"2002/06"	12	Not Applicable	Not Applicable	0.0%
	"Clay County, FL"	"12019"	"Jul., 2002"	"2002/07"	13	Not Applicable	Not Applicable	0.0%
	"Clay County, FL"	"12019"	"Dec., 2002"	"2002/12"	10	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Jan., 2002"	"2002/01"	29	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Feb., 2002"	"2002/02"	16	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Mar., 2002"	"2002/03"	20	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Apr., 2002"	"2002/04"	15	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"May, 2002"	"2002/05"	21	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Jun., 2002"	"2002/06"	20	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Jul., 2002"	"2002/07"	23	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Sep., 2002"	"2002/09"	19	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Oct., 2002"	"2002/10"	15	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Nov., 2002"	"2002/11"	21	Not Applicable	Not Applicable	0.0%
	"Collier County, FL"	"12021"	"Dec., 2002"	"2002/12"	18	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Jan., 2002"	"2002/01"	82	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Feb., 2002"	"2002/02"	69	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Mar., 2002"	"2002/03"	80	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Apr., 2002"	"2002/04"	52	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"May, 2002"	"2002/05"	48	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Jun., 2002"	"2002/06"	49	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Jul., 2002"	"2002/07"	54	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Aug., 2002"	"2002/08"	47	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Sep., 2002"	"2002/09"	37	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Oct., 2002"	"2002/10"	50	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Nov., 2002"	"2002/11"	55	Not Applicable	Not Applicable	0.0%
	"Duval County, FL"	"12031"	"Dec., 2002"	"2002/12"	66	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Jan., 2002"	"2002/01"	29	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Feb., 2002"	"2002/02"	25	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Mar., 2002"	"2002/03"	30	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Apr., 2002"	"2002/04"	26	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"May, 2002"	"2002/05"	21	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Jun., 2002"	"2002/06"	18	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Jul., 2002"	"2002/07"	26	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Sep., 2002"	"2002/09"	25	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Oct., 2002"	"2002/10"	26	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Nov., 2002"	"2002/11"	18	Not Applicable	Not Applicable	0.0%
	"Escambia County, FL"	"12033"	"Dec., 2002"	"2002/12"	27	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Jan., 2002"	"2002/01"	25	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Feb., 2002"	"2002/02"	20	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Mar., 2002"	"2002/03"	20	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Apr., 2002"	"2002/04"	17	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"May, 2002"	"2002/05"	18	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Jun., 2002"	"2002/06"	18	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Jul., 2002"	"2002/07"	21	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Sep., 2002"	"2002/09"	16	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Oct., 2002"	"2002/10"	16	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Nov., 2002"	"2002/11"	24	Not Applicable	Not Applicable	0.0%
	"Hernando County, FL"	"12053"	"Dec., 2002"	"2002/12"	21	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Jan., 2002"	"2002/01"	11	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Mar., 2002"	"2002/03"	22	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Apr., 2002"	"2002/04"	11	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"May, 2002"	"2002/05"	10	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Jun., 2002"	"2002/06"	16	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Aug., 2002"	"2002/08"	13	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Nov., 2002"	"2002/11"	13	Not Applicable	Not Applicable	0.0%
	"Highlands County, FL"	"12055"	"Dec., 2002"	"2002/12"	22	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jan., 2002"	"2002/01"	71	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Feb., 2002"	"2002/02"	71	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Mar., 2002"	"2002/03"	71	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Apr., 2002"	"2002/04"	56	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"May, 2002"	"2002/05"	57	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jun., 2002"	"2002/06"	61	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Jul., 2002"	"2002/07"	42	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Aug., 2002"	"2002/08"	65	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Sep., 2002"	"2002/09"	55	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Oct., 2002"	"2002/10"	62	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Nov., 2002"	"2002/11"	47	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, FL"	"12057"	"Dec., 2002"	"2002/12"	71	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Jan., 2002"	"2002/01"	11	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Feb., 2002"	"2002/02"	13	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Aug., 2002"	"2002/08"	11	Not Applicable	Not Applicable	0.0%
	"Indian River County, FL"	"12061"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jan., 2002"	"2002/01"	21	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Feb., 2002"	"2002/02"	23	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Mar., 2002"	"2002/03"	28	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Apr., 2002"	"2002/04"	21	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"May, 2002"	"2002/05"	23	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jun., 2002"	"2002/06"	16	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Jul., 2002"	"2002/07"	18	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Sep., 2002"	"2002/09"	19	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Oct., 2002"	"2002/10"	19	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Nov., 2002"	"2002/11"	26	Not Applicable	Not Applicable	0.0%
	"Lake County, FL"	"12069"	"Dec., 2002"	"2002/12"	25	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jan., 2002"	"2002/01"	80	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Feb., 2002"	"2002/02"	51	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Mar., 2002"	"2002/03"	52	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Apr., 2002"	"2002/04"	49	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"May, 2002"	"2002/05"	47	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jun., 2002"	"2002/06"	39	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Jul., 2002"	"2002/07"	34	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Aug., 2002"	"2002/08"	35	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Sep., 2002"	"2002/09"	34	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Oct., 2002"	"2002/10"	39	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Nov., 2002"	"2002/11"	35	Not Applicable	Not Applicable	0.0%
	"Lee County, FL"	"12071"	"Dec., 2002"	"2002/12"	38	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Feb., 2002"	"2002/02"	16	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Mar., 2002"	"2002/03"	11	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Apr., 2002"	"2002/04"	11	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Jun., 2002"	"2002/06"	12	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Jul., 2002"	"2002/07"	12	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Aug., 2002"	"2002/08"	14	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Oct., 2002"	"2002/10"	14	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Nov., 2002"	"2002/11"	13	Not Applicable	Not Applicable	0.0%
	"Leon County, FL"	"12073"	"Dec., 2002"	"2002/12"	14	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jan., 2002"	"2002/01"	41	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Feb., 2002"	"2002/02"	25	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Mar., 2002"	"2002/03"	29	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Apr., 2002"	"2002/04"	24	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"May, 2002"	"2002/05"	27	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jun., 2002"	"2002/06"	25	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Jul., 2002"	"2002/07"	15	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Aug., 2002"	"2002/08"	27	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Sep., 2002"	"2002/09"	18	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Oct., 2002"	"2002/10"	21	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Nov., 2002"	"2002/11"	23	Not Applicable	Not Applicable	0.0%
	"Manatee County, FL"	"12081"	"Dec., 2002"	"2002/12"	25	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jan., 2002"	"2002/01"	52	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Feb., 2002"	"2002/02"	29	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Mar., 2002"	"2002/03"	34	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Apr., 2002"	"2002/04"	37	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"May, 2002"	"2002/05"	21	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jun., 2002"	"2002/06"	21	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Jul., 2002"	"2002/07"	25	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Aug., 2002"	"2002/08"	27	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Sep., 2002"	"2002/09"	24	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Oct., 2002"	"2002/10"	37	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Nov., 2002"	"2002/11"	24	Not Applicable	Not Applicable	0.0%
	"Marion County, FL"	"12083"	"Dec., 2002"	"2002/12"	28	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jan., 2002"	"2002/01"	16	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Feb., 2002"	"2002/02"	13	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Mar., 2002"	"2002/03"	13	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jun., 2002"	"2002/06"	11	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Jul., 2002"	"2002/07"	10	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Aug., 2002"	"2002/08"	11	Not Applicable	Not Applicable	0.0%
	"Martin County, FL"	"12085"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable	0.0%
	"Miami-Dade County, FL"	"12086"	"Jan., 2002"	"2002/01"	112	Not Applicable	Not Applicable	0.0%
