"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Clark County, NV"	"32003"	"Dec., 2000"	"2000/12"	99	Not Applicable	Not Applicable	0.0%
	"Nye County, NV"	"32023"	"Jan., 2000"	"2000/01"	10	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Jan., 2000"	"2000/01"	30	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Feb., 2000"	"2000/02"	20	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Mar., 2000"	"2000/03"	29	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Apr., 2000"	"2000/04"	15	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"May, 2000"	"2000/05"	18	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Jun., 2000"	"2000/06"	17	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Jul., 2000"	"2000/07"	15	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Aug., 2000"	"2000/08"	16	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Sep., 2000"	"2000/09"	24	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Oct., 2000"	"2000/10"	16	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Nov., 2000"	"2000/11"	24	Not Applicable	Not Applicable	0.0%
	"Washoe County, NV"	"32031"	"Dec., 2000"	"2000/12"	21	Not Applicable	Not Applicable	0.0%
	"Carson City, NV"	"32510"	"Apr., 2000"	"2000/04"	10	Not Applicable	Not Applicable	0.0%
	"Grafton County, NH"	"33009"	"Jan., 2000"	"2000/01"	10	Not Applicable	Not Applicable	0.0%
	"Grafton County, NH"	"33009"	"Oct., 2000"	"2000/10"	11	Not Applicable	Not Applicable	0.0%
	"Grafton County, NH"	"33009"	"Dec., 2000"	"2000/12"	11	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Jan., 2000"	"2000/01"	27	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Feb., 2000"	"2000/02"	27	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Mar., 2000"	"2000/03"	22	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Apr., 2000"	"2000/04"	17	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"May, 2000"	"2000/05"	20	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Jun., 2000"	"2000/06"	20	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Jul., 2000"	"2000/07"	14	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	22	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	18	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	17	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	21	Not Applicable	Not Applicable	0.0%
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	27	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Jan., 2000"	"2000/01"	18	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Mar., 2000"	"2000/03"	10	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Apr., 2000"	"2000/04"	10	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Jun., 2000"	"2000/06"	15	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Aug., 2000"	"2000/08"	13	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Oct., 2000"	"2000/10"	14	Not Applicable	Not Applicable	0.0%
	"Merrimack County, NH"	"33013"	"Dec., 2000"	"2000/12"	16	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Jan., 2000"	"2000/01"	22	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Feb., 2000"	"2000/02"	17	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Mar., 2000"	"2000/03"	10	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Jun., 2000"	"2000/06"	12	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Jul., 2000"	"2000/07"	14	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Sep., 2000"	"2000/09"	10	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Oct., 2000"	"2000/10"	22	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Nov., 2000"	"2000/11"	20	Not Applicable	Not Applicable	0.0%
	"Rockingham County, NH"	"33015"	"Dec., 2000"	"2000/12"	17	Not Applicable	Not Applicable	0.0%
	"Strafford County, NH"	"33017"	"Dec., 2000"	"2000/12"	11	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Jan., 2000"	"2000/01"	33	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Feb., 2000"	"2000/02"	28	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Mar., 2000"	"2000/03"	26	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Apr., 2000"	"2000/04"	17	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Jun., 2000"	"2000/06"	16	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Jul., 2000"	"2000/07"	13	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Aug., 2000"	"2000/08"	13	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Sep., 2000"	"2000/09"	12	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Oct., 2000"	"2000/10"	20	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Nov., 2000"	"2000/11"	22	Not Applicable	Not Applicable	0.0%
	"Atlantic County, NJ"	"34001"	"Dec., 2000"	"2000/12"	17	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Jan., 2000"	"2000/01"	86	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Feb., 2000"	"2000/02"	61	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Mar., 2000"	"2000/03"	52	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Apr., 2000"	"2000/04"	61	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"May, 2000"	"2000/05"	60	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Jun., 2000"	"2000/06"	44	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Jul., 2000"	"2000/07"	45	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Aug., 2000"	"2000/08"	46	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Sep., 2000"	"2000/09"	38	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Oct., 2000"	"2000/10"	51	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Nov., 2000"	"2000/11"	50	Not Applicable	Not Applicable	0.0%
	"Bergen County, NJ"	"34003"	"Dec., 2000"	"2000/12"	57	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Jan., 2000"	"2000/01"	47	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Feb., 2000"	"2000/02"	33	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Mar., 2000"	"2000/03"	26	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Apr., 2000"	"2000/04"	21	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"May, 2000"	"2000/05"	26	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Jun., 2000"	"2000/06"	25	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Jul., 2000"	"2000/07"	17	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Aug., 2000"	"2000/08"	20	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Sep., 2000"	"2000/09"	14	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Oct., 2000"	"2000/10"	26	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Nov., 2000"	"2000/11"	36	Not Applicable	Not Applicable	0.0%
	"Burlington County, NJ"	"34005"	"Dec., 2000"	"2000/12"	31	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Jan., 2000"	"2000/01"	69	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Feb., 2000"	"2000/02"	36	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Mar., 2000"	"2000/03"	32	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Apr., 2000"	"2000/04"	22	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"May, 2000"	"2000/05"	41	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Jun., 2000"	"2000/06"	27	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Jul., 2000"	"2000/07"	35	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Aug., 2000"	"2000/08"	25	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Sep., 2000"	"2000/09"	22	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Oct., 2000"	"2000/10"	37	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Nov., 2000"	"2000/11"	27	Not Applicable	Not Applicable	0.0%
	"Camden County, NJ"	"34007"	"Dec., 2000"	"2000/12"	42	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Jan., 2000"	"2000/01"	23	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Feb., 2000"	"2000/02"	23	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Mar., 2000"	"2000/03"	16	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Apr., 2000"	"2000/04"	11	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"May, 2000"	"2000/05"	13	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Jun., 2000"	"2000/06"	11	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Aug., 2000"	"2000/08"	16	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Sep., 2000"	"2000/09"	12	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Oct., 2000"	"2000/10"	12	Not Applicable	Not Applicable	0.0%
	"Cape May County, NJ"	"34009"	"Dec., 2000"	"2000/12"	14	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Jan., 2000"	"2000/01"	18	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Feb., 2000"	"2000/02"	13	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Mar., 2000"	"2000/03"	10	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Apr., 2000"	"2000/04"	13	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Aug., 2000"	"2000/08"	11	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Sep., 2000"	"2000/09"	10	Not Applicable	Not Applicable	0.0%
	"Cumberland County, NJ"	"34011"	"Dec., 2000"	"2000/12"	13	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Jan., 2000"	"2000/01"	81	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Feb., 2000"	"2000/02"	35	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Mar., 2000"	"2000/03"	42	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Apr., 2000"	"2000/04"	39	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"May, 2000"	"2000/05"	32	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Jun., 2000"	"2000/06"	45	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Jul., 2000"	"2000/07"	34	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Aug., 2000"	"2000/08"	39	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Sep., 2000"	"2000/09"	34	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Oct., 2000"	"2000/10"	44	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Nov., 2000"	"2000/11"	40	Not Applicable	Not Applicable	0.0%
	"Essex County, NJ"	"34013"	"Dec., 2000"	"2000/12"	48	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Jan., 2000"	"2000/01"	26	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Feb., 2000"	"2000/02"	14	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Mar., 2000"	"2000/03"	12	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"May, 2000"	"2000/05"	20	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Jun., 2000"	"2000/06"	10	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Jul., 2000"	"2000/07"	10	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Aug., 2000"	"2000/08"	16	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Sep., 2000"	"2000/09"	14	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Oct., 2000"	"2000/10"	19	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Nov., 2000"	"2000/11"	10	Not Applicable	Not Applicable	0.0%
	"Gloucester County, NJ"	"34015"	"Dec., 2000"	"2000/12"	25	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Jan., 2000"	"2000/01"	59	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Feb., 2000"	"2000/02"	43	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Mar., 2000"	"2000/03"	28	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Apr., 2000"	"2000/04"	27	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"May, 2000"	"2000/05"	25	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Jun., 2000"	"2000/06"	29	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Jul., 2000"	"2000/07"	23	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Aug., 2000"	"2000/08"	25	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Sep., 2000"	"2000/09"	17	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Oct., 2000"	"2000/10"	28	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Nov., 2000"	"2000/11"	30	Not Applicable	Not Applicable	0.0%
	"Hudson County, NJ"	"34017"	"Dec., 2000"	"2000/12"	26	Not Applicable	Not Applicable	0.0%
	"Hunterdon County, NJ"	"34019"	"Jan., 2000"	"2000/01"	12	Not Applicable	Not Applicable	0.0%
	"Hunterdon County, NJ"	"34019"	"Feb., 2000"	"2000/02"	11	Not Applicable	Not Applicable	0.0%
	"Hunterdon County, NJ"	"34019"	"Jun., 2000"	"2000/06"	11	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Jan., 2000"	"2000/01"	38	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Feb., 2000"	"2000/02"	33	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Mar., 2000"	"2000/03"	24	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Apr., 2000"	"2000/04"	23	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"May, 2000"	"2000/05"	25	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Jun., 2000"	"2000/06"	15	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Jul., 2000"	"2000/07"	18	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Aug., 2000"	"2000/08"	18	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Sep., 2000"	"2000/09"	15	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Oct., 2000"	"2000/10"	20	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Nov., 2000"	"2000/11"	34	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Dec., 2000"	"2000/12"	32	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jan., 2000"	"2000/01"	74	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Feb., 2000"	"2000/02"	54	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Mar., 2000"	"2000/03"	36	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Apr., 2000"	"2000/04"	23	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"May, 2000"	"2000/05"	39	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jun., 2000"	"2000/06"	38	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jul., 2000"	"2000/07"	32	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Aug., 2000"	"2000/08"	35	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Sep., 2000"	"2000/09"	35	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Oct., 2000"	"2000/10"	36	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Nov., 2000"	"2000/11"	41	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Dec., 2000"	"2000/12"	52	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jan., 2000"	"2000/01"	68	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Feb., 2000"	"2000/02"	36	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Mar., 2000"	"2000/03"	22	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Apr., 2000"	"2000/04"	32	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"May, 2000"	"2000/05"	28	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jun., 2000"	"2000/06"	39	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jul., 2000"	"2000/07"	38	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Aug., 2000"	"2000/08"	31	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Sep., 2000"	"2000/09"	43	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Oct., 2000"	"2000/10"	33	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Nov., 2000"	"2000/11"	29	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Dec., 2000"	"2000/12"	51	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jan., 2000"	"2000/01"	39	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Feb., 2000"	"2000/02"	28	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Mar., 2000"	"2000/03"	29	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Apr., 2000"	"2000/04"	38	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"May, 2000"	"2000/05"	26	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jun., 2000"	"2000/06"	34	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jul., 2000"	"2000/07"	28	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Aug., 2000"	"2000/08"	28	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Sep., 2000"	"2000/09"	30	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Oct., 2000"	"2000/10"	28	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Nov., 2000"	"2000/11"	35	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Dec., 2000"	"2000/12"	41	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jan., 2000"	"2000/01"	74	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Feb., 2000"	"2000/02"	48	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Mar., 2000"	"2000/03"	54	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Apr., 2000"	"2000/04"	48	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"May, 2000"	"2000/05"	35	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jun., 2000"	"2000/06"	42	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jul., 2000"	"2000/07"	40	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Aug., 2000"	"2000/08"	33	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Sep., 2000"	"2000/09"	39	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Oct., 2000"	"2000/10"	42	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Nov., 2000"	"2000/11"	47	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Dec., 2000"	"2000/12"	48	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jan., 2000"	"2000/01"	50	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Feb., 2000"	"2000/02"	32	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Mar., 2000"	"2000/03"	19	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Apr., 2000"	"2000/04"	24	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"May, 2000"	"2000/05"	23	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jun., 2000"	"2000/06"	24	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jul., 2000"	"2000/07"	27	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Aug., 2000"	"2000/08"	29	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Sep., 2000"	"2000/09"	27	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Oct., 2000"	"2000/10"	24	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Nov., 2000"	"2000/11"	23	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Dec., 2000"	"2000/12"	36	Not Applicable	Not Applicable	0.0%
	"Salem County, NJ"	"34033"	"Feb., 2000"	"2000/02"	10	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Jan., 2000"	"2000/01"	28	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Feb., 2000"	"2000/02"	25	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Mar., 2000"	"2000/03"	20	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Apr., 2000"	"2000/04"	18	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"May, 2000"	"2000/05"	22	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Jul., 2000"	"2000/07"	14	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Aug., 2000"	"2000/08"	16	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Nov., 2000"	"2000/11"	14	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Dec., 2000"	"2000/12"	19	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Jan., 2000"	"2000/01"	17	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Feb., 2000"	"2000/02"	11	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Apr., 2000"	"2000/04"	10	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Dec., 2000"	"2000/12"	12	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jan., 2000"	"2000/01"	61	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Feb., 2000"	"2000/02"	36	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Mar., 2000"	"2000/03"	25	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Apr., 2000"	"2000/04"	32	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"May, 2000"	"2000/05"	23	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jun., 2000"	"2000/06"	29	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jul., 2000"	"2000/07"	28	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Aug., 2000"	"2000/08"	37	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Sep., 2000"	"2000/09"	23	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Oct., 2000"	"2000/10"	32	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Nov., 2000"	"2000/11"	36	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Dec., 2000"	"2000/12"	29	Not Applicable	Not Applicable	0.0%
	"Warren County, NJ"	"34041"	"Jan., 2000"	"2000/01"	20	Not Applicable	Not Applicable	0.0%
	"Warren County, NJ"	"34041"	"Mar., 2000"	"2000/03"	12	Not Applicable	Not Applicable	0.0%
